tree,n_missing_total,n_missing_1980_on,n_outliers_total
ASB14C_raw,504,45,10
asb04a_raw,855,45,2
ASB07B_raw,901,45,1
asb14a_raw,794,45,0
asb118_raw,352,45,31
asb08a_raw,1124,45,2
asb112_raw,1106,45,1
asb114_raw,287,24,10
ASB09B_raw,1221,45,1
ASB04B_raw,1175,45,0
ASB01B_raw,1228,45,3
AEB111_raw,474,24,2
ASB02B_raw,1154,45,0
ASB09A_raw,552,39,11
asb07a_raw,541,24,1
AEB10_raw,544,24,7
asb113_raw,606,24,7
bsb107_raw,616,24,10
asb12_raw,1032,45,1
bsb103_raw,667,24,4
BEB108_raw,703,24,3
asb105_raw,708,24,13
ASB13A_raw,724,24,10
asb11_raw,1033,45,4
asb02a_raw,730,24,2
ASB115_raw,733,24,5
ASB01A_raw,733,24,4
AEB06_raw,737,24,9
AEB117_raw,744,24,6
AEB08_raw,751,24,8
BEB107_raw,800,24,8
ASB103_raw,806,24,3
AEB01_raw,809,24,12
AEB106_raw,816,24,7
AEB04_raw,1045,45,2
AEB102_raw,1095,45,5
AEB104_raw,892,24,3
AEB03_raw,1125,45,6
ASB117_raw,904,24,0
ASB05A_raw,1135,45,0
AEB108_raw,924,24,1
ASB05B_raw,1241,45,0
AEB09_raw,944,24,3
AEB122_raw,944,24,1
ASB101_raw,946,24,1
AEB118_raw,947,24,3
BEB104_raw,947,24,0
AEB101_raw,964,24,4
AEB114_raw,971,24,0
AEB116_raw,994,24,3
BSB101_raw,994,24,5
AEB105_raw,1175,45,0
ASB100_raw,1014,24,0
AEB110_raw,1044,24,1
BEB102_raw,1054,24,3
BEB106_raw,1058,24,0
AEB120_raw,1064,24,3
AEB109_raw,1134,24,1
AEB119_raw,1084,24,0
AEB112_raw,1114,24,3
ASB108_raw,1134,24,0
BSB100_raw,1249,24,0
