tree,n_missing_total,n_missing_1980_on,n_outliers_total
DCP01A_raw,126,37,2
DCP01B_raw,126,37,3
DCP02B_raw,125,37,5
DCP02C_raw,434,37,0
DCP03A_raw,165,37,0
DCP03B_raw,485,45,0
DCP03D_raw,171,37,3
DCP04A_raw,142,38,0
DCP04B_raw,216,45,4
DCP04D_raw,442,37,1
DCP05A_raw,136,37,15
DCP06A_raw,126,37,8
DCP06B_raw,126,37,4
DCP07A_raw,122,37,5
DCP07B_raw,347,45,2
DCP07D_raw,309,37,1
DCP08B_raw,126,40,5
DCP09A_raw,126,37,7
DCP09B_raw,136,37,4
DCP10A_raw,136,37,2
DCP10B_raw,132,37,2
DCP11A_raw,136,37,6
DCP11B_raw,136,37,12
DCP12A_raw,125,37,6
DCP12B_raw,124,37,0
DCP12C_raw,382,37,2
DCP13A_raw,127,37,8
DCP13B_raw,124,37,4
DCP14B_raw,136,37,10
DCP15A_raw,135,37,2
DCP15B_raw,126,37,4
DCP17A_raw,126,37,4
DCP17B_raw,126,37,9
DCP18A_raw,135,37,5
DCP18B_raw,135,37,2
DCP19A_raw,135,45,2
DCP19B_raw,126,38,1
DCP20A_raw,126,38,4
DCP20B_raw,136,37,4
DCP21A_raw,135,39,1
DCP21B_raw,136,39,3
DCP22A_raw,135,37,2
DCP22B_raw,136,37,1
DCP23B_raw,125,37,0
DCP24A_raw,151,38,0
DCP24B_raw,144,37,1
DCP25A_raw,134,37,5
DCP25B_raw,37,37,3
