tree,n_missing_total,n_missing_1980_on,n_outliers_total
HCP01A_raw,472,26,3
HCP01B_raw,577,26,5
HCP02A_raw,200,26,12
HCP02B_raw,215,26,2
HCP03A_raw,193,26,10
HCP03B_raw,151,26,12
HCP05A_raw,372,26,2
HCP05B_raw,157,26,20
HCP06A_raw,173,26,23
HCP07A_raw,213,26,10
HCP07B_raw,338,45,5
HCP08B_raw,223,26,1
HCP08E_raw,79,26,15
HCP09A_raw,517,26,3
HCP09B_raw,556,26,3
HCP10A_raw,600,26,0
HCP10B_raw,626,26,0
HCP11A_raw,27,27,15
HCP12A_raw,487,26,2
HCP12B_raw,239,26,4
HCP12C_raw,534,26,2
HCP13A_raw,488,27,3
HCP13B_raw,529,26,4
HCP14A_raw,195,26,5
HCP14B_raw,189,26,17
HCP15A_raw,100,26,19
HCP15B_raw,93,26,19
HCP16A_raw,155,26,8
HCP16B_raw,155,26,7
HCP17A_raw,460,27,2
HCP17B_raw,246,26,2
HCP18A_raw,379,27,2
HCP22B_raw,462,26,2
HCP23A_raw,471,27,2
