tree,n_missing_total,n_missing_1980_on,n_outliers_total
NSF011_raw,109,37,3
NSF012_raw,191,45,3
NSF013_raw,259,37,3
NSF021_raw,86,37,4
NSF022_raw,37,37,5
NSF031_raw,93,37,5
NSF032_raw,58,37,4
NSF041_raw,194,37,0
NSF042_raw,196,37,0
NSF051_raw,193,37,2
NSF052_raw,206,37,0
NSF061_raw,196,37,5
NSF062_raw,173,37,4
NSF071_raw,170,45,1
NSF072_raw,162,37,4
NSF081_raw,186,37,0
NSF082_raw,184,37,4
NSF091_raw,122,37,4
NSF092_raw,109,37,3
NSF101_raw,180,37,2
NSF102_raw,166,37,2
NSF111_raw,169,37,3
NSF112_raw,178,37,3
