age_CE,995012_raw,995014_raw,995022_raw,995024_raw,995042_raw,995044_raw,995052_raw,995054_raw,995062_raw,995064_raw,995072_raw,995074_raw,995082_raw,995084_raw,995092_raw,995094_raw,995102_raw,995104_raw,995112_raw,995114_raw,995012_raw_outlier_flag,995014_raw_outlier_flag,995022_raw_outlier_flag,995024_raw_outlier_flag,995042_raw_outlier_flag,995044_raw_outlier_flag,995052_raw_outlier_flag,995054_raw_outlier_flag,995062_raw_outlier_flag,995064_raw_outlier_flag,995072_raw_outlier_flag,995074_raw_outlier_flag,995082_raw_outlier_flag,995084_raw_outlier_flag,995092_raw_outlier_flag,995094_raw_outlier_flag,995102_raw_outlier_flag,995104_raw_outlier_flag,995112_raw_outlier_flag,995114_raw_outlier_flag
1871,0.88,1.02,0.41,0.51,0.32,0.31,0.78,0.51,1.95,1.83,0.83,0.99,1.14,1.41,1.5,1.47,1.69,1.07,1.06,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.85,0.95,0.44,0.55,0.54,0.44,0.91,0.6,1.79,1.99,0.89,1.06,1.77,1.64,1.58,1.53,1.74,1.19,1.1,1.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.31,0.41,0.31,0.35,0.28,0.33,0.82,0.5,1.87,1.5,0.81,0.98,1.19,0.89,1.2,1.37,2.04,1.57,1.11,1.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.6,0.75,0.4,0.49,0.31,0.22,0.92,0.53,1.72,1.57,0.8,0.8,1.37,1.23,1.63,1.33,1.64,1.29,0.83,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.56,0.69,0.31,0.46,0.41,0.26,0.9,0.58,1.77,1.68,1.03,0.89,1.53,0.73,1.38,1.22,1.71,1.31,0.9,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.51,0.65,0.35,0.41,0.31,0.28,0.79,0.5,1.64,1.66,1.03,0.79,1.5,1.24,1.31,1.18,1.72,1.28,0.93,1.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.46,0.73,0.38,0.43,0.3,0.34,0.86,0.61,1.33,1.58,0.89,0.97,1.13,1.09,1.41,1.39,1.96,1.5,0.81,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,0.51,0.85,0.39,0.49,0.4,0.26,0.83,0.54,1.33,1.37,0.68,0.75,1.16,1.18,1.16,0.97,1.63,1.11,0.65,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,0.36,0.58,0.25,0.29,0.26,0.18,0.81,0.48,1.19,0.91,0.61,0.76,0.85,0.76,1,0.89,1.48,1.18,0.67,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.26,0.48,0.16,0.24,0.26,0.24,0.73,0.45,1.22,1.06,0.46,0.6,1.06,0.86,1.05,0.87,1.5,1.31,0.88,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,0.25,0.43,0.22,0.29,0.23,0.22,0.73,0.48,1.47,1.46,0.63,0.92,0.89,0.9,1.19,0.98,1.72,1.33,0.93,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.41,0.78,0.26,0.45,0.41,0.24,0.75,0.47,1.26,1.39,0.56,0.87,1.06,1.13,1.08,0.96,1.75,1.51,0.98,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.54,0.61,0.3,0.44,0.39,0.29,0.57,0.4,0.88,1.44,0.55,0.65,1.18,1.08,1.1,1.11,1.49,1.44,0.79,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.62,0.86,0.36,0.43,0.39,0.23,0.74,0.39,1.03,1.26,0.6,0.74,1.15,1.13,0.9,0.88,1.43,1.29,0.92,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.59,0.82,0.3,0.46,0.35,0.26,0.79,0.5,1.34,1.12,0.65,0.87,1.09,1.11,1.21,1.08,1.54,1.54,1,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.62,0.86,0.29,0.51,0.37,0.4,0.87,0.47,1.9,1.42,0.7,0.9,1.22,1.26,1.08,1.13,1.62,1.66,1.21,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.6,0.83,0.34,0.41,0.45,0.38,0.74,0.47,1.88,1.52,0.7,0.9,1.21,1.09,1.15,1.05,1.71,1.51,1.32,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.6,0.88,0.34,0.5,0.4,0.29,0.69,0.46,1.65,1.29,0.64,0.8,1.15,1.3,0.97,0.85,1.57,1.46,1.13,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.51,0.75,0.3,0.43,0.37,0.33,0.63,0.42,1.88,1.47,0.7,0.74,1.26,0.95,1.09,0.91,1.6,1.52,1.4,1.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.32,0.59,0.26,0.3,0.31,0.24,0.5,0.31,1.66,1.2,0.72,0.47,1.06,0.9,0.85,0.76,1.28,1.26,1.16,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.47,0.66,0.34,0.41,0.37,0.27,0.69,0.41,1.83,1.18,0.88,0.61,1.19,1.1,1.02,0.83,1.65,1.61,1.06,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,0.61,0.74,0.3,0.44,0.51,0.31,0.63,0.44,1.65,1.24,0.85,0.69,1.3,1.05,1.09,0.87,1.11,1.58,1.25,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.58,0.71,0.3,0.35,0.41,0.39,0.6,0.42,1.61,1.3,0.64,0.54,1.3,0.89,1.05,0.81,1.52,1.47,1.12,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.15,0.33,0.25,0.26,0.31,0.25,0.65,0.38,1.43,1.4,0.69,0.53,1.04,0.84,0.9,0.84,1.47,1.44,1.31,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,0.35,0.61,0.27,0.38,0.39,0.26,0.61,0.46,1.94,1.64,0.88,0.54,1.39,1.13,1.07,1.07,1.66,1.59,1.58,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.18,0.38,0.22,0.25,0.23,0.13,0.38,0.23,1.53,1.27,0.58,0.45,1.13,0.79,0.9,0.77,1.44,1.46,1.39,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.41,0.73,0.26,0.39,0.36,0.23,0.6,0.41,1.55,1.32,0.84,0.54,1.21,0.9,1.14,0.95,1.52,1.55,1.76,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,0.36,0.67,0.31,0.46,0.46,0.33,0.63,0.47,1.58,1.44,0.8,0.66,1.09,1.05,1.08,0.87,1.25,1.45,1.56,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.06,0.09,0.03,0.07,0.05,0.05,0.12,0.05,0.6,0.46,0.23,0.16,0.27,0.16,0.33,0.23,0.6,0.62,0.4,0.27,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,0.36,0.59,0.28,0.33,0.34,0.23,0.6,0.44,1.31,1.24,0.63,0.55,0.82,0.76,0.82,0.66,1.16,1.24,1.04,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,0.49,0.73,0.34,0.42,0.48,0.39,0.7,0.59,1.31,1.29,0.65,0.61,0.93,0.92,0.99,0.71,1.14,1.42,1.66,1.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.59,0.73,0.28,0.37,0.49,0.34,0.59,0.5,1.44,1.4,0.82,0.81,1,1.11,1.17,0.38,1.39,1.43,1.3,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.5,0.63,0.23,0.38,0.4,0.35,0.82,0.5,1.8,1.6,0.93,0.68,0.92,1.03,1.31,0.73,1.72,1.56,1.5,1.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,0.19,0.32,0.11,0.17,0.22,0.25,0.5,0.29,1.52,1.2,0.69,0.59,0.94,0.71,0.99,0.82,1.07,1.36,0.91,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,0.53,0.72,0.3,0.37,0.39,0.43,0.59,0.49,1.59,1.54,0.88,0.72,1.14,0.99,1.18,0.98,1.47,1.49,1.49,1.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,0.7,0.75,0.27,0.4,0.39,0.34,0.76,0.45,1.39,1.42,0.73,0.54,0.96,0.95,1.1,0.85,1.4,1.32,1.06,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,0.56,0.77,0.3,0.45,0.41,0.39,0.93,0.57,1.68,1.65,0.97,0.78,1.11,1.02,1.2,0.81,1.75,1.61,1.49,1.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,0.71,0.82,0.32,0.42,0.61,0.52,0.8,0.59,1.93,1.36,0.9,0.63,1.07,0.81,1.19,0.95,1.48,1.47,1.44,1.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,0.68,0.83,0.32,0.48,0.49,0.54,0.81,0.59,2.12,1.41,0.99,0.73,1.12,1.11,1.07,0.82,1.52,1.49,1.6,1.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,0.62,0.77,0.22,0.41,0.41,0.42,0.7,0.43,1.81,1.49,0.72,0.63,1.12,1.09,1.1,0.9,1.31,1.11,1.19,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.71,0.84,0.28,0.47,0.38,0.46,0.83,0.53,1.84,1.62,0.89,0.78,1.37,1.11,1.02,0.91,1.73,1.34,1.68,1.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,0.56,0.8,0.3,0.46,0.38,0.41,0.82,0.56,1.57,1.34,0.75,0.66,0.91,1.1,0.97,0.37,1.48,1.37,1.59,1.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,0.52,0.76,0.28,0.43,0.45,0.36,0.73,0.52,1.2,1.04,0.6,0.59,0.87,0.89,0.81,0.77,1.25,1.42,1.31,1.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,0.59,0.84,0.3,0.45,0.5,0.46,0.79,0.57,1.47,1.52,0.71,0.6,1.09,0.93,1,1.16,1.51,1.6,1.58,1.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,0.75,0.91,0.31,0.44,0.58,0.51,0.82,0.61,1.74,1.54,0.76,0.67,1.19,1.09,0.89,1.14,1.61,1.82,1.23,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,0.43,0.74,0.23,0.37,0.51,0.37,0.84,0.48,1.77,1.59,0.69,0.61,1.09,1.01,0.86,1.16,1.05,1.06,1.34,1.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,0.51,0.78,0.27,0.43,0.52,0.43,0.81,0.52,1.47,1.47,0.81,0.58,1.3,1.02,0.98,1.16,1.49,1.62,1.23,1.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,0.63,0.9,0.28,0.52,0.48,0.35,0.81,0.53,1.57,1.32,0.8,0.82,1.25,0.99,1.02,1.52,1.51,1.68,1.17,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,0.8,0.94,0.31,0.61,0.59,0.43,0.85,0.61,1.68,1.91,0.96,0.88,1.3,0.99,1.06,1.42,1.35,1.43,1.49,1.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,0.41,0.68,0.27,0.5,0.41,0.38,0.82,0.51,1.64,1.54,0.91,0.94,1.23,0.9,1.09,1.38,1.39,1.19,1.4,1.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,0.51,0.72,0.3,0.49,0.49,0.46,0.83,0.56,1.49,1.39,0.95,0.98,1.14,1,1.25,1.33,1.47,1.56,0.97,1.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.44,0.69,0.3,0.45,0.48,0.47,0.73,0.47,1.61,1.61,0.75,0.8,1.21,0.97,1.04,1.08,1.59,1.16,1.26,1.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,0.09,0.25,0.17,0.19,0.23,0.22,0.33,0.22,1.06,0.89,0.46,0.58,0.86,0.57,0.72,0.75,1.14,0.93,0.84,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,0.32,0.48,0.25,0.28,0.36,0.34,0.49,0.4,1.7,1.08,0.74,0.88,1.2,0.79,0.84,0.94,1.73,1.26,1.35,1.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,0.4,0.56,0.29,0.36,0.38,0.35,0.65,0.39,1.69,1.14,0.52,0.94,1.14,0.79,0.89,0.82,1.55,1.27,1.7,2.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,0.55,0.74,0.34,0.36,0.45,0.4,0.73,0.46,2.02,1.06,0.66,0.81,0.93,0.85,1.12,0.99,1.58,1.4,1.27,1.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,0.4,0.49,0.21,0.38,0.45,0.46,0.63,0.27,1.61,1.03,0.59,0.75,0.85,0.8,1.05,0.94,1.63,1.24,1.21,1.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,0.37,0.51,0.24,0.35,0.43,0.48,0.69,0.31,1.36,1.09,0.54,0.77,0.78,0.82,1.25,1.15,1.65,1.53,1.71,2.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,0.01,0.07,0.01,0.07,0.06,0.09,0.19,0.06,0.57,0.42,0.23,0.28,0.27,0.17,0.53,0.52,0.91,1.11,0.93,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,0.41,0.51,0.25,0.34,0.33,0.31,0.62,0.3,1.47,1.23,0.5,0.81,0.77,0.63,0.87,0.94,1.27,1.48,1.09,1.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.4,0.53,0.26,0.37,0.41,0.38,0.55,0.28,1.23,0.83,0.48,0.72,0.72,0.66,0.75,0.89,1.2,1.2,1.09,1.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
