tree,n_missing_total,n_missing_1980_on,n_outliers_total
TRLA529A_raw,365,33,0
TRLA529B_raw,338,33,2
TRLA530A_raw,326,33,0
TRLA530B_raw,360,33,3
TRLA534A_raw,316,33,1
TRLA534B_raw,326,33,5
TRLA535A_raw,267,33,2
TRLA535B_raw,282,33,0
TRLA536A_raw,316,33,1
TRLA538A_raw,304,33,2
TRLA538B_raw,313,33,4
TRLA539A_raw,314,33,3
TRLA539B_raw,311,33,3
TRLA540A_raw,62,33,7
TRLA540B_raw,65,33,4
TRLA543A_raw,344,33,1
TRLA543B_raw,331,33,2
TRLA545A_raw,364,33,1
TRLA545B_raw,303,33,2
TRLA557A_raw,250,39,3
TRLA557B_raw,33,33,7
TRLA558A_raw,247,33,4
TRLA558B_raw,295,33,4
TRLA559A_raw,280,33,3
TRLA559B_raw,345,33,4
TRLA560A_raw,260,33,2
TRLA560B_raw,260,33,1
TRLA561A_raw,372,33,0
TRLA561B_raw,360,33,1
TRLA562A_raw,256,33,1
TRLA562B_raw,206,33,3
TRLA563A_raw,398,33,1
TRLA563B_raw,326,33,1
TRLA564A_raw,262,33,4
TRLA564B_raw,255,33,2
TRLA565A_raw,336,33,2
TRLA565B_raw,253,33,7
TRLA566A_raw,336,33,2
TRLA566B_raw,340,33,1
TRLA567A_raw,266,33,3
TRLA567B_raw,282,33,2
