tree,n_missing_total,n_missing_1980_on,n_outliers_total
SG1101a_raw,40,18,30
SG1305a_raw,76,18,17
SG1406a_raw,23,18,24
SG1503a_raw,103,18,9
SG1601a_raw,74,18,12
SG1602a_raw,26,18,26
SG2109a_raw,18,18,25
SG2110a_raw,30,18,23
SG2207a_raw,53,18,13
SG2208a_raw,46,18,21
SG2305a_raw,69,18,4
SG3206a_raw,53,18,23
SG3301a_raw,37,18,28
SG3401a_raw,62,18,4
SG3402a_raw,46,18,24
SG3507a_raw,44,18,20
SG4306a_raw,68,18,6
SG4510a_raw,29,18,25
SG4603a_raw,95,18,7
SG4604a_raw,31,18,23
SG0010a_raw,86,11,2
SG0001a_raw,49,11,29
SG0011a_raw,125,11,6
SG0015a_raw,98,11,3
SG0002a_raw,175,11,1
SG0025a_raw,44,11,13
SG0019a_raw,37,11,29
SG0005a_raw,43,11,22
SG0008a_raw,39,11,30
SG0013a_raw,37,11,35
SG0003a_raw,85,11,1
SG0023a_raw,257,11,5
SG0006a_raw,51,11,16
SG0007a_raw,51,11,22
SG0009a_raw,49,11,29
SG0017a_raw,105,45,27
SG0012a_raw,21,11,24
SG0004a_raw,64,11,17
