age_CE,Y0002E_raw,Y0002W_raw,Y0004N_raw,Y0004E_raw,Y0005S_raw,Y0005W_raw,Y0007E_raw,Y0008E_raw,Y0008W_raw,Y0009N_raw,Y0009E_raw,Y0010E_raw,YOO10W_raw,Y0012N_raw,Y0012E_raw,Y0013E_raw,Y0013W_raw,Y0015S_raw,Y0017E_raw,Y0017W_raw,Y0019N_raw,Y0019W_raw,Y0020S_raw,Y0020E_raw,Y0021S_raw,Y0021E_raw,Y0022N_raw,Y0023N_raw,Y0023W_raw,Y0024N_raw,Y0024S_raw,Y0025E_raw,Y0025W_raw,Y0025X_raw,Y0026W_raw,Y0027N_raw,Y0028E_raw,Y0028W_raw,Y0029A_raw,Y0029B_raw,Y0030A_raw,Y0030B_raw,Y0031N_raw,Y0031E_raw,Y0032S_raw,Y0032W_raw,Y0033E_raw,Y0033W_raw,Y0036S_raw,Y0036E_raw,Y0037N_raw,Y0037S_raw,Y0040E_raw,Y0040N_raw,Y0041N_raw,Y0042N_raw,Y0042E_raw,YX001A_raw,YX001B_raw,YX001C_raw,YX001D_raw,YX002A_raw,YX002B_raw,YX002C_raw,YX003A_raw,YX003B_raw,YX004A_raw,YX004B_raw,YX005A_raw,YX005B_raw,...72,Y0002E_raw_outlier_flag,Y0002W_raw_outlier_flag,Y0004N_raw_outlier_flag,Y0004E_raw_outlier_flag,Y0005S_raw_outlier_flag,Y0005W_raw_outlier_flag,Y0007E_raw_outlier_flag,Y0008E_raw_outlier_flag,Y0008W_raw_outlier_flag,Y0009N_raw_outlier_flag,Y0009E_raw_outlier_flag,Y0010E_raw_outlier_flag,YOO10W_raw_outlier_flag,Y0012N_raw_outlier_flag,Y0012E_raw_outlier_flag,Y0013E_raw_outlier_flag,Y0013W_raw_outlier_flag,Y0015S_raw_outlier_flag,Y0017E_raw_outlier_flag,Y0017W_raw_outlier_flag,Y0019N_raw_outlier_flag,Y0019W_raw_outlier_flag,Y0020S_raw_outlier_flag,Y0020E_raw_outlier_flag,Y0021S_raw_outlier_flag,Y0021E_raw_outlier_flag,Y0022N_raw_outlier_flag,Y0023N_raw_outlier_flag,Y0023W_raw_outlier_flag,Y0024N_raw_outlier_flag,Y0024S_raw_outlier_flag,Y0025E_raw_outlier_flag,Y0025W_raw_outlier_flag,Y0025X_raw_outlier_flag,Y0026W_raw_outlier_flag,Y0027N_raw_outlier_flag,Y0028E_raw_outlier_flag,Y0028W_raw_outlier_flag,Y0029A_raw_outlier_flag,Y0029B_raw_outlier_flag,Y0030A_raw_outlier_flag,Y0030B_raw_outlier_flag,Y0031N_raw_outlier_flag,Y0031E_raw_outlier_flag,Y0032S_raw_outlier_flag,Y0032W_raw_outlier_flag,Y0033E_raw_outlier_flag,Y0033W_raw_outlier_flag,Y0036S_raw_outlier_flag,Y0036E_raw_outlier_flag,Y0037N_raw_outlier_flag,Y0037S_raw_outlier_flag,Y0040E_raw_outlier_flag,Y0040N_raw_outlier_flag,Y0041N_raw_outlier_flag,Y0042N_raw_outlier_flag,Y0042E_raw_outlier_flag,YX001A_raw_outlier_flag,YX001B_raw_outlier_flag,YX001C_raw_outlier_flag,YX001D_raw_outlier_flag,YX002A_raw_outlier_flag,YX002B_raw_outlier_flag,YX002C_raw_outlier_flag,YX003A_raw_outlier_flag,YX003B_raw_outlier_flag,YX004A_raw_outlier_flag,YX004B_raw_outlier_flag,YX005A_raw_outlier_flag,YX005B_raw_outlier_flag,...72_outlier_flag
1832,120,241,NA,NA,118,80,600,208,328,301,483,816,660,1248,755,329,295,170,255,416,239,159,532,400,458,302,167,NA,NA,385,233,NA,NA,NA,464,NA,1119,349,167,300,559,363,203,277,136,126,147,NA,308,158,134,260,329,673,417,NA,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,144,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1833,208,356,NA,NA,211,171,837,235,479,422,846,1020,919,1597,1149,324,302,180,263,480,347,244,571,345,657,431,194,NA,NA,338,347,NA,NA,NA,597,NA,1456,550,436,393,922,449,322,464,272,276,160,NA,355,206,195,351,444,674,516,NA,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,217,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1834,248,309,NA,NA,195,162,826,139,426,477,973,1053,1043,1337,1136,433,313,248,244,507,366,291,800,350,578,477,284,NA,NA,430,480,NA,NA,NA,546,NA,1054,536,357,407,713,468,255,401,293,315,206,NA,366,231,257,375,546,865,540,NA,549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,248,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1835,380,414,NA,NA,150,155,578,106,423,596,845,988,876,1176,994,309,322,335,311,426,381,318,461,371,565,583,420,NA,NA,369,409,NA,NA,NA,515,NA,798,571,322,416,676,365,328,464,288,304,233,NA,337,181,224,386,388,462,469,NA,473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,153,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1836,215,333,NA,NA,85,66,533,63,357,370,725,680,615,826,690,216,209,189,204,402,255,178,341,486,372,394,402,NA,NA,524,312,NA,NA,NA,377,NA,699,358,213,344,383,270,186,294,119,208,156,NA,272,173,72,105,245,441,388,NA,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,82,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1837,206,300,NA,NA,116,73,541,116,427,461,870,713,563,1009,981,239,319,178,201,379,324,217,562,518,347,445,433,NA,NA,582,389,NA,NA,NA,460,NA,629,378,220,358,474,313,209,395,128,131,175,NA,193,232,97,380,422,518,406,NA,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,105,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1838,279,510,NA,NA,95,102,490,129,357,358,653,570,544,861,744,265,255,164,214,360,353,236,437,355,417,455,330,NA,NA,377,330,NA,NA,NA,331,NA,758,384,206,232,607,350,156,302,113,116,110,NA,142,155,83,161,254,259,312,NA,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,66,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1839,295,295,NA,NA,208,155,514,154,384,440,814,748,638,1128,856,412,452,276,263,524,326,372,504,350,501,454,319,NA,NA,475,319,NA,NA,NA,464,NA,708,477,275,379,660,377,220,449,125,155,134,NA,422,200,125,280,527,272,557,NA,415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,127,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1840,380,620,NA,NA,158,153,439,205,412,355,611,731,751,1317,951,527,409,335,274,414,341,300,548,441,560,506,315,NA,NA,384,365,NA,NA,NA,532,NA,641,673,350,291,496,365,225,455,150,122,190,NA,482,277,118,345,493,573,357,NA,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,122,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1841,410,587,NA,NA,153,148,574,208,567,475,785,906,861,1511,1093,389,328,291,259,360,370,285,804,606,645,593,358,NA,NA,430,468,NA,NA,NA,501,NA,744,766,301,374,423,370,242,378,157,166,155,NA,343,248,102,294,464,498,432,NA,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,110,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1842,574,503,NA,NA,167,135,600,190,528,534,906,1054,908,1228,1064,456,251,291,237,335,438,326,681,483,558,476,279,NA,NA,487,470,NA,NA,NA,456,NA,763,569,310,383,714,650,246,416,152,123,155,NA,409,245,71,284,541,580,416,NA,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,107,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1843,707,716,NA,NA,162,214,585,341,769,568,1011,1276,1283,1649,1369,501,316,379,375,412,381,346,883,610,585,421,436,NA,NA,632,643,NA,NA,NA,551,NA,841,734,395,314,1363,1227,297,486,138,156,218,NA,541,364,76,247,624,585,545,NA,568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,142,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1844,606,549,NA,NA,183,152,412,244,518,307,554,743,647,852,785,284,281,277,224,346,248,253,350,215,370,375,219,NA,NA,449,454,NA,NA,NA,392,NA,448,459,298,291,917,611,266,299,104,117,159,NA,277,187,98,190,399,332,423,NA,415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,113,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1845,720,680,NA,NA,150,167,472,201,610,391,802,960,824,1183,1091,389,246,263,279,435,277,305,513,350,641,440,240,NA,NA,414,547,NA,NA,NA,388,NA,779,564,305,312,972,538,285,333,119,136,144,NA,318,231,121,290,487,437,462,NA,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,108,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1846,761,686,NA,NA,131,227,645,352,734,480,875,944,1009,1328,1170,453,285,364,305,442,332,258,635,425,543,664,321,NA,NA,578,440,NA,NA,NA,503,NA,907,643,379,349,1349,636,290,374,130,119,175,NA,423,226,107,261,516,500,461,NA,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,157,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1847,475,703,NA,NA,90,172,451,239,500,307,582,781,695,1108,889,330,226,279,262,279,251,192,484,253,589,331,260,NA,NA,507,318,NA,NA,NA,346,NA,804,419,167,257,737,443,223,289,105,115,181,NA,246,185,107,250,541,554,360,NA,415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,74,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1848,618,777,NA,NA,229,257,552,264,591,517,942,1115,968,1126,1065,393,325,325,285,363,290,205,605,434,786,472,343,NA,NA,452,533,NA,NA,NA,462,NA,1017,718,384,342,1484,804,317,412,144,160,304,NA,511,352,170,310,723,529,420,NA,416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,152,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1849,405,641,NA,NA,156,186,580,190,478,250,807,779,833,887,936,330,192,232,288,270,299,242,548,304,347,270,260,NA,NA,416,470,NA,NA,NA,409,NA,814,621,173,251,793,592,195,276,93,111,190,NA,427,215,125,201,493,554,326,NA,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,135,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1850,564,888,NA,NA,139,159,559,239,619,347,919,900,1014,1420,1187,436,260,307,234,265,274,271,599,383,538,402,337,NA,NA,430,444,NA,NA,NA,489,NA,1069,725,326,309,1268,733,218,343,162,158,225,NA,398,248,134,313,611,666,475,NA,402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,168,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1851,395,516,NA,NA,124,148,457,188,697,277,718,858,757,1103,934,347,236,268,223,239,253,178,405,352,491,517,226,NA,NA,439,354,NA,NA,NA,437,NA,563,613,335,310,1033,669,227,392,171,186,183,NA,389,198,170,263,465,594,380,NA,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,111,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1852,317,409,NA,NA,173,147,430,238,580,468,858,671,765,1083,968,458,223,321,218,260,330,302,367,375,562,461,206,NA,NA,464,407,NA,NA,NA,445,NA,632,760,297,372,921,582,316,435,194,207,172,NA,335,189,105,313,462,690,395,NA,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,101,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1853,356,508,NA,NA,180,150,462,237,698,477,886,1127,832,1284,1246,437,203,293,187,194,444,246,638,442,649,492,275,NA,NA,467,416,NA,NA,NA,388,NA,867,819,398,337,1501,826,241,430,171,195,194,NA,364,158,194,412,577,970,385,NA,384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,120,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1854,225,365,NA,NA,134,88,381,184,451,263,533,874,922,847,833,363,263,291,228,167,248,152,434,269,362,416,148,NA,NA,442,194,NA,NA,NA,330,NA,666,686,239,311,1038,703,234,281,106,130,155,NA,307,153,107,139,498,733,310,NA,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,101,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1855,322,582,NA,NA,223,251,638,229,711,445,710,1216,1155,1216,1293,473,250,313,236,255,368,251,535,432,887,703,347,NA,NA,517,463,NA,NA,NA,565,NA,762,847,384,370,1296,900,349,440,164,201,251,NA,462,189,210,495,523,777,467,NA,406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,192,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1856,269,466,NA,NA,161,195,624,180,706,272,501,1045,1031,1251,1082,562,308,314,297,298,347,180,391,403,612,652,366,NA,NA,488,338,NA,NA,NA,458,NA,699,804,284,277,1236,839,244,447,207,203,197,NA,408,190,182,326,465,714,448,NA,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,170,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
