tree,n_missing_total,n_missing_1980_on,n_outliers_total
TGU012_raw,776,37,5
TGU021_raw,337,37,10
TGU022_raw,774,45,5
TGU031_raw,318,37,11
TGU032_raw,451,37,9
TGU041_raw,620,45,5
TGU042_raw,733,45,3
TGU051_raw,738,38,7
TGU061_raw,791,37,5
TGU062_raw,500,45,8
TGU071_raw,576,37,6
TGU072_raw,600,38,3
TGU081_raw,957,37,3
TGU082_raw,779,37,6
TGU083_raw,1084,45,2
TGU091_raw,599,45,5
TGU092_raw,639,45,15
TGU101_raw,661,45,2
TGU102_raw,608,45,14
TGU111_raw,574,37,6
TGU112_raw,455,37,8
TGU121_raw,346,37,5
TGU131_raw,817,45,0
TGU132_raw,1063,37,0
TGU133_raw,859,37,3
TGU134_raw,1098,37,0
TGU141_raw,1015,37,7
TGU151_raw,701,45,7
