tree,n_missing_total,n_missing_1980_on,n_outliers_total
MRE121_raw,4,4,0
MRE122_raw,5,4,0
MRE41_raw,43,27,0
MRE42_raw,45,29,0
MRE110_raw,28,12,0
MRE12_raw,23,7,0
MRE111_raw,48,32,0
MRE5_raw,44,28,0
MRE141_raw,47,31,0
MRE142_raw,49,33,0
MRE61_raw,44,28,0
MRE62_raw,45,29,0
MRE131_raw,51,35,0
MRE132_raw,51,35,0
MRE9_raw,50,34,0
MRE16_raw,45,29,0
MRE19_raw,48,32,0
MRE15_raw,48,32,0
MRE8_raw,46,30,0
MRE20_raw,50,34,0
MRE7_raw,41,25,0
MRE3_raw,48,32,0
MRE181_raw,46,30,0
MRE182_raw,47,31,0
MRE10_raw,51,35,0
MRE17_raw,49,33,0
MRE2_raw,23,7,0
