tree,n_missing_total,n_missing_1980_on,n_outliers_total
2p095a_raw,27,26,6
2p095b_raw,27,26,7
2p517a_raw,61,34,8
2p517x_raw,57,30,7
3p550a_raw,35,35,7
3p550b_raw,34,34,8
3d568a_raw,37,35,8
3d568b_raw,37,35,8
3p612a_raw,26,26,7
3p612b_raw,26,26,8
3p847a_raw,47,26,10
3p847b_raw,48,26,9
4p038a_raw,92,45,1
4p038b_raw,37,29,4
4p146a_raw,176,45,0
4p146b_raw,95,45,7
4p151a_raw,26,26,8
4p151b_raw,26,26,9
4p246a_raw,44,26,7
4p411a_raw,42,31,5
4p411b_raw,42,30,3
4p503b_raw,40,32,5
4p503c_raw,41,33,6
4d511a_raw,91,45,6
4p511z_raw,97,45,3
4p517a_raw,29,26,9
4p517b_raw,29,26,10
4pl701_raw,142,45,1
4pl769_raw,60,26,3
