tree,n_missing_total,n_missing_1980_on,n_outliers_total
711012_raw,41,41,9
711021_raw,182,41,4
711022_raw,193,41,1
711031_raw,169,41,3
711032_raw,181,41,2
711041_raw,273,41,4
711042_raw,157,41,7
711051_raw,254,41,1
711052_raw,254,41,5
711061_raw,289,41,2
711062_raw,265,41,6
711071_raw,344,41,3
711072_raw,334,41,7
711081_raw,463,41,0
711082_raw,386,41,0
711091_raw,323,41,2
711092_raw,303,41,1
711101_raw,239,41,0
711102_raw,180,41,2
711111_raw,194,41,2
711112_raw,167,41,6
711121_raw,265,41,1
711122_raw,255,41,1
