tree,n_missing_total,n_missing_1980_on,n_outliers_total
96B201a_raw,136,28,1
96B201b_raw,144,28,5
96B202a_raw,44,28,1
96B202b_raw,32,29,4
96B203b_raw,187,28,2
96B204a_raw,134,32,4
96B204b_raw,198,35,0
96B205a_raw,217,28,0
96B205b_raw,195,28,0
96B206a_raw,143,28,3
96B206b_raw,129,28,3
96B207a_raw,141,29,2
96B211a_raw,56,28,5
96B211b_raw,28,28,3
96B212b_raw,73,28,2
96B213b_raw,46,30,7
96B214b_raw,133,28,1
96B215a_raw,95,28,5
96B215b_raw,62,28,1
96B216a_raw,35,28,4
96B218a_raw,110,28,2
96B218b_raw,156,28,1
96B219a_raw,53,28,8
96B219b_raw,28,28,3
