tree,n_missing_total,n_missing_1980_on,n_outliers_total
53Q1B_raw,268,14,0
53Q1C_raw,262,14,1
56Q1B_raw,255,14,0
64Q1A_raw,256,14,0
64Q1B_raw,264,14,0
64Q1C_raw,246,14,0
72Q1B_raw,185,14,2
76Q1A_raw,262,14,0
76Q1B_raw,249,14,0
aca101a_raw,229,20,2
aca101b_raw,224,14,1
aca102a_raw,271,14,1
eoa102a_raw,14,14,4
eoa102b_raw,59,14,3
roa101a_raw,73,14,3
roa101b_raw,32,14,5
roa101a2_raw,246,45,1
roa101b2_raw,205,45,2
roa102a_raw,222,14,0
roa102b_raw,211,14,0
roa103a_raw,131,14,6
roa104a_raw,216,14,2
roa104b_raw,198,14,1
roa105a_raw,213,14,1
roa105b_raw,233,14,0
roa105c_raw,205,14,4
roa106a_raw,205,14,1
roa107a_raw,179,14,3
roa107b_raw,184,14,3
roa109a_raw,193,14,1
roa109b_raw,237,45,2
roa110b_raw,230,14,2
roa112a_raw,245,14,2
roa113a_raw,213,14,2
roa114a_raw,176,14,1
roa114b_raw,167,14,1
roa115a_raw,250,14,1
roa115b_raw,245,14,1
roa116a_raw,248,14,1
roa116b_raw,251,14,1
roa117a_raw,211,14,1
roa117b_raw,211,14,3
sva108a_raw,252,14,1
sva120a_raw,203,14,1
