tree,n_missing_total,n_missing_1980_on,n_outliers_total
42401A_raw,232,45,0
42401B_raw,244,45,0
42402A_raw,236,45,0
42402B_raw,235,45,1
42403A_raw,223,45,2
42403B_raw,191,45,1
42404A_raw,246,45,0
42404B_raw,245,45,0
42405A_raw,252,45,1
42405B_raw,244,45,1
42406A_raw,254,45,0
42406B_raw,257,45,0
42407A_raw,49,45,7
42407B_raw,113,45,4
42409A_raw,214,45,0
42409B_raw,207,45,1
42411A_raw,58,45,1
42411B_raw,64,45,2
42412A_raw,113,45,1
42412B_raw,135,45,2
42413A_raw,114,45,3
42413B_raw,115,45,4
42414A_raw,172,45,0
42414B_raw,176,45,0
42415A_raw,136,45,3
42415B_raw,141,45,3
42416A_raw,256,45,0
42416B_raw,256,45,0
42417A_raw,205,45,1
42417B_raw,212,45,1
42418A_raw,150,45,1
42418B_raw,153,45,0
42420A_raw,211,45,0
42420B_raw,219,45,1
42422A_raw,238,45,0
42422B_raw,245,45,0
42423A_raw,219,45,1
42423B_raw,232,45,1
42424A_raw,206,45,0
42424B_raw,213,45,2
42425A_raw,235,45,1
42425B_raw,209,45,0
