tree,n_missing_total,n_missing_1980_on,n_outliers_total
DCG01A_raw,333,32,5
DCG02B2_raw,589,33,0
DCG03A_raw,468,32,5
DCG03B_raw,295,32,6
DCG04A_raw,49,32,5
DCG04B_raw,32,32,9
DCG05A_raw,119,35,7
DCG05B_raw,137,34,7
DCG06A1_raw,533,45,1
DCG06A2_raw,594,32,3
DCG06B_raw,424,32,8
DCG07B_raw,460,32,4
DCG09A_raw,312,32,7
DCG09B_raw,159,32,2
DCG10A_raw,415,33,5
DCG10B1_raw,357,45,5
DCG10B2_raw,523,34,4
DCG11A_raw,326,32,3
DCG11B_raw,310,32,5
DCG12A_raw,447,32,6
DCG12B_raw,326,32,2
DCG13A_raw,558,32,3
DCG13B_raw,112,32,2
DCG14A_raw,385,32,5
DCG14B_raw,507,32,3
DCG15A_raw,517,32,1
DCG15B1_raw,527,45,4
DCG15B2_raw,564,32,2
DCG16B_raw,423,45,1
DCG17A_raw,449,45,4
DCG18A_raw,269,32,3
DCG18B_raw,317,45,4
DCG19A_raw,416,32,5
DCG19B_raw,433,32,4
DCG20A_raw,408,32,6
DCG20B_raw,503,32,3
DCG21A1_raw,436,45,1
DCG21A2_raw,558,32,2
DCG21B_raw,99,45,8
DCG22A_raw,379,32,7
DCG22B_raw,456,32,3
DCGO1B_raw,351,32,4
DCGO2A1_raw,477,45,3
DCGO2A2_raw,548,32,1
DCGO2B1_raw,375,45,2
