# Woodhouse and Lukas 2004 TreeFlow Colorado Streamflow Reconstructions
#----------------------------------------------------------------------- 
#               World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available),
# and date accessed when using these downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/6316
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-recon-6316.json
#   Study_Level_JSON_Description: JSON metadata of this file's parent study, which includes all study metadata.
#
# Data_Type: Climate Reconstructions
#
# Dataset_DOI: 10.25921/jrak-de20
#
# Science_Keywords: Streamflow Reconstruction
#-------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/reconstructions/colorado/treeflow/williams-noaa.txt
#   Data_Download_Description: NOAA Template File; Williams Fork near Leal Streamflow Reconstruction
#
# Original_Source_URL: 
#   Original_Source_Description: 
#
#-------------------
# Contribution_Date
#   Date: 2004-05-01
#-------------------
# File_Last_Modified_Date
#   Date: 2025-06-12
#-------------------
# Title
#   Study_Name: Woodhouse and Lukas 2004 TreeFlow Colorado Streamflow Reconstructions
#-------------------
# Investigators
#   Investigators: Woodhouse, C.A.(https://orcid.org/0000-0003-0545-9753); Lukas, J.J.; Webb, R.S.
#-------------------
# Description_Notes_and_Keywords
#  Description: Tree-ring-based reconstructions of streamflow at 15 gaging stations in the South Platte and Colorado River Basins of north-central Colorado, USA. For details see the TreeFlow website at: http://treeflow.info/
#-------------------
# Publication
#   Authors: Woodhouse, C.A. and J.J. Lukas
#   Journal_Name: Climatic Change
#   Published_Title: Multi-Century Tree-Ring Reconstructions of Colorado Streamflow for Water Resource Planning.
#   Published_Date_or_Year: 2006-10-01
#   Volume: 78
#   Issue: 2-4
#   Pages: 293-315
#   Report_Number: 
#   DOI: 10.1007/s10584-006-9055-0
#   Full_Citation: 
#   Abstract: Water resource management requires knowledge of the natural variability in streamflow over multiple time scales. Reconstructions of streamflow derived from moisture-sensitive trees extend, in both time and magnitude, the variability provided by relatively short gage records. In this study, we present a network of 14 annual streamflow reconstructions, 300–600 years long, for gages in the Upper Colorado and South Platte River basins in Colorado generated from new and existing tree-ring chronologies. Gages for the reconstruction were selected on the basis of their importance to two of the largest Colorado Front Range water providers, who provided the natural flow data for the calibration with tree-ring data. The reconstruction models explain 63–76% of the variance in the gage records and capture low flows particularly well. Analyses of the reconstructions indicate that the 20th century gage record does not fully represent the range of streamflow characteristics seen in the prior two to five centuries. Multi-year drought events more severe than the 1950s drought have occurred, notably in the 19th century, and the distribution of extreme low flow years is markedly uneven over the past three centuries. When the 14 reconstructions are grouped into Upper Colorado, northern South Platte, and southern South Platte regional flow reconstructions, the three time series show a high degree of coherence, but also time-varying divergences that may reflect the differential influence of climatic features operating in the western U.S. These reconstructions are currently being used by water managers to assess the reliability of water supply systems under a broader range of conditions than indicated by the gage records alone.
#-------------------
# Funding_Agency
#   Funding_Agency_Name: US National Oceanic and Atmospheric Administration (NOAA)
#   Grant_Number: Office of Global Programs, GC02-046, Regional Integrated Sciences and Assessment Program
#-------------------
# Site_Information
#   Site_Name: Williams Fork near Leal
#   Location: Colorado
#   Northernmost_Latitude: 39.83389
#   Southernmost_Latitude: 39.83389
#   Easternmost_Longitude: -106.0558
#   Westernmost_Longitude: -106.0558
#   Elevation_m: 2679
#-------------------
# Data_Collection
#   Collection_Name:  Williams Fork near Leal streamflow Woodhouse2006
#   First_Year: 1383
#   Last_Year: 2002
#   Time_Unit: CE
#   Core_Length_m: 
#   Parameter_Keywords: streamflow
#   Notes: 
#-------------------
# Chronology_Information
#    Chronology:
#-------------------
# Variables 
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Variables format: shortname <tab> what,material,error,units,seasonality,data_type,detail,method, C(har) or N(umeric) data,additional information
## Year	age,,,year Common Era,,climate reconstructions;tree ring,,,N,
## Recon	streamflow,,,acre foot,Oct-Sep,climate reconstructions;tree ring,,,N,
## 95%Cl-	streamflow,,95% confidence interval lower bound,acre foot,Oct-Sep,climate reconstructions;tree ring,,,N,
## 95%Cl+	streamflow,,95% confidence interval upper bound,acre foot,Oct-Sep,climate reconstructions;tree ring,,,N,
## Gage	streamflow,,,acre foot,Oct-Sep,instrumental,,,N,
#-------------------------------
# Data: 
# Missing_Values: NA
Year	Recon	95%Cl-	95%Cl+	Gage
1383	70956	62800	79112	NA
1384	71448	63291	79604	NA
1385	82530	74374	90687	NA
1386	59878	51722	68034	NA
1387	71513	63357	79670	NA
1388	59719	51563	67875	NA
1389	71613	63457	79769	NA
1390	68601	60445	76757	NA
1391	75687	67531	83843	NA
1392	72174	64018	80330	NA
1393	85620	77464	93776	NA
1394	79903	71747	88059	NA
1395	84523	76367	92679	NA
1396	81283	73127	89439	NA
1397	51689	43533	59846	NA
1398	68457	60301	76613	NA
1399	61406	53250	69562	NA
1400	62924	54768	71080	NA
1401	83187	75031	91343	NA
1402	82386	74230	90542	NA
1403	81492	73336	89648	NA
1404	99529	91373	107685	NA
1405	65741	57585	73897	NA
1406	75616	67460	83772	NA
1407	73377	65221	81533	NA
1408	79817	71661	87973	NA
1409	94530	86374	102687	NA
1410	82891	74735	91047	NA
1411	86671	78515	94827	NA
1412	81302	73146	89458	NA
1413	49564	41408	57720	NA
1414	91571	83415	99727	NA
1415	60924	52768	69080	NA
1416	64107	55951	72263	NA
1417	71865	63709	80021	NA
1418	69395	61239	77551	NA
1419	77698	69542	85854	NA
1420	92684	84528	100840	NA
1421	75913	67757	84069	NA
1422	75715	67559	83871	NA
1423	59525	51369	67681	NA
1424	75443	67287	83599	NA
1425	70189	62033	78345	NA
1426	92784	84628	100940	NA
1427	73944	65788	82100	NA
1428	71474	63318	79630	NA
1429	88343	80187	96499	NA
1430	82570	74414	90726	NA
1431	92590	84434	100746	NA
1432	70715	62559	78871	NA
1433	81925	73769	90081	NA
1434	95274	87118	103430	NA
1435	89649	81493	97805	NA
1436	69875	61719	78031	NA
1437	63723	55567	71879	NA
1438	70422	62266	78578	NA
1439	74639	66483	82795	NA
1440	95034	86878	103191	NA
1441	93205	85049	101361	NA
1442	51425	43269	59582	NA
1443	90433	82277	98589	NA
1444	61501	53345	69657	NA
1445	56743	48587	64899	NA
1446	86811	78655	94967	NA
1447	86125	77969	94281	NA
1448	71268	63111	79424	NA
1449	88781	80625	96937	NA
1450	55388	47232	63544	NA
1451	81247	73091	89403	NA
1452	87725	79569	95881	NA
1453	68465	60309	76621	NA
1454	56514	48357	64670	NA
1455	71610	63454	79766	NA
1456	66611	58455	74767	NA
1457	80552	72395	88708	NA
1458	69328	61172	77484	NA
1459	71885	63729	80041	NA
1460	65228	57072	73384	NA
1461	74830	66674	82986	NA
1462	90848	82692	99004	NA
1463	83507	75351	91663	NA
1464	80460	72304	88616	NA
1465	65895	57739	74051	NA
1466	83559	75403	91715	NA
1467	94457	86301	102613	NA
1468	84042	75886	92198	NA
1469	71487	63331	79643	NA
1470	70117	61961	78273	NA
1471	77849	69693	86005	NA
1472	65880	57724	74036	NA
1473	72915	64759	81071	NA
1474	61842	53686	69998	NA
1475	56136	47980	64292	NA
1476	79965	71809	88121	NA
1477	93360	85204	101516	NA
1478	75985	67829	84141	NA
1479	74633	66477	82789	NA
1480	68248	60092	76404	NA
1481	80123	71967	88279	NA
1482	80494	72338	88650	NA
1483	73996	65840	82152	NA
1484	112722	104566	120878	NA
1485	99730	91574	107886	NA
1486	95310	87154	103466	NA
1487	95768	87612	103924	NA
1488	65228	57072	73384	NA
1489	75185	67029	83341	NA
1490	88702	80546	96858	NA
1491	84232	76076	92388	NA
1492	68019	59863	76175	NA
1493	75038	66882	83194	NA
1494	87794	79638	95950	NA
1495	48837	40681	56993	NA
1496	51045	42889	59201	NA
1497	75783	67627	83939	NA
1498	107295	99139	115451	NA
1499	47954	39798	56110	NA
1500	59710	51553	67866	NA
1501	74642	66486	82798	NA
1502	83899	75743	92055	NA
1503	76812	68656	84968	NA
1504	93885	85729	102041	NA
1505	62933	54777	71089	NA
1506	49066	40910	57222	NA
1507	76571	68415	84727	NA
1508	72593	64437	80749	NA
1509	86083	77927	94239	NA
1510	63498	55342	71654	NA
1511	75293	67137	83449	NA
1512	81917	73761	90073	NA
1513	87546	79390	95702	NA
1514	86514	78358	94670	NA
1515	57222	49066	65378	NA
1516	73776	65620	81932	NA
1517	70660	62504	78816	NA
1518	76226	68070	84382	NA
1519	86376	78220	94533	NA
1520	61404	53248	69560	NA
1521	104293	96137	112449	NA
1522	79702	71546	87858	NA
1523	92717	84561	100873	NA
1524	88516	80360	96672	NA
1525	86694	78538	94850	NA
1526	86985	78829	95141	NA
1527	75239	67083	83395	NA
1528	67463	59307	75619	NA
1529	86576	78420	94732	NA
1530	85572	77416	93728	NA
1531	46670	38514	54826	NA
1532	53318	45162	61474	NA
1533	85418	77262	93574	NA
1534	93210	85054	101366	NA
1535	87414	79258	95570	NA
1536	93737	85581	101893	NA
1537	88244	80088	96400	NA
1538	60339	52183	68495	NA
1539	88562	80406	96718	NA
1540	98578	90422	106734	NA
1541	79633	71477	87789	NA
1542	40346	32190	48502	NA
1543	84708	76552	92864	NA
1544	67088	58931	75244	NA
1545	52419	44263	60575	NA
1546	94813	86657	102970	NA
