tree,n_missing_total,n_missing_1980_on,n_outliers_total
SQD01A_raw,17,17,4
SQD01B_raw,26,3,6
SQD02A_raw,170,37,0
SQD02B_raw,170,3,2
SQD03A_raw,170,3,3
SQD03B_raw,164,3,1
SQD04A_raw,102,3,1
SQD04B_raw,122,3,4
SQD06A_raw,184,3,0
SQD06B_raw,182,3,1
SQD07A_raw,223,3,2
SQD07B_raw,237,16,1
SQD08A_raw,218,3,0
SQD08B_raw,223,3,1
SQD09A_raw,236,3,2
SQD09B_raw,235,3,2
SQD10A_raw,256,3,1
SQD10B_raw,251,3,1
SQD11A_raw,181,3,0
SQD11B_raw,207,3,0
SQD12A_raw,192,3,0
SQD12B_raw,172,3,0
SQD13A_raw,164,3,2
SQD13B_raw,180,11,1
SQD14A_raw,95,3,4
SQD14B_raw,69,3,8
SQD15A_raw,59,3,7
SQD15B_raw,94,3,3
SQD16A_raw,175,3,1
SQD16B_raw,169,3,1
SQD17A_raw,161,3,1
SQD17B_raw,174,3,0
SQD18A_raw,160,3,4
SQD18B_raw,167,3,1
SQD19A_raw,202,3,0
SQD19B_raw,185,3,0
SQD20A_raw,178,3,1
SQD20B_raw,183,3,2
SQD21A_raw,177,3,4
SQD21B_raw,152,3,4
SQD22A_raw,77,3,6
SQD22B_raw,136,3,4
