tree,n_missing_total,n_missing_1980_on,n_outliers_total
BFL8_raw,1501,19,2
BFL10A_raw,1515,19,0
BFL10B_raw,1462,20,2
BFL11_raw,1393,18,2
BFL13A_raw,1499,18,0
BFL13B_raw,1417,18,1
BFL14_raw,1154,18,13
BFL17A_raw,1524,45,0
BFL17B_raw,1494,45,1
BFL19_raw,1340,45,6
BFL20_raw,1229,45,0
BFL21B_raw,1204,18,3
BFL22_raw,1374,18,0
BFL22-2_raw,1425,45,2
BFL23A_raw,867,18,13
BFL23B_raw,930,18,12
BFL23C_raw,749,18,8
BFL23D_raw,999,18,9
BFL24A_raw,1479,18,2
BFL24B_raw,1367,18,2
BFL26A_raw,1148,18,4
BFL26B_raw,869,18,9
BFL26C_raw,883,18,2
BFD27A_raw,1389,45,5
BFD27B_raw,1235,45,5
BFL28_raw,1550,18,2
BFL29_raw,1307,45,3
BFL30_raw,1095,45,8
BFL30-2_raw,1467,45,0
BFL33A_raw,1131,18,7
BFL33C_raw,1566,45,1
BFL33C2_raw,1560,45,0
BFL33C3_raw,1354,45,2
BFL33C4_raw,1347,45,4
BFL34A_raw,1534,18,0
BFL34A2_raw,1530,45,0
BFL34B_raw,1538,18,1
BFL34C_raw,1359,18,5
BFL35_raw,1427,18,0
BFL36A_raw,1197,18,0
BFL36B_raw,1340,45,5
BFL38A_raw,1249,45,4
BFL38B2_raw,1456,45,4
BFL39A_raw,1453,45,0
BFL39B_raw,1544,45,2
BFL40_raw,1258,18,1
BFL41A_raw,1292,45,4
BFL41B_raw,1168,45,6
BFL42_raw,1463,45,2
BFL44_raw,1129,45,12
BFL45_raw,1438,18,5
BFL45-2_raw,1396,45,2
BFL46_raw,1469,18,4
BFL46-4_raw,345,45,16
BFL46B_raw,78,18,16
BFL46C1_raw,1153,45,1
BFL46C2_raw,1499,45,0
BFL48_raw,1494,45,2
BFL49_raw,1467,18,4
BFL50_raw,729,18,7
BFL50-3_raw,1563,45,0
BFL50-4_raw,1533,45,1
BFL50B1_raw,1522,45,0
BFL50B2_raw,1262,45,1
BFL51A_raw,1193,18,2
BFL51B_raw,1381,18,4
BFL51B2_raw,1598,45,0
BFL51C_raw,1106,18,8
BFL53_raw,1045,45,9
BFL55_raw,1417,18,0
BFL56_raw,1327,18,5
BFL57_raw,1226,45,3
BFL58_raw,1346,45,1
