age_CE,SS004B_raw,SL009A_raw,ST860B_raw,SS024B_raw,SL004B_raw,SG067A_raw,SN151A_raw,SL166B_raw,SS004A_raw,SL166C_raw,SS024A_raw,SN157B_raw,SL009E_raw,ST846A_raw,SS495A_raw,SL495B_raw,SL004C_raw,SL005C_raw,SL005A_raw,SL017A_raw,SL017B_raw,ST833A_raw,SS25B_raw,SL018A_raw,SL018B_raw,SN150A_raw,SS517_raw,SL517A_raw,SS495C_raw,SL495C_raw,ST145_raw,ST847A_raw,SL496A_raw,SL496B_raw,SL511A_raw,SL511D_raw,ST832A_raw,SS025C_raw,SS025A_raw,ST842A_raw,SL127A_raw,SL486A_raw,SN154B_raw,SS026A_raw,ST834A_raw,SN151B_raw,ST851A_raw,SS030A_raw,SL166A_raw,SG063A_raw,SS33X_raw,SN154A_raw,ST837B_raw,ST849B_raw,ST849A_raw,SN152X_raw,SL151A_raw,SS151A_raw,SG064A_raw,SN150B_raw,SS027A_raw,SN155X_raw,ST836C_raw,SL271B_raw,SS029A_raw,ST836A_raw,SS144A_raw,SB030A_raw,SL151B_raw,SL271C_raw,SS022X_raw,SG066B_raw,SG066A_raw,SG063D_raw,SL494A_raw,SS32X_raw,SL022A_raw,SL022B_raw,SS160A_raw,SG063B_raw,ST840A_raw,SS282A_raw,SS022A_raw,ST835A_raw,SG066D_raw,SS292A_raw,SG069A_raw,SS324_raw,SG097B_raw,SB005A_raw,SS282B_raw,ST850A_raw,SN156A_raw,SG072A_raw,SL241A_raw,ST838A_raw,SS35X_raw,SG063C_raw,SL241C_raw,SL241B_raw,SS355A_raw,SG063E_raw,SL492A_raw,SHP172_raw,SS140A_raw,ST839_raw,SS132A_raw,SG070C_raw,SG064C_raw,SS148B_raw,ST862A_raw,SHP182_raw,ST861A_raw,SHP243_raw,ST856A_raw,SB004A_raw,SHP193_raw,SHP222_raw,SL276C_raw,SL476A_raw,SHP213_raw,SHP234_raw,SHP242_raw,SHP251_raw,SL270A_raw,SG068A_raw,SHP244_raw,SS148A_raw,SHP231_raw,SHP273_raw,SL276A_raw,SHP261_raw,SHP272_raw,SHP235_raw,ST850B_raw,ST855B_raw,ST850C_raw,SL490A_raw,SL282A_raw,SL276B_raw,SL252B_raw,SHP321_raw,SL489A_raw,SHP181_raw,SHP275_raw,SL468C_raw,SL468D_raw,SS46A_raw,SL259D_raw,ST844A_raw,SHP274_raw,SL441A_raw,SL444A_raw,SHP271_raw,SS46B_raw,SL281A_raw,SHP151_raw,SHP281_raw,SL490B_raw,ST855A_raw,SHP291_raw,SS137A_raw,SL610C_raw,SHP254_raw,SHP341_raw,SHP262_raw,SL259E_raw,SL259B_raw,SL285B_raw,ST853A_raw,SHP361_raw,ST854A_raw,SHP022_raw,SL605A_raw,SL247A_raw,SHP343_raw,ST861B_raw,SHP021_raw,SHP142_raw,SL485A_raw,SL288A_raw,SHP351_raw,SHP255_raw,Sn973a_raw,SHP301_raw,SHP263_raw,SH959a_raw,SHP131_raw,SHP322_raw,SL464A_raw,SL288B_raw,SB004C_raw,SL446B_raw,SL261A_raw,SL269B_raw,SHP256_raw,SHP512_raw,SH961a_raw,SHP141_raw,SHP423_raw,SHP433_raw,SH968A_raw,SL111D_raw,SH966A_raw,SHP031_raw,SHP051_raw,SHP511_raw,SH960A_raw,SHP032_raw,SL260B_raw,SHP253_raw,SH922A_raw,SHO042_raw,SL111C_raw,SHP071_raw,SH929a_raw,SHP111_raw,SHP431_raw,SHP523_raw,SHP041_raw,SHP421_raw,SH952a_raw,SH922b_raw,SH910B_raw,SHP352_raw,SH963A_raw,SHP002_raw,SHP331_raw,SH964b_raw,SHP332_raw,SHP083_raw,SH954A_raw,SHP542_raw,ST776B_raw,SH907B_raw,SH945a_raw,SL446A_raw,SHP121_raw,SH933a_raw,ST817A_raw,SH918A_raw,SH964a_raw,SHP081_raw,SL610A_raw,SHP561_raw,SHP001_raw,SHP101_raw,SH943A_raw,ST776A_raw,SH950b_raw,ST768B_raw,SHP062_raw,SH910A_raw,SHP091_raw,SL283A_raw,ST817B_raw,SL283B_raw,SH926A_raw,ST768A_raw,Sn975B_raw,SH926B_raw,SHP092_raw,SH950a_raw,SH919A_raw,SL607B_raw,SH955A_raw,SH960B_raw,SH935B_raw,SH925B_raw,SH919B_raw,SHP551_raw,SL108C_raw,ST802A_raw,SH937a_raw,SH957c_raw,ST770B_raw,SH927a_raw,ST977A_raw,ST890A_raw,SH907A_raw,SH953B_raw,SH901B_raw,SH953A_raw,ST770A_raw,SH958c_raw,SH935a_raw,SH970B_raw,ST814B_raw,SH912B_raw,SH969a_raw,ST890B_raw,SH912A_raw,SH913A_raw,SH948a_raw,SL606A_raw,SH922o_raw,Sn973B_raw,Sn973o_raw,SH907o_raw,ST977B_raw,SH970A_raw,SH913B_raw,SH965b_raw,ST891A_raw,ST891B_raw,SL605B_raw,SH965a_raw,SH958A_raw,ST814A_raw,Sn974b_raw,SS004B_raw_outlier_flag,SL009A_raw_outlier_flag,ST860B_raw_outlier_flag,SS024B_raw_outlier_flag,SL004B_raw_outlier_flag,SG067A_raw_outlier_flag,SN151A_raw_outlier_flag,SL166B_raw_outlier_flag,SS004A_raw_outlier_flag,SL166C_raw_outlier_flag,SS024A_raw_outlier_flag,SN157B_raw_outlier_flag,SL009E_raw_outlier_flag,ST846A_raw_outlier_flag,SS495A_raw_outlier_flag,SL495B_raw_outlier_flag,SL004C_raw_outlier_flag,SL005C_raw_outlier_flag,SL005A_raw_outlier_flag,SL017A_raw_outlier_flag,SL017B_raw_outlier_flag,ST833A_raw_outlier_flag,SS25B_raw_outlier_flag,SL018A_raw_outlier_flag,SL018B_raw_outlier_flag,SN150A_raw_outlier_flag,SS517_raw_outlier_flag,SL517A_raw_outlier_flag,SS495C_raw_outlier_flag,SL495C_raw_outlier_flag,ST145_raw_outlier_flag,ST847A_raw_outlier_flag,SL496A_raw_outlier_flag,SL496B_raw_outlier_flag,SL511A_raw_outlier_flag,SL511D_raw_outlier_flag,ST832A_raw_outlier_flag,SS025C_raw_outlier_flag,SS025A_raw_outlier_flag,ST842A_raw_outlier_flag,SL127A_raw_outlier_flag,SL486A_raw_outlier_flag,SN154B_raw_outlier_flag,SS026A_raw_outlier_flag,ST834A_raw_outlier_flag,SN151B_raw_outlier_flag,ST851A_raw_outlier_flag,SS030A_raw_outlier_flag,SL166A_raw_outlier_flag,SG063A_raw_outlier_flag,SS33X_raw_outlier_flag,SN154A_raw_outlier_flag,ST837B_raw_outlier_flag,ST849B_raw_outlier_flag,ST849A_raw_outlier_flag,SN152X_raw_outlier_flag,SL151A_raw_outlier_flag,SS151A_raw_outlier_flag,SG064A_raw_outlier_flag,SN150B_raw_outlier_flag,SS027A_raw_outlier_flag,SN155X_raw_outlier_flag,ST836C_raw_outlier_flag,SL271B_raw_outlier_flag,SS029A_raw_outlier_flag,ST836A_raw_outlier_flag,SS144A_raw_outlier_flag,SB030A_raw_outlier_flag,SL151B_raw_outlier_flag,SL271C_raw_outlier_flag,SS022X_raw_outlier_flag,SG066B_raw_outlier_flag,SG066A_raw_outlier_flag,SG063D_raw_outlier_flag,SL494A_raw_outlier_flag,SS32X_raw_outlier_flag,SL022A_raw_outlier_flag,SL022B_raw_outlier_flag,SS160A_raw_outlier_flag,SG063B_raw_outlier_flag,ST840A_raw_outlier_flag,SS282A_raw_outlier_flag,SS022A_raw_outlier_flag,ST835A_raw_outlier_flag,SG066D_raw_outlier_flag,SS292A_raw_outlier_flag,SG069A_raw_outlier_flag,SS324_raw_outlier_flag,SG097B_raw_outlier_flag,SB005A_raw_outlier_flag,SS282B_raw_outlier_flag,ST850A_raw_outlier_flag,SN156A_raw_outlier_flag,SG072A_raw_outlier_flag,SL241A_raw_outlier_flag,ST838A_raw_outlier_flag,SS35X_raw_outlier_flag,SG063C_raw_outlier_flag,SL241C_raw_outlier_flag,SL241B_raw_outlier_flag,SS355A_raw_outlier_flag,SG063E_raw_outlier_flag,SL492A_raw_outlier_flag,SHP172_raw_outlier_flag,SS140A_raw_outlier_flag,ST839_raw_outlier_flag,SS132A_raw_outlier_flag,SG070C_raw_outlier_flag,SG064C_raw_outlier_flag,SS148B_raw_outlier_flag,ST862A_raw_outlier_flag,SHP182_raw_outlier_flag,ST861A_raw_outlier_flag,SHP243_raw_outlier_flag,ST856A_raw_outlier_flag,SB004A_raw_outlier_flag,SHP193_raw_outlier_flag,SHP222_raw_outlier_flag,SL276C_raw_outlier_flag,SL476A_raw_outlier_flag,SHP213_raw_outlier_flag,SHP234_raw_outlier_flag,SHP242_raw_outlier_flag,SHP251_raw_outlier_flag,SL270A_raw_outlier_flag,SG068A_raw_outlier_flag,SHP244_raw_outlier_flag,SS148A_raw_outlier_flag,SHP231_raw_outlier_flag,SHP273_raw_outlier_flag,SL276A_raw_outlier_flag,SHP261_raw_outlier_flag,SHP272_raw_outlier_flag,SHP235_raw_outlier_flag,ST850B_raw_outlier_flag,ST855B_raw_outlier_flag,ST850C_raw_outlier_flag,SL490A_raw_outlier_flag,SL282A_raw_outlier_flag,SL276B_raw_outlier_flag,SL252B_raw_outlier_flag,SHP321_raw_outlier_flag,SL489A_raw_outlier_flag,SHP181_raw_outlier_flag,SHP275_raw_outlier_flag,SL468C_raw_outlier_flag,SL468D_raw_outlier_flag,SS46A_raw_outlier_flag,SL259D_raw_outlier_flag,ST844A_raw_outlier_flag,SHP274_raw_outlier_flag,SL441A_raw_outlier_flag,SL444A_raw_outlier_flag,SHP271_raw_outlier_flag,SS46B_raw_outlier_flag,SL281A_raw_outlier_flag,SHP151_raw_outlier_flag,SHP281_raw_outlier_flag,SL490B_raw_outlier_flag,ST855A_raw_outlier_flag,SHP291_raw_outlier_flag,SS137A_raw_outlier_flag,SL610C_raw_outlier_flag,SHP254_raw_outlier_flag,SHP341_raw_outlier_flag,SHP262_raw_outlier_flag,SL259E_raw_outlier_flag,SL259B_raw_outlier_flag,SL285B_raw_outlier_flag,ST853A_raw_outlier_flag,SHP361_raw_outlier_flag,ST854A_raw_outlier_flag,SHP022_raw_outlier_flag,SL605A_raw_outlier_flag,SL247A_raw_outlier_flag,SHP343_raw_outlier_flag,ST861B_raw_outlier_flag,SHP021_raw_outlier_flag,SHP142_raw_outlier_flag,SL485A_raw_outlier_flag,SL288A_raw_outlier_flag,SHP351_raw_outlier_flag,SHP255_raw_outlier_flag,Sn973a_raw_outlier_flag,SHP301_raw_outlier_flag,SHP263_raw_outlier_flag,SH959a_raw_outlier_flag,SHP131_raw_outlier_flag,SHP322_raw_outlier_flag,SL464A_raw_outlier_flag,SL288B_raw_outlier_flag,SB004C_raw_outlier_flag,SL446B_raw_outlier_flag,SL261A_raw_outlier_flag,SL269B_raw_outlier_flag,SHP256_raw_outlier_flag,SHP512_raw_outlier_flag,SH961a_raw_outlier_flag,SHP141_raw_outlier_flag,SHP423_raw_outlier_flag,SHP433_raw_outlier_flag,SH968A_raw_outlier_flag,SL111D_raw_outlier_flag,SH966A_raw_outlier_flag,SHP031_raw_outlier_flag,SHP051_raw_outlier_flag,SHP511_raw_outlier_flag,SH960A_raw_outlier_flag,SHP032_raw_outlier_flag,SL260B_raw_outlier_flag,SHP253_raw_outlier_flag,SH922A_raw_outlier_flag,SHO042_raw_outlier_flag,SL111C_raw_outlier_flag,SHP071_raw_outlier_flag,SH929a_raw_outlier_flag,SHP111_raw_outlier_flag,SHP431_raw_outlier_flag,SHP523_raw_outlier_flag,SHP041_raw_outlier_flag,SHP421_raw_outlier_flag,SH952a_raw_outlier_flag,SH922b_raw_outlier_flag,SH910B_raw_outlier_flag,SHP352_raw_outlier_flag,SH963A_raw_outlier_flag,SHP002_raw_outlier_flag,SHP331_raw_outlier_flag,SH964b_raw_outlier_flag,SHP332_raw_outlier_flag,SHP083_raw_outlier_flag,SH954A_raw_outlier_flag,SHP542_raw_outlier_flag,ST776B_raw_outlier_flag,SH907B_raw_outlier_flag,SH945a_raw_outlier_flag,SL446A_raw_outlier_flag,SHP121_raw_outlier_flag,SH933a_raw_outlier_flag,ST817A_raw_outlier_flag,SH918A_raw_outlier_flag,SH964a_raw_outlier_flag,SHP081_raw_outlier_flag,SL610A_raw_outlier_flag,SHP561_raw_outlier_flag,SHP001_raw_outlier_flag,SHP101_raw_outlier_flag,SH943A_raw_outlier_flag,ST776A_raw_outlier_flag,SH950b_raw_outlier_flag,ST768B_raw_outlier_flag,SHP062_raw_outlier_flag,SH910A_raw_outlier_flag,SHP091_raw_outlier_flag,SL283A_raw_outlier_flag,ST817B_raw_outlier_flag,SL283B_raw_outlier_flag,SH926A_raw_outlier_flag,ST768A_raw_outlier_flag,Sn975B_raw_outlier_flag,SH926B_raw_outlier_flag,SHP092_raw_outlier_flag,SH950a_raw_outlier_flag,SH919A_raw_outlier_flag,SL607B_raw_outlier_flag,SH955A_raw_outlier_flag,SH960B_raw_outlier_flag,SH935B_raw_outlier_flag,SH925B_raw_outlier_flag,SH919B_raw_outlier_flag,SHP551_raw_outlier_flag,SL108C_raw_outlier_flag,ST802A_raw_outlier_flag,SH937a_raw_outlier_flag,SH957c_raw_outlier_flag,ST770B_raw_outlier_flag,SH927a_raw_outlier_flag,ST977A_raw_outlier_flag,ST890A_raw_outlier_flag,SH907A_raw_outlier_flag,SH953B_raw_outlier_flag,SH901B_raw_outlier_flag,SH953A_raw_outlier_flag,ST770A_raw_outlier_flag,SH958c_raw_outlier_flag,SH935a_raw_outlier_flag,SH970B_raw_outlier_flag,ST814B_raw_outlier_flag,SH912B_raw_outlier_flag,SH969a_raw_outlier_flag,ST890B_raw_outlier_flag,SH912A_raw_outlier_flag,SH913A_raw_outlier_flag,SH948a_raw_outlier_flag,SL606A_raw_outlier_flag,SH922o_raw_outlier_flag,Sn973B_raw_outlier_flag,Sn973o_raw_outlier_flag,SH907o_raw_outlier_flag,ST977B_raw_outlier_flag,SH970A_raw_outlier_flag,SH913B_raw_outlier_flag,SH965b_raw_outlier_flag,ST891A_raw_outlier_flag,ST891B_raw_outlier_flag,SL605B_raw_outlier_flag,SH965a_raw_outlier_flag,SH958A_raw_outlier_flag,ST814A_raw_outlier_flag,Sn974b_raw_outlier_flag
-2649,0.68,0.28,0.43,0.47,0.64,0.4,0.69,0.56,0.62,0.4,1.01,0.67,0.17,1.36,1.84,1.06,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2648,0.63,0.38,0.45,0.43,0.51,0.22,0.73,0.46,0.5,0.34,0.86,0.69,0.28,1.54,1.68,0.97,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2647,0.47,0.3,0.36,0.16,0.33,0.16,0.43,0.36,0.36,0.25,0.41,0.43,0.15,0.93,1.02,0.46,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
