tree,n_missing_total,n_missing_1980_on,n_outliers_total
AZA0301A_raw,68,26,0
AZA0301B_raw,76,34,0
AZA0302A_raw,33,8,0
AZA0302B_raw,20,8,0
AZA0303A_raw,69,27,0
AZA0303C_raw,22,8,1
AZA0304A_raw,63,21,0
AZA0304C_raw,58,16,0
AZA0305A_raw,52,10,0
AZA0305C_raw,48,8,0
AZA0306A_raw,13,8,0
AZA0306B_raw,18,8,0
AZA0307A_raw,31,8,0
AZA0307B_raw,16,8,0
AZA0308A_raw,10,8,1
AZA0308B_raw,16,8,0
AZA0309A_raw,50,8,0
AZA0309B_raw,60,18,0
AZA0310A_raw,8,8,0
AZA0310B_raw,12,8,0
AZA0311A_raw,30,8,1
AZA0311B_raw,28,8,0
AZA0312A_raw,45,8,0
AZA0312B_raw,53,11,0
AZA0313A_raw,49,8,0
AZA0313B_raw,51,9,1
AZA0314A_raw,23,8,0
AZA0314B_raw,13,8,0
AZA0315A_raw,54,12,0
AZA0315B_raw,55,13,0
