tree,n_missing_total,n_missing_1980_on,n_outliers_total
PRF01A_raw,34,34,0
PRF01B_raw,34,34,0
PRF02A_raw,34,34,1
PRF02B_raw,34,34,2
PRF03A_raw,50,34,2
PRF03B_raw,54,34,1
PRF04A_raw,34,34,1
PRF04B_raw,46,45,0
PRF05A_raw,50,34,0
PRF05B_raw,43,34,1
PRF06A_raw,34,34,3
PRF06B_raw,34,34,1
PRF07A_raw,34,34,0
PRF07B_raw,34,34,1
PRF07C_raw,34,34,0
PRF08A_raw,34,34,1
PRF08B_raw,34,34,0
PRF09A_raw,34,34,1
PRF09B_raw,34,34,0
PRF10A_raw,34,34,1
PRF10B_raw,34,34,2
PRF11A_raw,34,34,1
PRF11B_raw,34,34,1
PRF12A_raw,34,34,1
PRF12B_raw,34,34,0
PRF13A_raw,41,34,0
PRF13B_raw,34,34,0
PRF14A_raw,34,34,0
PRF14B_raw,34,34,1
PRF15A_raw,34,34,3
PRF15B_raw,34,34,2
PRF16A_raw,34,34,0
PRF16B_raw,34,34,0
PRF17A_raw,34,34,1
PRF17B_raw,51,34,0
PRF18A_raw,37,37,0
PRF18B_raw,34,34,1
PRF19A_raw,34,34,0
PRF19B_raw,34,34,2
PRF20A_raw,34,34,0
PRF20B_raw,34,34,0
