tree,n_missing_total,n_missing_1980_on,n_outliers_total
LIT13A_raw,423,42,4
LIT13B_raw,440,42,6
LIT13C_raw,421,42,2
LIT13X_raw,405,45,2
LIT11A_raw,428,42,2
LIT11B_raw,398,42,1
LIT15A_raw,443,42,3
LIT15B_raw,419,42,3
LIT15Y_raw,613,45,1
LIT21A_raw,447,42,3
LIT21B_raw,444,42,4
LIT21Y_raw,490,45,2
LIT23A_raw,409,42,1
LIT23B_raw,271,42,2
LIT23C_raw,411,42,2
LIT23Y_raw,526,45,0
LIT23Z_raw,464,45,0
LIT34A_raw,477,42,1
LIT34B_raw,403,42,0
LJK02A_raw,551,14,2
LJK03A_raw,418,14,2
LJK03B_raw,420,14,3
LJK04A_raw,479,14,3
LJK04B_raw,480,14,1
LJK05A_raw,411,14,3
LJK05B_raw,411,14,2
LJK06A_raw,647,14,0
LJK06B_raw,479,14,1
LJK06C_raw,491,45,2
LJK07A_raw,571,14,1
LJK08B_raw,14,14,9
LJK11A_raw,514,14,4
LJK11B_raw,588,14,1
LJK13A_raw,171,15,6
LJK13B_raw,198,15,5
LJK14A_raw,418,14,2
LJK16A_raw,400,14,1
LJK16B_raw,436,14,0
LJK17A_raw,407,14,1
LJK17B_raw,402,14,1
LJK18A_raw,572,14,1
LJK18B_raw,566,14,1
