tree,n_missing_total,n_missing_1980_on,n_outliers_total
1b019a_raw,110,26,0
1b019b_raw,110,26,1
1b095a_raw,56,26,0
1b095c_raw,56,26,0
2b559a_raw,65,26,1
2b559b_raw,65,26,0
2b591a_raw,37,26,4
2b591b_raw,37,26,1
3b525A_raw,141,26,0
3b525c_raw,139,26,0
3b541a_raw,43,26,3
3b541b_raw,43,26,3
3b620a_raw,78,26,0
3b620b_raw,78,26,0
3b640a_raw,97,26,0
3b640b_raw,97,26,0
3d696a_raw,37,35,3
3d696b_raw,36,34,3
3b752a_raw,54,26,0
3b752b_raw,54,26,1
3b775a_raw,59,26,0
3b775b_raw,59,26,3
3b782a_raw,69,26,0
3b782b_raw,69,26,2
3b782c_raw,69,26,1
3b790a_raw,51,26,0
3b790b_raw,51,26,2
3b810a_raw,58,26,4
3b810b_raw,58,26,0
3b845a_raw,98,26,1
3b845b_raw,98,26,0
3b852a_raw,41,26,3
3b852b_raw,43,26,6
3b884a_raw,61,26,1
3b884b_raw,61,26,0
41015a_raw,80,26,2
41015b_raw,80,26,3
4b033a_raw,93,26,1
4b033b_raw,93,26,0
4b212a_raw,32,26,4
4b212b_raw,26,26,0
4b427A_raw,91,26,5
4b427B_raw,91,26,0
4b472a_raw,40,26,0
4b472b_raw,38,26,0
4b706A_raw,156,26,1
4b706B_raw,142,26,1
4b959a_raw,87,26,0
4b968a_raw,102,26,0
4b968b_raw,102,26,0
