tree,n_missing_total,n_missing_1980_on,n_outliers_total
1-1-W_raw,90,10,0
3-2-W_raw,60,10,0
5-3-W_raw,70,10,5
7-4-W_raw,131,10,2
9-5-W_raw,190,10,0
11-6-W_raw,160,10,0
13-7-W_raw,60,10,1
15-8-W_raw,40,10,1
17-9-W_raw,70,10,2
19-10-W_raw,100,10,1
21-11-W_raw,86,10,0
23-12-W_raw,10,10,0
25-15-W_raw,43,10,0
27-14-W_raw,60,10,1
29-15-W_raw,30,10,4
31-16-W_raw,71,11,1
33-17-W_raw,94,9,5
35-18-W_raw,80,10,2
37-19-W_raw,99,10,0
39-20-W_raw,155,45,1
41-21-W_raw,121,10,0
43-22-W_raw,75,16,2
45-23-W_raw,41,10,0
47-24-W_raw,128,10,0
49-25-W_raw,170,10,0
1-1-S_raw,137,10,0
3-2-S_raw,115,10,0
5-3-S_raw,66,10,1
7-4-S_raw,145,10,1
9-5-S_raw,187,10,1
11-6-S_raw,135,10,1
13-7-S_raw,57,10,5
15-8-S_raw,70,10,2
17-9-S_raw,67,10,0
19-10-S_raw,85,10,2
21-11-S_raw,98,10,0
23-12-S_raw,45,10,1
25-13-S_raw,65,10,1
27-14-S_raw,60,10,1
29-15-S_raw,21,10,1
31-16-S_raw,72,10,0
33-17-S_raw,102,10,0
35-18-S_raw,60,10,3
37-19-S_raw,124,10,0
39-20-S_raw,40,10,1
41-21-S_raw,139,10,1
43-22-S_raw,43,10,0
45-23-S_raw,53,10,0
47-24-S_raw,144,10,1
49-25-S_raw,184,10,0
1-1-N_raw,90,10,0
3-2-N_raw,180,10,0
5-3-N_raw,100,10,0
7-4-N_raw,70,10,1
9-5-N_raw,171,10,0
11-5-N_raw,160,10,0
13-7-N_raw,90,10,2
15-8-N_raw,90,10,1
17-9-N_raw,100,10,1
19-10-N_raw,140,10,0
21-11-N_raw,104,10,1
23-12-N_raw,30,10,1
25-13-N_raw,30,10,2
27-14-N_raw,50,10,3
29-15-N_raw,20,10,6
31-16-N_raw,71,11,1
33-17-N_raw,102,10,1
35-18-N_raw,80,10,3
37-19-N_raw,102,10,1
39-20-N_raw,41,9,0
41-21-N_raw,142,10,1
43-22-N_raw,78,18,0
45-23-N_raw,33,10,0
47-24-N_raw,131,10,2
49-25-N_raw,180,10,0
1-1-E_raw,140,10,0
3-2-E_raw,140,10,1
5-3-E_raw,90,10,0
7-4-E_raw,130,10,0
9-5-E_raw,190,10,0
11-6-E_raw,170,10,0
13-7-E_raw,80,10,1
15-8-E_raw,140,10,0
17-9-E_raw,90,10,4
19-10-E_raw,101,11,1
21-11-E_raw,109,10,0
23-12-E_raw,70,10,0
25-13-E_raw,40,10,2
27-14-E_raw,80,10,4
29-15-E_raw,40,10,1
31-16-E_raw,60,10,2
33-17-E_raw,100,10,0
35-18-E_raw,90,10,0
37-19-E_raw,110,10,0
39-20-E_raw,50,9,1
41-21-E_raw,117,10,3
43-22-E_raw,58,10,1
45-23-E_raw,49,10,1
47-24-E_raw,134,10,1
49-25-E_raw,170,9,0
