tree,n_missing_total,n_missing_1980_on,n_outliers_total
MAM121AA_raw,1186,45,19
MAM132AA_raw,1350,45,11
MAM142AA_raw,1169,45,7
MAM143AA_raw,1289,45,10
MAM151AA_raw,1105,45,11
MAM152AA_raw,1385,45,5
MAM161AA_raw,1245,45,5
MAM162AA_raw,1835,35,0
MAM163AA_raw,1215,35,6
MAM171AA_raw,1528,45,1
MAM172AA_raw,964,45,4
MAM181AA_raw,1525,45,1
MAM201AA_raw,1104,45,11
MAM212AA_raw,1213,45,17
MAM221AA_raw,406,45,7
MAM222AA_raw,481,44,15
MAM223AA_raw,1835,35,0
MAM224AA_raw,1835,35,0
MAM225AA_raw,1635,45,3
MAM231AA_raw,1047,44,3
MAM251AA_raw,1509,45,2
MAM271AA_raw,572,44,9
MAM272AA_raw,531,44,35
MAM281AA_raw,613,44,19
MAM511AA_raw,1211,45,15
MAM512AA_raw,1149,45,16
MAM513AA_raw,1416,45,2
MAM522AA_raw,1405,45,4
MAM523AA_raw,1195,45,5
MAM561AA_raw,1721,45,6
MAM621AA_raw,1362,45,17
MAM632AA_raw,1058,44,3
MAM633AA_raw,1064,45,13
MAM641AA_raw,1234,45,8
MAM651AA_raw,1532,45,2
MAM652AA_raw,1835,35,1
MAM661AA_raw,1390,45,11
MAM671AA_raw,1692,45,1
MAM672AA_raw,1137,35,3
MAM681AA_raw,856,35,19
MAM682AA_raw,1835,35,2
MAM691AA_raw,987,35,5
MAM712AA_raw,1835,35,0
MAM721AA_raw,994,35,6
MAM722AA_raw,1835,35,1
MAM731AA_raw,1168,45,9
MAM761AA_raw,1163,45,11
MAM771AA_raw,1679,45,3
MAM781AA_raw,1588,45,0
