tree,n_missing_total,n_missing_1980_on,n_outliers_total
SLC01A_raw,211,29,1
SLC01B_raw,168,29,4
SLC02A_raw,209,29,2
SLC02B_raw,240,29,2
SLC03A_raw,241,29,2
SLC03B_raw,318,45,0
SLC04A_raw,236,29,0
SLC04B_raw,236,29,1
SLC05A_raw,105,29,5
SLC05B_raw,218,29,2
SLC06A_raw,151,29,2
SLC06B_raw,150,29,1
SLC07A_raw,132,29,1
SLC07B_raw,245,29,1
SLC08A_raw,285,29,0
SLC08B_raw,295,29,0
SLC09A_raw,209,29,2
SLC09B_raw,276,29,2
SLC11C_raw,215,29,2
SLC13A_raw,291,29,0
SLC13B_raw,296,29,0
SLC14A_raw,259,29,3
SLC14B_raw,259,29,1
SLC15A_raw,299,29,0
SLC15B_raw,299,29,0
SLC17A_raw,122,29,0
SLC17B_raw,191,29,0
SLC18A_raw,302,29,0
SLC18B_raw,302,29,0
SLC19A_raw,308,29,0
SLC19B_raw,308,29,1
SLC20A_raw,210,29,2
SLC20B_raw,209,29,1
SLC21A_raw,34,29,4
SLC21B_raw,182,29,2
SLC22A_raw,86,45,6
SLC22B_raw,55,29,1
SLC23A_raw,225,29,1
SLC23B_raw,252,29,2
SLC24A_raw,332,29,0
SLC24B_raw,336,32,0
SLC26A_raw,334,29,0
SLC26B_raw,352,29,0
SLC27A_raw,270,29,0
SLC27B_raw,270,29,0
SLC28A_raw,197,29,3
SLC28B_raw,190,29,2
SLC29B_raw,245,29,1
SLC29C_raw,323,29,0
SLC29D_raw,335,45,0
SLC32A_raw,287,29,0
SLC32B_raw,310,29,0
SLC33A_raw,102,29,1
SLC33B_raw,130,29,1
slc31a_raw,240,29,0
slc31b_raw,229,29,2
slc34a_raw,157,29,1
slc34b_raw,144,29,4
