age_CE,CJ-001_raw,CJ-002_raw,CJ-003_raw,CJ-004_raw,CJ-005_raw,CJ-007_raw,CJ-008_raw,CJ-009_raw,CJ-010_raw,CJ-011_raw,CJ-012_raw,CJ-013_raw,CJ-016_raw,CJ-017_raw,CJ-018_raw,CJ-019_raw,CJ-020_raw,CJ-001_raw_outlier_flag,CJ-002_raw_outlier_flag,CJ-003_raw_outlier_flag,CJ-004_raw_outlier_flag,CJ-005_raw_outlier_flag,CJ-007_raw_outlier_flag,CJ-008_raw_outlier_flag,CJ-009_raw_outlier_flag,CJ-010_raw_outlier_flag,CJ-011_raw_outlier_flag,CJ-012_raw_outlier_flag,CJ-013_raw_outlier_flag,CJ-016_raw_outlier_flag,CJ-017_raw_outlier_flag,CJ-018_raw_outlier_flag,CJ-019_raw_outlier_flag,CJ-020_raw_outlier_flag
1656,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1657,NA,NA,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1658,NA,NA,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,NA,NA,2.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,NA,NA,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,NA,NA,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,NA,NA,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,2.82,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,2.76,NA,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,3.46,NA,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
1681,2.55,NA,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
1682,1.67,NA,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
1683,3.82,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.84,NA,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
1684,2.41,NA,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
1685,1.11,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58,NA,0.56,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE
1686,0.99,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93,NA,0.14,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE
1687,2.44,NA,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25,NA,1.02,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE
1688,3.4,NA,3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.33,NA,1.85,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE
1689,2.82,NA,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.64,NA,2.1,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE
1690,2.77,NA,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,NA,2.19,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE
1691,2.07,NA,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.84,NA,2.43,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE
1692,2.52,NA,2.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.78,NA,3.05,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE
1693,2.39,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19,NA,3.04,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE
1694,2.3,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98,NA,2.67,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE
1695,3.58,NA,2.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29,NA,3.09,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE
1696,2.88,NA,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56,NA,2.78,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE
1697,2.29,NA,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97,NA,3.53,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE
1698,1.36,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,NA,2.06,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE
1699,2.05,NA,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95,NA,2.76,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE
1700,2.25,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71,NA,1.92,NA,2.6,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1701,1.91,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,2.8,NA,2.27,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,FALSE
1702,1.36,NA,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,2.54,NA,2.42,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,FALSE
1703,0.64,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52,NA,1.55,NA,1.5,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1704,1.01,NA,0.49,NA,0.59,NA,NA,NA,NA,NA,NA,NA,2.52,NA,1.62,NA,1.22,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1705,1.43,NA,1.48,NA,1.44,NA,NA,NA,NA,NA,NA,NA,2.92,NA,2.7,NA,2.88,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1706,1.18,NA,0.93,NA,1.19,NA,NA,NA,NA,NA,NA,NA,2.84,NA,2.19,NA,2.68,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1707,0.56,NA,0.91,NA,0.77,NA,NA,NA,NA,NA,NA,NA,2.56,NA,1.07,NA,1.16,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1708,0.7,NA,0.7,NA,0.54,NA,NA,NA,NA,NA,NA,NA,1.84,NA,0.71,NA,0.64,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1709,0.93,NA,1.38,NA,0.68,NA,NA,NA,NA,NA,NA,NA,2.71,NA,1.26,NA,1.01,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1710,1.57,NA,2.5,NA,1.34,NA,NA,NA,NA,NA,NA,NA,2.97,NA,1.53,NA,2.2,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1711,1.28,NA,1.38,NA,1.37,NA,NA,NA,NA,NA,NA,NA,1.51,NA,1.38,NA,2.18,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1712,1.11,NA,1.06,NA,1.44,NA,NA,NA,NA,NA,NA,NA,1.93,NA,2,NA,1.99,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1713,1.86,NA,1.72,NA,1.46,NA,NA,NA,NA,NA,NA,NA,2.42,NA,2.2,NA,2.37,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1714,2.5,NA,1.5,NA,2.3,NA,NA,NA,NA,NA,NA,NA,2.25,NA,2.82,NA,2.37,FALSE,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1715,1.56,NA,1.63,NA,1.59,NA,NA,NA,NA,NA,NA,NA,2.57,NA,1.83,NA,2.2,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1716,1.74,NA,1.55,NA,1.31,NA,NA,NA,NA,NA,NA,NA,2.2,NA,2.21,NA,1.84,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1717,1.94,NA,2.03,NA,1.59,NA,NA,NA,NA,NA,NA,NA,2.37,NA,2.32,NA,1.69,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1718,2.8,NA,3.05,NA,1.99,NA,NA,NA,NA,NA,NA,NA,3.18,NA,1.35,NA,2.27,FALSE,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1719,2.23,NA,2.54,NA,2.08,NA,NA,NA,NA,NA,NA,NA,3.67,NA,1.97,NA,3.15,FALSE,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,TRUE
1720,2.35,NA,3.22,NA,2.42,NA,NA,NA,NA,NA,NA,NA,4.39,NA,2.56,NA,3.05,FALSE,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,FALSE
1721,2.67,NA,2.1,NA,1.42,NA,NA,NA,NA,NA,NA,NA,3.47,NA,1.37,NA,2.48,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1722,1.09,NA,0.57,NA,0.59,NA,NA,NA,NA,NA,NA,NA,1.27,NA,0.23,NA,0.25,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1723,2.21,NA,1.48,NA,1.08,NA,NA,NA,NA,NA,NA,NA,3.6,NA,2.08,NA,2.41,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,FALSE
1724,1.39,NA,1.25,NA,0.88,NA,NA,NA,NA,NA,NA,NA,4.3,NA,1.44,NA,1.52,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,FALSE
1725,1.41,NA,0.81,NA,1.11,NA,NA,NA,NA,NA,NA,NA,3.81,NA,2.21,NA,1.78,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,FALSE
1726,0.48,NA,2.46,NA,2.48,NA,NA,NA,NA,NA,NA,NA,3.49,NA,2.67,NA,2.33,FALSE,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,FALSE
1727,2.42,NA,1.12,NA,1.08,NA,NA,NA,NA,NA,NA,NA,1.88,NA,1.43,NA,1.93,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1728,1.38,NA,0.4,NA,1.06,NA,NA,NA,NA,NA,NA,NA,1.23,NA,1.35,NA,1.04,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1729,0.88,NA,0.51,NA,0.46,NA,NA,NA,NA,NA,NA,NA,0.64,NA,1.15,NA,0.76,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1730,0.45,NA,1.66,NA,1.46,NA,NA,NA,NA,NA,NA,NA,2.9,NA,2.62,NA,1.99,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1731,2.32,NA,1.27,NA,1.66,NA,NA,NA,NA,NA,NA,NA,1.02,NA,2.49,NA,1.44,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1732,1.29,NA,0.51,NA,1.39,NA,NA,NA,NA,NA,NA,NA,1.69,NA,2.98,NA,1.99,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1733,0.99,NA,1.06,NA,1.05,NA,NA,NA,NA,NA,NA,NA,1.95,NA,1.02,NA,1.27,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1734,0.97,NA,1.15,NA,1.27,NA,NA,NA,NA,NA,NA,NA,1.42,NA,1.37,NA,1.25,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1735,1.11,NA,0.21,NA,0,NA,NA,NA,NA,NA,NA,NA,1.02,NA,0.13,NA,0.11,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1736,0.37,NA,0.8,NA,0.26,NA,NA,NA,NA,NA,NA,NA,0.78,NA,0.12,NA,0.17,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1737,0.53,NA,1,NA,0.57,NA,NA,NA,NA,NA,NA,NA,0.55,NA,0.82,NA,0.93,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1738,0.62,NA,0.47,NA,0.73,NA,NA,NA,NA,NA,NA,NA,2.41,NA,1.62,NA,1.72,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1739,0.78,NA,0.85,NA,0.39,NA,NA,NA,NA,NA,NA,NA,1.23,NA,0.66,NA,1.38,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1740,1.89,NA,1.21,NA,0.92,NA,NA,NA,NA,NA,NA,NA,2.86,NA,1.85,NA,1.87,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1741,1.96,NA,0.87,NA,1.45,NA,NA,NA,NA,NA,NA,NA,3.15,NA,1.6,NA,2.31,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1742,1.25,NA,1.38,NA,1.02,NA,NA,NA,NA,NA,NA,NA,2.9,NA,1.33,NA,1.95,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1743,1.59,NA,1.1,NA,1.21,NA,NA,NA,NA,NA,NA,NA,3.45,NA,1.81,NA,2.5,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1744,1.18,NA,1.46,NA,0.91,NA,NA,NA,NA,NA,NA,NA,3.01,NA,1.93,NA,2.33,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1745,1.62,NA,1.74,NA,1.45,NA,NA,NA,NA,NA,NA,NA,2.33,NA,2,NA,2.05,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1746,1.61,NA,1.38,NA,1.95,NA,NA,NA,NA,NA,NA,NA,1.4,NA,2.77,NA,2.1,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1747,1.39,NA,1.1,NA,1.15,NA,NA,NA,NA,NA,NA,NA,1.55,NA,1.99,NA,2.14,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1748,1.21,NA,1.88,NA,0.6,NA,NA,NA,NA,NA,NA,NA,0.62,NA,1.03,NA,0.83,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1749,2.59,NA,1.48,NA,2.08,NA,NA,NA,NA,NA,NA,NA,2.14,NA,2.28,NA,2.37,FALSE,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1750,1.4,NA,0.78,NA,1.36,NA,NA,NA,NA,NA,NA,NA,1.57,NA,1.42,NA,1.63,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1751,1.36,NA,0.83,NA,1.21,NA,NA,NA,NA,NA,NA,NA,2.77,NA,1.07,NA,1.82,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1752,0.8,NA,0.93,NA,0.79,NA,NA,NA,NA,NA,NA,NA,1.27,NA,0.74,NA,0.85,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1753,1.45,NA,0.97,3.83,1.08,NA,NA,NA,NA,NA,NA,NA,0.85,NA,1.23,NA,1.16,FALSE,NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1754,1.49,NA,0.42,3.2,1.21,NA,NA,NA,NA,NA,NA,NA,1.78,NA,0.81,NA,1.06,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1755,0.8,NA,0.38,2.23,0.72,NA,NA,NA,NA,NA,NA,NA,1.46,NA,0.45,NA,0.53,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1756,1.09,NA,0.49,3.27,1.11,NA,NA,NA,NA,NA,NA,NA,1.21,NA,0.94,NA,1.29,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
1757,0.5,NA,0.51,2.41,0.6,NA,0.96,NA,NA,NA,NA,NA,1.57,NA,0.84,NA,0.7,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE
