tree,n_missing_total,n_missing_1980_on,n_outliers_total
019011_raw,142,44,8
019012_raw,353,45,3
019021_raw,353,45,0
019022_raw,353,45,0
019031_raw,229,45,4
019032_raw,235,45,0
019041_raw,131,45,1
019042_raw,140,45,6
019051_raw,353,45,1
019052_raw,337,45,3
019061_raw,160,45,5
019062_raw,307,45,4
019071_raw,192,45,5
019072_raw,160,45,4
019081_raw,218,45,3
019082_raw,239,45,0
019091_raw,366,45,0
019092_raw,327,45,0
019101_raw,306,45,0
019102_raw,291,45,4
019111_raw,274,45,5
019112_raw,237,45,2
019121_raw,364,45,2
019122_raw,361,45,5
019131_raw,322,45,2
019132_raw,370,45,0
019141_raw,388,45,1
019142_raw,336,45,0
019151_raw,373,45,2
019152_raw,298,45,0
019161_raw,251,45,3
019162_raw,278,45,2
019171_raw,281,45,3
019172_raw,292,45,2
019181_raw,238,45,7
019182_raw,227,45,5
019191_raw,45,45,4
019192_raw,66,45,3
019201_raw,253,45,5
019202_raw,253,45,4
