tree,n_missing_total,n_missing_1980_on,n_outliers_total
123011_raw,195,45,1
123012_raw,218,45,1
123021_raw,223,45,0
123022_raw,172,45,0
123031_raw,265,45,0
123032_raw,241,45,0
123041_raw,62,45,2
123042_raw,49,45,2
123051_raw,223,45,0
123052_raw,182,45,1
123061_raw,214,45,3
123062_raw,210,45,2
123071_raw,200,45,1
123072_raw,240,45,1
123081_raw,288,45,0
123082_raw,274,45,1
123091_raw,242,45,0
123092_raw,223,45,3
123101_raw,276,45,0
123102_raw,279,45,0
123111_raw,286,45,0
123112_raw,285,45,1
123121_raw,284,45,0
123122_raw,287,45,0
133011_raw,215,45,0
133012_raw,222,45,1
133021_raw,257,45,0
133022_raw,231,45,2
133031_raw,259,45,0
133032_raw,243,45,0
133041_raw,256,45,2
133042_raw,235,45,0
133051_raw,244,45,1
133052_raw,247,45,1
133061_raw,272,45,1
133062_raw,247,45,1
133071_raw,254,45,3
133072_raw,190,45,2
133081_raw,215,45,0
133082_raw,215,45,1
133091_raw,235,45,1
133092_raw,219,45,1
133101_raw,235,45,0
133102_raw,248,45,0
133111_raw,232,45,1
133112_raw,205,45,4
133131_raw,225,45,2
133132_raw,214,45,2
133141_raw,248,45,1
133142_raw,232,45,0
133151_raw,241,45,1
133152_raw,261,45,0
