"","R01","R03","R06","R08","R10","R12","R14","R16","R19","R31","R37","R38","R42","R43","R45","R50","R54","R56","R57"
"2005",1.02122917075548,0.974721881738111,1.24849252668842,1.11396331731928,1.17199115402262,0.775309752102781,1.2236404340752,1.18487406641447,1.07020054293588,1.03407730529783,1.0601716769925,1.30915062948986,1.23395548892581,1.11196379537937,1.05707218812486,1.40396853089664,0.790173016629779,1.20849575218098,1.26518270138371
"2004",1.01427356062815,1.005695051688,1.0331082813939,0.885839573734179,1.09318541584668,0.81918129034234,1.12572959929131,0.88417316801766,1.15560818822602,1.01524473906026,1.00413152875717,1.11878641371025,1.17265154431092,1.22172715897682,0.865066869820323,1.07081958819921,1.0502380043909,1.13234616296368,1.20109262806676
"2003",1.13929988283282,1.17961909444355,1.15894519284052,1.04415133752849,0.908843228860051,1.13315566107226,1.1611589219532,0.766107611007235,0.975520824222106,1.02604146950118,1.18760538302389,1.24955950186707,1.08659464537379,1.27369297402438,1.0337923250397,1.37883680055603,1.32361185552983,1.09515149273582,1.02087768318251
"2002",1.04593508144845,0.756264634355385,1.06332573790605,1.15555995065708,0.853111212423048,1.02101183710419,0.851580396612433,0.769530538167935,0.801584852971199,0.960982146866242,1.13758229155073,1.14381221416717,1.29146501120188,1.17483172050371,1.03759400160239,1.01040865352926,1.3057638480215,0.921082910262684,0.879614893647387
"2001",1.25330420942493,0.89854276427595,1.17800835485813,1.19844815654918,1.07608194633419,1.050765009159,1.10895701125843,0.980357334586745,1.01361133302194,1.20754315994549,1.25698966560687,1.33357643444528,1.14430638134249,1.5687232353587,1.2514622575297,1.1771482038165,1.26098601034784,1.10640579678893,1.00857577083398
"2000",1.1646252566762,0.955265194857586,1.14078846701174,1.3499203891322,0.991559387512847,1.00309704514123,1.14101745458118,1.11837804396143,0.686954567597158,1.17514025561547,1.40049846643046,1.28304981929588,1.0879937695426,1.66048445542176,1.31808439276613,0.920384615600851,1.2136269152729,0.90052214725115,0.869230463883708
"1999",0.931328623319976,0.546622227183441,0.699969884036957,0.880761848289277,0.650907167282196,0.946150141436847,0.695191769292877,0.917608328124464,0.958610448112069,0.901785862368505,0.829104815188442,0.506497677187608,0.821707902929597,0.521427003578452,0.698642474674461,0.641133950072372,0.608737748473069,0.565827159232497,0.694105514870625
"1998",1.46235466737263,1.28706144368442,1.06875321417239,1.25667146767164,1.56901954837836,1.34531972871771,1.38057379037851,1.33973649954358,1.2148539735529,1.68437065643105,1.60353633390589,1.03138540191519,1.61478117240697,1.55711183646289,1.66442915376028,1.38019459965249,1.77043148946516,1.060792351804,1.17947543155864
"1997",0.818872439554583,0.450481993256371,0.696356467827713,0.790026886712351,0.507141392242975,0.841088754688784,0.603614006655642,0.781204667358458,0.651216994787607,1.06489838925646,0.797483630504955,0.425833044024319,0.943540770150205,0.862714893150398,0.765028679105154,0.564634316070564,0.496049096053287,0.611470462368457,0.821008518355754
"1996",1.18004389589273,1.10138386238102,1.04214201188881,1.12534372113896,1.04216281595592,1.22769951269213,1.20856059410544,1.32057024754868,1.05069331989917,1.29221361763904,1.25469525335369,0.831885198229517,1.05523800710903,1.3326017010543,1.06759303468563,1.12481748106771,0.864260399993548,1.15472536592846,1.04482853591575
"1995",0.889448174278321,0.954165820679272,0.986963601153646,0.970880095670012,1.04512018368216,1.13767193192267,1.03304522024124,1.20482814992137,1.05796228237135,1.23375022193893,0.985217715171503,0.886603243342906,0.933772611731524,1.01541398193333,0.929967734316325,0.953865269449914,1.10295460760877,1.00202715536641,1.06563781312603
"1994",1.10764638608525,1.23700949137712,1.09509891080581,1.14297638539732,1.16765694958175,1.20362581160795,1.24258907289263,1.1527400287639,1.4269744814402,1.27819705362906,1.03217935237537,1.08335058963075,1.12290330400799,1.25466710818366,1.08413926341059,1.24832329648914,1.07970277586628,1.48328797348098,1.14677855454911
"1993",0.679955933910965,0.667741819665273,0.684761227318926,0.68465858285859,0.628309139602654,0.912307007716761,0.772269895728658,0.799586856999807,0.830907079072772,0.99376132834597,1.06696078150255,0.556451458064797,0.93116366446052,0.766276352039904,0.68903650479454,0.770108564686625,0.54663784165333,0.613909549946731,0.810276378585958
"1992",0.933479959087573,1.16700665993149,1.12958701306996,1.02329369476498,1.01222189512452,1.0009634107975,1.13011564664686,1.21711797293323,1.30523185202616,1.25439893392737,0.831768810626957,1.00933652417565,0.941958469762089,1.07831283036986,0.740610310224714,1.04990157407681,0.952121816532777,0.96976603905167,1.09094562048973
"1991",0.664219230833301,0.771137953688755,0.821669630775686,0.781993823167733,0.687992790332311,0.907125248125499,0.872686258359722,0.901345789799065,0.959163379896745,0.831454875830286,0.76125721610328,0.864443337194051,0.832376808977081,0.74954719519081,0.535496304292622,0.553578014918919,0.640798272381546,0.908049970037523,1.11129950521182
"1990",1.14048757452557,1.34938265449773,1.17281269923329,1.26052429670094,1.39893566129982,1.39442756035957,1.37602004462933,1.34052999246438,1.41718607238825,1.23369043753917,1.12829733052742,1.59531318355481,1.01210799296904,1.04243621556372,0.912496662529326,0.98103951237692,1.74104604099185,1.49385834063504,1.44630880031888
"1989",0.798599767035253,0.924664504685494,0.967786036817258,0.815836233726296,0.93860711847385,1.11454278014387,0.896622634265808,0.960629498658193,0.7830905107195,0.852167219262164,0.703934304015929,0.920183124454218,0.921604905925437,0.519708304267145,0.622082210487792,0.67268072860012,0.931009502249064,0.922008088519982,1.01011271525393
"1988",1.08622219055989,0.982477463270625,1.14032288514939,0.897776729531681,1.05234344024311,1.2017674492385,1.14575217721396,0.938868654148696,0.964002394549233,0.915792214883444,0.961933997057979,0.886640704280655,0.932874178642438,0.734608731935336,0.771161481784617,0.806083246094544,0.993000886719161,0.914574167898495,1.14060287559372
"1987",1.27557735962195,1.15827743509824,1.28242584458007,1.0168252228878,1.23433633628101,1.09542800745574,1.1751755577362,0.974458250075669,1.06139070809565,0.925461269506824,0.973221510627496,0.943842658651106,1.04209972257759,0.948057888414587,1.138440113202,1.08876588146727,0.853071138374731,1.08962819934674,1.14469753418807
"1986",0.994541368804925,0.863541231527544,1.22172803037333,0.840137035307461,0.979484936404385,0.916962549724577,0.988431453647539,0.860318215018827,0.804799516191731,0.684191385021232,0.962701516783237,0.834017985577976,0.886466348625104,0.883646763487414,0.912555673410984,0.855853038560814,0.781800595962725,0.886306847838744,1.0264859142281
"1985",1.08842840863687,1.18789218662355,1.15318006674058,1.03314735597975,1.25740394938152,1.20384552518714,1.08780217446052,0.937196340434548,1.03473149011344,0.90322724115315,0.916115909508813,1.11896357442426,0.996495392433381,1.11521423894445,1.0412742054372,0.903289756496116,0.905763945028966,1.2718979855229,0.919177413523882
"1984",1.0792096026196,1.37657315691583,1.24247235233956,1.07829075822789,1.46518804811906,1.07118566644864,1.22075964821919,0.941492398949923,1.0633570487463,1.08851987590747,0.865999413533759,1.24718297766283,0.928096370397965,1.00747601661235,1.09403007793271,1.11876949003793,0.939112228432926,1.43199667780523,1.13474680566892
"1983",0.919220016698824,0.869366871954509,0.964192421594931,0.724028517126798,1.12195375738849,0.639563544498445,0.796338564595077,0.820137851358275,0.822663214266882,0.780561609393285,0.781113156878628,1.00944323737692,0.656119476288671,0.636105294459405,0.798707795869432,0.829544448517213,0.672328093936551,1.10621295908477,0.916809880243726
"1982",0.895933248312078,0.846026581966649,1.00547100144858,1.11217775507576,0.915213248218577,0.710139241680126,0.850464660380869,0.889371864479288,0.834971109868094,0.817777189921661,0.611719600950394,0.897853013822088,0.702569164541919,0.478653894190484,0.703520090761395,0.642660048587317,0.761448150337226,1.24633379554259,0.839389716513387
"1981",1.15517192716118,1.2044525025084,1.21556088062346,1.14656132766285,1.48158705339566,0.783898113762838,1.03229202528747,1.04750939595867,1.29519211215433,1.18296679832608,0.71381086761847,1.40620257434142,0.959109333600828,0.890044517895122,1.07523143012319,1.19150956514558,1.21215788716774,1.62074045227147,1.30926591527656
"1980",1.39861230160938,1.24006063348181,1.15411844859604,1.14528645899473,1.31473109766968,0.95827426024905,1.13438185825994,1.06302818475202,1.17339545587386,1.09123925979897,0.933941219453168,1.24415908551696,1.04893094808373,0.90060906747319,1.2376333080973,1.20952997794738,1.04380957825584,0.969119784077793,1.28501752517269
"1979",1.09379948855332,0.957659217992529,1.08738368828916,0.880943807242186,1.08264365948329,0.965422339490642,1.06731064453196,0.863976438703695,0.955631388468139,0.939820334313677,0.958848708477543,1.17264546201624,1.14951480335652,0.728223021673459,1.04891653226039,1.13896884491521,1.052463461457,0.867601118665508,0.866775894843433
"1978",0.878155403464456,0.831621639653751,0.956956279757313,0.764261711468972,0.776555603024746,0.662184907980705,0.979126978156076,0.783547426641317,1.104260605152,0.89680971482842,0.917310442515068,1.22094437072448,0.849357699530974,0.719360043154559,0.906434149256025,1.07461677855604,1.28920867335405,0.781805365601047,1.08872584232894
"1977",1.23366313083801,1.37880444485557,1.29236544938407,0.956953998413041,0.996022685439352,0.957848061136614,1.04180795996071,0.852577943580157,1.37091302519306,1.07565643005517,1.25044732815859,1.1394498422388,1.18402110175179,1.27594139958559,1.29091141915387,1.46212176796193,1.16736704180854,0.997005464342088,1.08894225828326
"1976",0.725861756800403,0.680799987061689,0.84751384035144,0.956211671201671,0.712039801753445,0.625292404025796,0.732418250618987,0.730760999706077,0.779775397490831,0.819314541838216,0.738719071701298,0.600823627872219,0.793663437905315,0.653725947970068,0.799772006515508,0.734464557654497,0.5034012201203,0.604735234303694,0.83602666106113
"1975",0.960791193935469,1.04454304783684,0.984403914550179,0.925275371041879,0.687475501378373,0.622699946790317,0.905850275205426,0.729868860954344,0.934613295125279,0.976305272784796,1.11439523808542,0.634376005911754,0.998275780259229,0.984944712396787,1.06248241575262,0.994712792036829,0.979516363714668,0.908272380424099,0.946073339088747
"1974",0.628313537321862,0.630586079203024,0.610988382284035,0.750895643776673,0.516572190786193,0.491167883315352,0.689102773203813,0.519050733745072,0.62677477819099,0.722323850940381,0.698671887760456,0.45779029816543,0.76016678206592,0.608120600953806,0.764372821023904,0.701619523521765,0.494174784904226,0.596408519933672,0.68867295541576
"1973",1.06487058791004,1.17990793359741,1.09132163379072,1.03848391639709,0.917022092384529,0.902067064359967,0.882207139036853,0.946188070223077,1.0098396715886,0.945998695000207,1.22995322954753,0.888163291276469,1.13652300326704,1.39295666088768,1.1256252150074,1.20357331709507,1.0520262341565,1.08153683180584,1.11337530297026
"1972",0.718085489531504,0.779248546516573,0.785476175288481,0.77779048946525,0.487852073030842,0.39663730550627,0.597805980095617,0.602923602540387,0.551218249144181,0.734438923157084,0.663285344786195,0.615361179249053,0.854630980982758,0.836942632885699,0.809211753018998,0.787235955559183,0.588402393725403,0.747369999761554,0.696953590816016
"1971",1.04508343409192,1.10496896219021,0.923667836045123,1.42252202846246,0.965042048219947,1.27241023766186,0.921756220500039,1.00786433516689,1.00360470524166,0.985812958945502,0.796765296569017,0.92960908874716,0.970452245408754,1.24862854227677,1.25400578469232,1.05139529701334,0.746285295514064,0.986753667213358,0.887789394892024
"1970",1.1439678148856,1.26913742245233,1.0503620493685,1.5185185065049,1.11314873149211,1.58208245651201,1.16596181245435,1.21362959030376,1.04483103841908,1.23204783099133,1.02920329270585,1.33532085582591,1.10163031429387,1.09422843961496,1.4538208338383,1.36205833452877,1.30003712837242,1.11950353797313,1.07035236574966
"1969",1.02353503281115,1.096562686564,1.0100674832581,1.14576455336685,1.06881202758888,1.13643701562559,1.16972878739343,1.29558358501764,0.867126046536681,1.07118704515286,0.806823062190755,1.25001839803087,1.01410690475856,0.652846009505437,1.0946610434308,1.13794855929176,0.932132461701149,1.17334123985141,1.1089020917085
"1968",1.05963702218633,1.25269025670382,0.885173617122827,0.941018727519789,1.23212001922087,0.880318583670663,0.999559430793952,1.08502807148394,0.969846713707094,1.1752147209769,0.891563931240151,1.31946769465163,0.928324113976217,0.8160662083872,0.99059751210546,1.39958758615844,1.18585529911894,1.08119162979927,1.26960015549756
"1967",1.08446535762945,1.18520437543,0.97447902662232,1.0757660673311,1.21665664509789,1.0624398730428,1.28579334061703,1.09284837229574,1.16085739953648,1.18728737169714,1.0532024436577,1.36044595834123,1.11583025884227,1.26334949943916,1.30005481707201,1.28089999178119,1.24413951687502,1.20464656237717,1.00805377431486
"1966",1.03511401929786,1.14866605195542,0.821284739656089,1.00756752489383,0.994245187828036,0.9324331965213,1.12107634079473,0.912566304186317,0.987938517894029,1.03079607314857,0.997711181782408,1.16541513513236,0.877287393568954,1.18688605407363,1.2500405300808,0.988895628139041,1.07958791965929,1.03072488928974,0.979939553375162
"1965",1.01933523321661,1.20728146694712,0.86518834372221,1.00751116050599,0.887830857699608,1.05119769035423,1.17064954131797,1.22351024983981,1.03750005029416,0.961333413351995,0.807262384961888,1.09129358105521,1.05925345232824,1.25143573790764,1.3529727819164,1.00549631120639,1.5739587418875,1.10175527998183,1.19482442767977
"1964",0.899122932713613,0.787644968923167,0.626950608890618,0.817124398927362,0.948589708184291,0.706846693197131,0.754796518333234,0.966253701387615,0.689111468102067,0.741734990846214,0.780826986224057,0.670835556768229,0.907430006364424,0.592854361877704,0.826986311527711,0.785742953410783,0.669281221126029,0.934948303806211,0.842449491022539
"1963",1.11006367011109,1.26182329209192,0.900635974321976,0.966018030438386,1.4773092141259,0.908095254145504,1.02788529442295,1.15900297141936,1.0921636892948,0.957629240498181,1.01291959521631,1.18191275813636,0.994367984726455,0.938988412643703,1.04022023854525,1.03017436536236,1.13151285186413,1.16270720357738,1.28685995558314
"1962",0.918719016741971,0.950019404596529,0.826238754993476,0.814831902353372,1.07706877643122,0.900698796429507,0.748224344265094,1.10435011270257,0.970508170301436,0.829825084307095,0.923407846772278,0.895069414834294,0.761918562594381,0.78022259753258,0.904858516557344,0.877179873751042,0.98993604528352,0.944827144055822,1.02276082690601
"1961",0.992262925500417,1.27804643933766,0.867775647869737,0.895536648388959,1.08627190974162,1.26843159293331,0.983324488330674,1.20633143840908,1.36430524315215,0.842620534240773,1.04105436906387,1.24249657319771,0.915590436152711,0.923260048152285,0.918505994532068,0.746866753741766,1.36294855637399,1.12994574755028,0.87146021906005
"1960",1.01217172913057,1.27218904204683,1.05901152531963,1.04407660407185,1.38336542944192,1.06019543912305,0.996005915537502,1.24046856379633,1.32266226184556,0.659069676778094,0.991100421484018,1.38423563751882,0.800727136002609,0.996973119724293,0.927773157348417,0.913437454530821,1.25372443410918,1.04928309607103,1.12124073717708
"1959",0.735269858306652,0.637252164938611,0.614212428365476,0.929813662430928,0.922149078065836,0.899892696528135,0.680526132062097,0.844831639052795,1.02420841748792,0.66323331083082,0.84146947591131,0.897405658635732,0.720319555805047,0.754140876107681,0.767953056394349,0.705229441988614,0.956439298227137,0.64721975273432,0.930695844268057
"1958",1.00644310202942,0.965675832087182,0.90643310702049,1.3081588408028,0.99392005046693,1.26917836105349,0.62034983947431,1.01714149060969,1.39468297023919,0.776021762212736,1.10582516994996,1.01546680110283,0.993145505126848,1.2717144562718,0.877912216422761,0.966065900555901,1.29832772376763,0.954452068521575,0.872678347257085
"1957",0.910053339844411,0.61748819501917,0.916552569330287,0.893684633592843,0.826531275736427,1.06262570996439,0.703336884996279,0.802148659548942,0.768371785366466,0.862673479114495,1.12317239801326,0.696444202314198,0.997189250568261,0.97741270310616,0.863476812026429,0.814253010867987,1.0399892607784,0.75295349314719,0.77840343772862
"1956",0.670916923066812,0.527144496257608,0.629317469170909,0.624806293175146,0.714849554120944,0.990228932859826,0.694531582952388,0.7807462447851,0.803016342974624,0.717431559842071,0.879535054169218,0.505826149146906,0.733008057561799,0.993500952829906,0.621870171422485,0.378127701274269,0.601151184942532,0.495868798322649,0.683323859249488
"1955",0.829131606419058,0.652702920248835,0.780429725830692,0.798105921918765,0.798703747133198,1.01370709404328,0.826423202247785,0.959281870249772,0.785789989209052,0.679462905991851,0.958973870017,0.604143790573746,1.00589702706206,1.01353567002194,0.948278356150107,0.780069835487628,0.606944244701151,0.660420717870083,0.846639958932098
"1954",0.710502940323869,0.485377426632642,0.64908047541076,0.812548287264365,0.803892549812927,1.02795684708025,0.67163853302624,0.893363920355655,0.582356188742011,0.669699592102337,0.768499965374618,0.545858754976158,0.837731119816646,0.747065350267263,0.798059910535722,0.640766604773557,0.546597275789463,0.686285500284702,0.76352827712959
"1953",0.886601812444325,0.835055495343027,0.725093958117544,0.933649219509359,0.713831343146847,1.20084526770317,0.707522251105177,0.832456143704802,0.957827322052231,0.887099591600332,0.838428560668375,0.747428594976179,0.945813197892289,0.921910068179273,0.771004874355311,0.992009399939089,0.892465471269785,0.829856299896334,1.07122170353259
"1952",0.820258868011029,0.86454335411501,0.806913145196077,0.975906532781702,0.738780621001096,1.10522806603268,0.753260419736548,0.854846983055117,1.10212213033532,0.975420429119501,1.08545102861906,0.836113670207867,0.918823187142926,1.12130444689125,0.851149935066879,1.06676284494677,1.15462466126356,0.776906557261774,0.728939385130757
"1951",1.00839429950437,0.830188096618266,1.13339389003253,1.06285364412128,0.819717216326728,1.01626168223707,0.877551604718778,0.877663416337354,1.23014136296319,0.972815774362117,1.22375403796705,1.1752674302967,1.47726338988005,1.58320683696269,1.12100367002015,1.1786868069938,1.44440588724018,1.09025206331128,0.902895414414222
"1950",0.788349946109722,0.627691114808466,1.00111667332935,1.03244349358836,0.685556789173904,1.05685180240122,0.835346008947561,1.11689750469556,0.844046402466416,0.937013592443173,1.08336026914651,0.842080837633624,1.30109950126795,1.09178842434748,1.24744910247638,1.07020103568011,0.941474626316958,0.994759585076268,0.67550327285872
"1949",0.837350611833412,0.598784147065629,0.900901219133563,0.788739331023433,0.643226237590253,0.835978327864782,0.901349638617636,1.00543693428655,0.699276504859429,0.95133652205701,1.16732277184036,0.684733828583936,1.0523747375587,0.881033406192503,0.943618393931921,0.971333631459445,0.881309017823333,0.874812104163119,0.860348018874444
"1948",1.11218464656712,0.945659781950852,1.26272602600912,1.30500431395636,1.03347751768797,1.10463708752464,1.34528275289613,1.33157470851566,0.789533288703316,1.04551750076888,1.31585535102756,0.906359966645246,1.33371093414545,1.16435064845982,1.33316157987549,1.21331424241744,1.29287932557887,1.25687626621661,0.865318718004693
"1947",0.804317254255594,0.756951263656826,0.936678141745037,0.77643253615398,0.779676984190433,0.696075305030646,0.896369422361554,0.83009689839802,0.632228596068009,0.993880801781752,1.01377592116296,0.623668554786838,0.969746802946623,0.789573496077384,0.999392037029665,0.828675576493496,0.841481001137928,0.88875317488267,1.01002315537248
"1946",0.975272385320793,0.873313036652402,1.06389104113488,0.911208509284444,0.926229854819432,0.693958577295557,0.978099455365889,0.97030765188583,0.782496008370873,1.09994971652073,1.08462997058523,0.813649309154089,0.933204935244942,0.882989517521912,0.890732614769179,1.04332647961322,0.775216153652314,0.991846997526792,0.934555998561331
"1945",1.2241232308858,1.47701058975858,1.31782672456007,1.22847625910703,0.75151713273179,0.967434965747114,1.61482042284278,1.19138390430738,1.27956830990138,1.34451502243975,1.41437960465275,1.27546057130791,1.18486270816856,1.33804399582102,1.37304555415243,1.37871949103734,1.34815572258371,1.38900041089015,1.41167240021966
"1944",1.23998017754514,1.24087349201774,1.19152779816774,1.22362076228435,1.16326805598808,0.968377645781544,1.56851516259419,0.918519472670795,1.24941224699011,1.31407791859805,1.2956466609557,1.17244934659568,1.22892898047328,1.20155430510567,1.1289649583682,1.23830985998954,1.48138499579524,1.22099739852471,1.3182580130304
"1943",1.00883481931289,1.05644424636053,1.05599660894456,1.02866624249068,1.05595385222508,1.03661520603373,1.32059407451514,0.980512028293792,0.935872973575398,1.10985561510823,1.11274847834052,0.941735788653792,1.14499084448133,0.924295352250467,0.83912049551596,1.02788730553184,1.12219518089325,1.02175541443529,0.941154636543
"1942",1.13381512870995,1.19902937420039,1.00644549930435,1.09257136314274,1.19965215228876,1.02330907724977,1.25403802124617,1.05832896822376,1.30986512392934,1.1343738364879,1.34679214476317,1.4525735086665,1.19842445684569,1.01923099404811,0.951250830696421,1.28136495792502,1.35221348386213,1.06262324620537,1.23234686968281
"1941",1.33736636079258,1.45675001257973,1.22821803032874,1.17094589907113,1.33205988056946,1.18553196939302,1.39719006684265,0.837696579334087,1.59086425622878,1.03989639073721,1.42887552360378,1.43741080827723,1.40033764227168,1.36069073487944,1.12422889028609,1.47844273875925,1.20697703166963,1.05126019909384,1.44657031289504
"1940",1.41188659210202,1.48122055648596,1.17379011430573,1.31888079945511,1.1629003278526,1.24440165797219,1.31079733507331,0.871386155894856,1.48108677408283,1.18950923224482,1.29278844398364,1.43765248122478,1.23054157586337,1.11692294381661,1.35426519600424,1.25576535571093,1.45664222815677,1.00711874611066,1.81426996664757
"1939",1.22905346956446,1.19172655984635,1.03924364433355,1.02993271633469,1.08081514943991,1.15197176397023,1.09103789829086,0.927914399410316,1.20079248673341,1.05889087809519,1.13864523099144,1.10647399657729,0.982411482079652,1.00816049017817,0.897876593959696,0.953572529986719,0.722564740055811,0.811577950631464,0.734101547034217
"1938",1.29628744504813,1.30847269142728,1.33836561102373,1.24240162596776,1.38839438523809,1.08586135274959,1.11514710619161,0.969567049222485,1.36563318694186,1.20286087401962,1.08599730087512,1.37977380343467,1.09480320541535,1.18953256305251,1.30585425125015,0.874344018254336,1.10873693145762,1.07563208660027,0.550520439671646
"1937",1.13605426879682,1.00759596709974,1.2383786874533,1.19191956370052,0.918449877333928,1.03479799618896,1.07468367675005,1.18238750857734,1.04670300455898,1.03267765893615,0.912660458736585,0.932406827846448,1.20189979365807,0.9645208081734,1.06492635630059,0.788596362211772,0.818917786004418,0.961814616159476,0.775391050127004
"1936",1.12922560838952,1.08563782589933,1.19258004638191,1.20528101206721,1.14836688410334,0.916976403568185,0.994960973664317,1.07877707503936,0.99015441684975,1.034363125853,0.786317274654784,0.954960806509149,1.23990175504092,0.964770254459965,1.11327993393254,0.621064459550975,1.03443877322255,1.11297563522694,NA
"1935",1.1462493566067,1.15143160022814,1.41190425043744,1.43277640658332,1.30885083737481,1.27123238512044,1.05121990486452,1.25358030518232,1.02052983398272,1.18672713535564,1.08922466835837,1.14158772752414,1.26277418602412,1.31749086549118,1.45527009558508,0.833625907602635,1.00054638682816,1.20396229243992,NA
"1934",0.966888230528872,0.940292131555217,1.20060768032483,0.929261148439666,1.25929731868258,0.857867799134324,0.927730475136336,1.02803241035248,0.987689518682213,1.14688896873608,0.78906084934905,1.2175385313504,1.04777709453044,1.26988708908223,0.990205537703927,1.10131026095216,0.846619424023408,1.22396640066697,NA
"1933",0.986642913331957,0.804467284552278,1.16680216685801,1.02491231047693,1.25978908021138,1.03137510537573,0.976028230740752,1.0789014769022,0.806569032266853,1.14850989510474,0.869066318950026,0.832478997293566,0.907097073389956,0.902756021410333,0.932004780075023,0.929034032137909,0.733792723861108,1.17600810300939,NA
"1932",0.884343557149955,0.96490287147087,1.06829636063125,0.954501614941634,1.25164946115493,1.13922034881056,1.07734232248292,1.06938135908014,0.781181511354766,1.071361464839,1.00523577686935,0.980092177678828,0.915200197552394,0.863314583903493,1.03552567021352,0.924041871228471,0.683520304304378,1.03772876252465,NA
"1931",1.02549506290428,1.13303237560852,1.15032463177429,0.865708794366764,1.30215261577091,1.36292674624397,1.0303070013993,1.18332405719241,1.06110447738811,1.27214516229849,0.903477990810734,1.10764075972606,0.891534366828575,0.913093427129484,0.891534087391321,1.23543138039033,1.09926985072974,0.978138065418665,NA
"1930",1.05477959440151,1.03289985709374,1.02696291013735,0.782262841785658,1.26013518880786,1.22510513921831,1.00915250413916,1.09294774394351,1.07216618791346,1.1963689076009,0.78545549089383,1.1592315497642,0.956324993530654,0.968385088797557,1.19665099338902,1.08209723103243,0.955814996189416,1.07291663864376,NA
"1929",1.02371813495729,0.89904677915638,1.01463694348879,0.832973914811057,1.15074501720913,0.996815367205137,1.00818491182651,0.865499337036182,0.856588717280794,1.1587282724483,0.915391916852708,1.11632313760621,0.91726156242348,0.913774726366007,1.02925471998394,1.01233214862446,0.935710981367831,1.10081796267308,NA
"1928",0.827194099809309,0.923659120714983,0.920053842230754,0.91161765449994,1.23609728847129,0.860152615656409,1.07716835031194,1.03751626824628,0.974559063011232,1.03133979267826,0.862938691030608,1.11695002343284,0.729462353742642,1.05337094668609,0.905329171628896,0.8066720098893,0.863835780454545,1.11175690660869,NA
"1927",0.824860385603626,0.85133236659458,0.851645250937735,0.894844984180824,1.08393689686266,0.924406470797527,0.830693686483284,1.08088070840052,0.762654613130221,1.08115993337838,0.759555621744336,1.03557721694705,0.600769541557639,0.845592055660386,0.680941722723555,0.994847684626192,0.786779254006106,0.954063232124858,NA
"1926",0.821550595273703,0.973595065871605,0.867873078422303,0.749037887606203,0.819040448572259,0.804910790367631,0.822998601496903,1.05867923237185,1.17680389076851,0.968855060870963,0.794480488007939,1.08137910701357,0.764606004139872,0.855948733165844,0.758176289347076,1.11849980596353,0.901247253884177,0.877452328746922,NA
"1925",0.83132353465171,0.919836831641792,0.870082467138798,0.766543174283151,0.90531952549202,0.884946775039064,0.773918659822079,1.05350745375055,1.09794261140903,0.922837647019664,0.722074363161254,0.897254407801977,0.776358534054538,0.921860473205842,0.769836919023259,0.942095144639606,0.977736029367762,1.02145271196202,NA
