"","P22","P23","P25","P27","P32","P33","P34","P35","P36","P37","P38","P39","P40","P21","P31","P29","P30","P24","P28","P26"
"2005",0.766422854946902,0.646173804447779,1.1633757990604,1.28520934489114,1.44312033213418,1.28425168393335,1.39368540066983,1.1006464194152,1.3365347617383,1.11499130282854,1.40972187973615,1.66856014544005,1.40054081582443,1.19085695510297,1.20481656583083,0.941056740859196,1.21832743591358,1.10622739584004,1.22178747196866,1.25446127214218
"2004",0.841556919423183,0.800905092275475,1.18438490052296,1.16510101359864,1.45265576023111,1.20924209373923,1.08487240606021,1.03801187897437,1.22477607552135,1.23539713695536,1.14538951819342,1.48645163103557,1.27846111574784,1.47719072397606,1.25154688020766,1.0448361895083,1.00268630594291,1.21350450162184,1.14480695997311,1.19513714059407
"2003",1.12380806367456,0.969187590373919,1.3844983883921,0.959210353929751,1.34483752012897,0.682962501454634,0.953285330042021,1.02661878256824,1.13393407231649,1.14451787056887,0.859664219550083,1.35775634880995,1.12728009463195,1.39246769427026,1.22280620278716,1.05380098504071,1.06913711982974,1.14812414862294,1.18935730058877,1.10372373774403
"2002",1.46629346591434,1.00625070293251,1.10840379772382,0.967410238808886,1.09486896988608,0.931829365793308,0.957155534516525,0.923386755928812,0.921193820405119,1.35344946356917,1.1092880006279,0.990079477855192,0.87285138297701,1.00287421114693,1.1122115782817,1.00573316288144,0.825339495859838,1.08669086968389,1.19413615421179,0.972401317741995
"2001",1.39506090116228,1.16132351127111,1.03005353479952,0.950097784287062,1.18767511636712,1.22383517003494,1.04281441438141,1.17086693682489,1.03784128962187,1.3374104452446,0.879889231628227,1.27650672431093,1.17752661708517,1.57169247246885,1.02133769719643,1.17426796068237,0.875215341490039,0.965689642553901,1.12705420197609,1.03280872172301
"2000",1.08545887615262,1.19661845169756,1.29646750454076,1.00410785095871,1.35546630944654,1.22015099943526,1.27425112164616,1.03769624294324,0.934458583367338,1.59116470686521,1.20758159969742,1.28500253229784,1.25348784866957,1.23852738489498,0.899632424560235,1.07335312725995,0.997987901924547,1.09669030797398,1.19372598729412,0.860920609193869
"1999",0.660412443491816,0.991071558740363,1.1555296746504,0.827081431348658,1.08585476346483,0.80133689050259,1.00424806433237,0.570765203732515,0.675711929265145,1.40104978549007,1.03881348399409,0.665211065418817,0.89852515433564,0.540936849865574,0.572097997402282,0.886825253934643,1.26043829557523,0.944313649291069,1.14900870272754,0.657660330983169
"1998",0.816004510765557,1.22398006705378,1.33996743855345,1.18295242720215,1.36251983913129,0.873347941538844,1.2135115908953,0.911264609284946,1.16164139912398,1.46765267272879,1.20983338018275,1.04246052434291,1.22841422601332,1.10700879127647,0.669488097945399,0.979828607670999,1.42229083897195,1.15134234326302,1.30443531753059,0.83396997412809
"1997",0.642904353183814,0.736068931215887,0.84559446429404,0.919679893577494,0.802013075560512,0.593922472123663,0.812875023261589,0.647252074651513,0.903891847004907,0.929834527021237,0.813037775358162,0.395794944546755,0.736331798850787,0.506419864733698,0.654828046308435,0.844386778689747,1.10207668672184,0.846793114470911,0.805525658889337,0.708711013882675
"1996",0.847591453804295,0.999364007760073,1.09556349656144,1.34469518249217,1.37362222714755,0.812604627213622,0.908449447463283,1.00019016961302,1.1025941163669,0.879627515357095,1.04949377951677,0.870177516182596,0.707616588619224,0.803032583149485,1.30166321643965,0.976676398342454,1.03625878950165,1.10575973177584,0.950506375807488,0.852009532062935
"1995",0.834468608121589,0.789748130581652,1.05689119507791,1.05896529370194,1.11257945792484,0.948150262762076,0.992994027265239,0.962595754968071,0.90187636518966,0.640263775836644,0.981514836482709,0.88509814965706,0.767295514371943,0.829125706154073,1.32622985615496,1.01468847475952,0.769816880132665,1.06955747423051,0.935622942810212,0.906056398684732
"1994",0.860950780583469,0.826371252317939,0.893465108861336,1.20836476927977,1.12730993960879,1.11314845994571,1.03380458425238,1.3961074721642,1.02086807047329,0.611987294647361,0.932047896401848,0.961593108802224,0.888200561010993,0.970276976431701,0.975976645594655,0.862656636217553,1.39757773882404,1.19633399178034,1.00857736676129,1.08722784806732
"1993",0.497722895071736,0.625331506400415,0.724808625132213,0.812767258059721,0.896841839137969,1.11159281159059,0.787258422340561,0.734448256530429,0.931902082558384,0.409899317413495,0.685450100113996,0.579471021582561,0.745646217748865,0.490209971159646,0.804219074876138,0.723366128202281,0.940167692177258,0.92380374819547,0.772168668384317,0.926977002350289
"1992",0.61119248364196,0.880939221012139,0.841386620569664,1.35035662497063,0.931961654819442,1.11454445995056,0.858416514815455,1.03489355471844,1.07056010312683,1.24213830423845,0.710609434803079,0.75650083726662,0.916940791938557,0.826939272821682,0.593562276614965,0.80825804627187,1.24459779817469,1.10205791684023,0.939469842734484,0.84848412419442
"1991",0.612443047960774,0.703527846923403,0.63049635142744,0.871185119583553,0.585822677957011,0.919196344130436,0.620280354243489,0.698660745759537,0.738275256511409,0.629912536902404,0.478246372594363,0.60206535207972,0.590276694478929,0.721505856880721,0.369883621390019,0.833871710932579,0.599398553978336,0.895160075989282,0.68086678960796,0.697177044876096
"1990",1.45846248965475,1.31257351918174,1.22796800947422,1.28123531058377,0.934873656568476,1.22712803243628,1.02071895385533,0.964016217307537,1.09763084700863,0.786123097997695,0.858860319159084,0.66081518777467,1.11725132322865,0.775479773299809,1.02836725083958,1.14437889906649,0.671287228782274,1.11512356544567,1.15542486341495,1.51961501116585
"1989",0.929895186971471,0.997881171041099,1.08202056594957,0.933231603358395,0.943730371908554,1.12155510788147,0.89292613133392,0.765931099393465,0.961654119809386,0.531390360002831,0.658295734153034,0.402113405352903,0.932967039117642,0.497899801581464,1.11861357108471,0.898255795529132,0.641008151732063,0.820993367789751,0.846305618902218,1.15184922127061
"1988",1.0701186180637,1.47702199319452,0.963253722839073,1.04275021886307,0.874284399288422,1.22190663338125,1.01834705860957,0.917664335057389,1.07659983891291,0.817689958765809,0.816518841345522,1.25525540361195,0.898985152784103,1.06125661144593,1.53246340711405,1.16557402822466,0.782333424999738,0.873981114534954,0.88777947206218,1.3051049945085
"1987",1.13048421877532,1.57461904018583,1.11729005305486,1.06900458474909,0.933627300071637,1.24211505081497,1.10759203958272,0.991446071327677,1.22812392942315,1.12394606362094,0.926383997524495,1.67077024353397,1.05417592239256,1.26212428806661,1.45202831404462,1.27416516603873,1.02110399441321,0.988732887920938,0.903469931939542,1.47496382394576
"1986",0.985566700362882,1.08102848585241,0.950795922945916,0.972034661468742,0.874868350516125,1.05735676189462,1.00436712296673,1.18268207979229,1.33691479991718,1.3905920183088,0.996313028653469,1.27604253071436,1.21085312377378,0.735514016782246,1.36776208316586,1.10941778982932,0.678509489763838,1.09523379899542,1.16697167263069,1.64913507270983
"1985",1.13005581331013,1.20714234754246,0.900189354557302,0.917702187256975,0.902754394364829,1.06112227252783,1.06624684515857,1.02234642629225,1.00648950467543,1.25814333415805,1.04837187727918,1.45375089105484,0.932619671085381,0.930558153148386,1.3177031945407,1.19759562332901,0.934135809736384,1.02883272001513,1.00763837047502,1.12505718312156
"1984",1.15908152932927,0.856793600049586,0.767718845692131,0.956581292773235,0.842943861969832,1.19390479171121,1.23617644118332,1.01561255267372,0.907004853214058,1.00514137375597,1.19954395156084,1.25256586358006,0.855269528915976,0.930007127506849,0.768159833572103,0.840677078680953,0.954381908221946,1.17777615875503,0.850989563633966,1.36918801192578
"1983",1.15426067633912,1.17665169533734,0.896477555691394,1.09521201910065,0.924854983434876,1.2467446397644,1.16940010826059,0.986253136188643,1.16418674550621,0.868279981054396,1.24433800373278,0.926157247489504,1.18016135809535,0.713760352270594,0.389140321865139,1.02078218991987,1.01248282617545,1.19207045497939,1.00084780936628,1.87764136374786
"1982",0.767667990343819,0.903793212439811,0.815610803247994,0.857132919233794,0.711842292460905,0.698826299800281,0.854447779431643,0.663670498202505,0.665157152082504,0.824036061115386,0.955129820929912,0.794399565826549,0.843648995488293,0.484659829321357,0.752984214603299,0.867676364594582,0.443634631405216,1.02860358991253,0.811314483113313,0.998504495100991
"1981",1.05121919042986,1.46579921056976,1.25428512989594,1.34498254241445,0.997962118372145,0.934615771618627,1.22439961537259,1.34043080605698,0.995110165184864,1.28984208769256,1.39743981430493,1.39010803371107,0.964792827183178,1.00213228829713,1.28984721222714,1.14664246398163,0.828058904701451,1.36128311571482,1.02609931752893,0.929286219707965
"1980",0.975214937520042,1.47795468831041,1.39104580099639,1.08075739542876,0.849209011949325,1.14920721383872,1.09244917969584,1.10233005795457,0.858908579131117,1.31486500599401,1.27675770632797,1.33611810819785,0.907670735304971,1.12830025278763,1.10471573021845,1.10182738321018,1.19412147886083,1.09247745450107,0.824204601168449,0.922022451351381
"1979",0.830408973852566,1.33979099990714,1.21677030145049,1.10216846351264,0.94069217978755,0.984480717150843,0.959428721355044,0.959741841635034,0.895715933887713,1.25137890394826,1.18222464039944,1.23776259647841,1.17217492303344,0.977097005242121,1.07770081376643,0.932404653011557,1.30954084853018,1.04913491962616,0.737636048638789,0.934835629054853
"1978",0.988107270030884,1.28380856307376,0.967708323994822,0.85101954635466,0.865391236868784,0.997831660752331,1.00903614598591,1.10532351068243,0.921317166509707,0.890930770219499,1.14043062747156,1.00458213123502,1.08652806783523,1.21805857541268,1.17297914479267,0.935525234142527,1.05877861423995,0.96308454921365,0.764357736398353,0.843215578329525
"1977",1.30116201090831,0.85946731177008,0.790471936686398,0.969651726404431,0.878286303207402,1.12028998096268,1.22029860108027,1.50035448183654,1.38102670585123,1.00774757531321,1.26468774470584,0.983184735916859,1.07322318230062,1.48306427253279,1.31462028463289,1.18599835845361,0.885038837938582,0.957863074955701,0.921641134340198,1.05027369204921
"1976",1.20203391788775,0.719662214605862,0.673986051197299,0.676037233817279,0.609315718308074,0.971035331481414,0.868354538071082,0.913730363888342,0.860409926687175,0.875546132432155,1.00221942729189,0.697320726830567,0.710382789190949,1.02588596162126,0.896248092449029,0.957928025658731,0.813855716442527,0.602593917663817,0.759572170127991,0.690720249312537
"1975",1.16542829589871,0.758310146482855,0.644791696457935,0.670867688780867,0.565768090276613,1.00428303353112,0.869249777984021,0.854345135243812,1.0028643220458,0.88324562107876,1.01209705476171,0.771875359044177,0.634157682240236,0.893407297166583,0.986123856129051,1.0093784708552,0.735342052005689,0.656500166125937,0.778170485285811,0.793964207543709
"1974",0.638359486795451,0.491335218295616,0.537078595376825,0.568984928629451,0.636856424847789,0.795991053796824,0.514071885367946,0.430312795633243,0.725004189588655,0.563854897689045,0.625363796688251,0.315218163876743,0.490076202860485,0.760135822343252,0.908684482443232,0.859517805162069,0.837200963069298,0.47204195519189,0.625118735311547,0.521593919479086
"1973",0.888918909290197,1.02982270164914,0.74308011925117,1.09254786201993,1.00376224074553,1.34947005618816,1.03726268889701,1.06174255712797,1.11854980231502,1.021261543991,1.19903519257855,0.997782472388838,0.972117139888848,1.619115457946,0.779076199025302,0.992012380591144,0.848559095689564,0.9000571045325,1.06337212874134,0.911612102495777
"1972",0.934776001402749,0.64239069382324,0.823309848949251,0.72554986344275,0.704458054313669,0.992793853543853,0.73192435161401,0.921432179162743,0.725836086308532,0.981138610838099,0.891497240676164,0.616430042912683,0.625265975004623,1.02300308569195,0.777279086656852,1.19232153761046,1.05184288903265,0.714773033052003,0.847362783631966,0.525222054653586
"1971",0.901473772096876,0.596571288237069,0.809677025784898,0.626625925812557,0.587806392791032,1.01094412646068,0.664002660740935,0.680934637890944,0.592916605654202,0.880442638980579,0.814152853704078,0.418102991763013,0.53591440838906,0.804703133153517,0.687882625236461,1.26373723398672,0.909933291928341,0.944250275098123,0.871957467544029,0.535401092932902
"1970",0.825066209916847,0.963062161769201,0.790536331439132,0.761527746971305,0.617388811989369,0.865168065510299,0.734715376997703,0.896529963972053,1.06563929062887,0.78557907720149,0.747051327159671,1.00971158723104,1.00930802127079,1.05163451204889,0.814493741813599,1.0879807530138,1.32394819363537,0.846417573045465,1.1609879470241,0.759608627349361
"1969",0.762350637989388,0.920331173329886,0.756230166661103,0.92875459680393,0.840096262459143,0.847712050719381,0.87656426588636,1.11379753231281,1.23122325039069,1.01438180501684,0.818501987868295,0.924055366737804,1.04141211994209,0.98091165016231,0.811644518297751,1.1455965684145,1.44471322523213,0.995454524580262,1.20183197729881,0.64976687649397
"1968",1.36138183538556,1.27757423210092,1.27177856895429,0.936209718650285,1.24984491090227,0.991135763055688,1.0490465220142,1.31879754837092,1.09582443731704,1.00154827381727,0.85406573423477,1.03704807900175,1.06326082846616,1.16835605470448,1.01907057140492,1.3769127471409,1.22962083575869,1.1620719672161,1.19286091354894,0.827038059407154
"1967",1.45424487277362,0.943034341656166,0.889062885171014,0.993772530346853,1.22886759142482,0.993499971152649,1.31702116919018,1.27936757061332,1.15943306633735,0.693643683200293,1.06324010401112,0.739865996005876,1.24326014748452,1.35618843801494,0.921307140156012,0.989910516786729,1.79361195169108,1.11792320697412,1.28685661738832,1.04409098188697
"1966",1.32217955803366,1.14468246577513,1.07339852349072,1.06606339572604,1.45789789596093,1.05870991564463,1.34827524836566,0.973481725527624,1.18696959209063,0.970006759409521,0.99468988019951,0.893964711490884,1.09522390014927,1.45863200202883,0.955418080333258,1.63245890886757,1.21852914681933,1.00336398108774,0.952763767526043,1.19212404974765
"1965",1.0523243270972,0.78528780443532,0.803118099040669,0.951150759825975,1.55978257129328,0.776275910014862,1.01089304793459,0.863762919638829,1.07217911165645,0.897953911261796,0.934863875777084,0.575269383329149,1.25228619085777,1.20559750139031,0.534971608404973,1.26221189983372,1.17485442711542,1.11886098488189,1.10945582761529,0.888569696562126
"1964",0.827172966557497,0.654744996405114,0.835479851760218,0.836914351762756,1.36909710183966,0.696999091841487,0.830309267096035,0.679792107118107,0.895238681886949,0.654440175423944,0.847495279622357,0.480420322969254,0.823166723588427,0.641428910851692,0.52799654185916,0.820668162995248,1.04272333975626,0.698800709375488,0.815227429831059,0.721615868306676
"1963",0.869594640640867,0.95758374178922,1.10413761269793,1.05767553842262,1.86961973639324,0.810706519340247,0.872569337275582,0.873123515398974,1.29152844583262,0.904365876159664,1.102814804857,0.956893962524167,1.44362743910771,0.843392122194277,0.328941697773316,0.955717367124766,1.30612247330039,0.8863584432362,1.04301034261789,1.08734341986777
"1962",0.703935832869096,0.929711728531386,1.03707019976072,0.855954207694514,0.861944659745508,0.818861364764447,1.00126586535328,0.643800215734894,0.997615809135708,0.856549025836598,1.10531702605832,0.989839143401905,0.97821952118552,0.744856929625589,0.317462417004743,0.896381458787224,1.12635252371869,0.942179862741471,0.938180601454833,0.98542793396896
"1961",0.81188084275434,1.11571954743389,1.62011133047598,1.41907294640952,0.975213154294512,0.665433751177461,1.32813874971863,0.86978808200471,1.4623734736684,1.2816103093669,1.7621448137607,1.38006727991683,1.29753463276069,0.958918136826824,0.392875893501266,0.927299988061163,1.36637303987693,1.4157037743046,1.38512807432783,1.06659952065074
"1960",1.03022310087704,1.38393971704725,1.62881731922403,1.40245848600633,1.38522252688764,0.974038090055663,1.57353070688662,0.951520475768496,1.36224463997104,1.39946430711145,1.34167061326741,1.67606572436917,1.11403068548173,1.08677222559218,0.929607768732971,0.963717895043681,1.09901811673179,1.40770842369429,1.51827304545507,1.48555554006336
"1959",0.968179731834389,1.10677264215853,1.07023030540922,1.13567206556439,1.50726304500898,0.902496951535319,1.38770512625569,0.778641805587358,0.948412637643622,0.980835962565243,1.10209097695769,1.01626122645783,0.799208674953335,0.743409027662742,1.64228445322152,1.09231553370897,0.747726295981702,1.17923970716078,1.18029912495337,1.08301431668374
"1958",1.41011116311252,1.44191465117774,1.29811196719734,1.44984192949757,1.46420913698997,1.48669037290784,1.23526244816267,1.25892165902626,1.17400926817388,1.00550921317752,1.19341063508749,1.48820053204531,0.987148237584431,1.12393943350157,2.81989547147209,1.12444607003025,1.1969137085175,1.32140978478595,1.55030847008426,1.38050316246121
"1957",1.12220887355881,1.32011829384442,1.61176131714598,0.993754849249553,1.59194694949869,1.34634210696605,0.816387505228004,0.953328311479628,1.06391271465061,0.990459907947985,1.19139450183156,1.29663335130974,1.02425024562213,1.07233315864504,1.69373051769705,1.18589107301946,1.15354871652263,1.09360252091317,0.98578010783409,1.30028222372745
"1956",1.07681106624734,0.96633660805849,1.00430768479773,0.772537158586499,0.624582067114181,0.721883852816322,0.640650567900751,0.516290699890879,0.803990288226289,0.844761780459456,0.532722679099623,0.663310390955063,0.825181450710877,0.834938617403345,1.03166082700374,0.805834779522725,0.903971280771252,0.900654432479714,0.802844877387547,0.78732644268681
"1955",1.01300857004551,0.856450785296944,1.13792497589564,1.09742021899242,0.971228684440231,1.00769357786835,0.871817824626317,0.963203357704401,0.830747357251577,0.923110613577847,0.653355289976468,0.946148593659552,1.04307696218932,0.740333238956389,1.07370769878986,0.645448554473271,1.04412125553926,0.972864751588783,1.07869622386434,1.00484950457421
"1954",0.747481588731674,0.603199151068508,1.0222618633177,0.806538642860012,0.51826664276156,0.709617889961854,0.863080892161306,0.911944433118447,0.780045201098315,0.89964388831072,0.682027496328151,0.620703149537456,0.911687982202747,0.654732323901619,0.703692498205344,0.618679618983209,0.869216971117613,0.762757431946247,0.560123840813982,0.700128317037624
"1953",0.901630313883728,0.662001297912499,1.04850159545746,0.965854854402352,0.608781756880604,0.885909681456092,0.831385100532645,1.03212921718337,0.824876266156089,1.11040390706246,0.763163318186149,0.844237112913025,1.18708140983913,0.791685805930954,0.826777586951902,0.737085618071879,0.910372211676239,0.763620541041123,0.971824249487732,0.976396176317789
"1952",1.29274011673114,1.17141038239976,1.28700795703013,1.19847626488858,1.12320095882735,0.999483873522071,1.25101476437935,1.19012297348956,0.885331426702953,1.59402549813746,0.973186842256303,1.34676245026707,1.27687027891376,0.870238704891464,1.54921305490373,0.80260868950098,0.873928800874566,1.15518370938185,1.15141013316606,1.14328661802873
"1951",1.40723857095708,1.59835400553929,1.44759492002466,1.33750078181205,2.04484364913464,1.18212367234881,1.33326372191413,1.43313871419024,0.902574663855435,1.7659212382387,1.34903563172343,1.66334782268295,1.25627268796093,1.21806977319759,0.995658428934146,0.847747831250176,0.926359912811573,1.29594450479454,1.18406958415384,1.09849708997853
"1950",0.977464576167429,1.27454218492702,1.01555686349324,1.14265492332877,1.45635978500768,1.02855004187174,1.01778931044624,1.1704388308322,0.867234798343644,1.21756341734862,0.99125477775169,1.09926895654667,1.02737307759426,0.847912485354085,1.60036775387607,0.616417049205501,0.662164258152464,1.26731775848985,1.05772397022963,1.03047898389661
"1949",1.01808478013236,1.08492687814858,0.823940787822975,0.891961188972918,0.885990336861459,1.05820502212612,0.867618752793212,1.02246595970328,0.933649650264462,0.914641825696332,0.903234918653076,0.878589138850626,1.16130280119758,1.0809651493618,0.784726001992142,0.790665060379431,0.673691149356194,1.02909621290795,0.856075192723299,1.16275514995067
"1948",0.745536163735822,0.912163881873201,0.80553649644551,0.989814490877488,0.611622050712387,1.036583385909,0.914315034498899,1.09243335787662,1.05714027981754,0.910747936451028,1.04995528213388,0.956472160924092,1.08462725598031,1.18062496655755,0.769474081614427,0.838828596564139,0.921461044329334,1.01618835644906,1.19589281792824,1.26203236407983
"1947",1.2026904485863,0.803247679895946,0.934140492202058,0.834918593069387,0.711188331941255,1.14802387311705,1.15281156539114,1.24950010293244,1.06291889845215,1.02101353608666,1.03602161347024,1.13465367199269,0.909167061616766,1.29854987120422,0.634479824852367,0.940934594133132,0.96508199976819,0.962328211335705,1.34239135511669,1.30925126443526
"1946",1.00707379969802,0.67278801039527,0.946364967012501,0.524988975001213,0.508501378475352,0.896916239325944,0.915803038619783,1.09625840368852,0.817792231910241,1.06335098185498,0.880040949098241,0.733551341037228,0.888362562791206,1.0680331097825,0.782481784252496,0.883966754446629,0.552587811875065,0.846726976687328,1.10249164840217,0.899859516233863
"1945",1.15147384964764,0.64206528181644,1.06467838873532,0.920869001579161,0.60688045300821,1.16409233971838,0.983808250024633,1.19580793019747,1.07325111307736,1.15942771487833,1.03309633789273,1.30540659635338,1.03315000742062,1.16939537343709,0.701439722782911,0.694928378295679,0.649309694252235,0.983266182906645,1.31331924295806,0.927231686886017
"1944",0.84756713168094,0.793775882919947,1.02918352107211,0.891065972794174,0.939533957097497,1.04087433608244,0.859314748960909,1.22858147703185,1.16326619975362,0.908611834018248,0.946307627559383,1.07074501204522,1.07153131960087,1.25231407942301,0.894023468065529,0.5312070808836,0.70692947219492,0.881120942507011,1.98772215910546,1.09298719581309
"1943",0.765810171871657,0.81377649894206,0.819161605941929,0.738654379777842,0.939237609988479,0.932689264443465,0.746724383599048,1.07949922121432,0.907424168952805,0.878591501362959,0.784019171201257,0.803469852498938,0.845805143067531,0.952266480430925,0.971768198308471,0.599821969288618,0.771881403530436,0.91857113878471,1.23716123278423,0.816140800379333
"1942",0.794779285171106,0.880334450304616,0.735854869962479,0.912450268692846,1.25510200578807,1.12473583163041,0.841743080003126,1.10219076934349,0.76539801471103,0.749832808477429,0.99542518540018,0.989790347582715,0.985544870838809,1.0444795386845,0.933446196894803,0.794578549025755,0.794343756505602,1.12842454858876,1.82828427330523,0.846046493879488
"1941",1.07225753958597,1.2115031360438,0.853393612377209,1.24933914753175,1.0447570159692,1.19618089104236,1.09633005588652,1.04223267598397,1.04294297039554,1.17919755665553,1.07439869715946,1.29054699010177,1.31338845471345,1.2563307423289,0.864060251521365,0.909007218942525,1.14245846043314,1.02019987560851,0.556095569757533,1.17740745357436
"1940",0.861750931262741,1.44158946774338,0.859706218553077,1.34659095692706,1.28236828228398,1.24753668307391,1.198020930071,1.23191658257326,1.13198885695597,1.11881336335628,1.19757125352385,1.34766452697154,1.21116156042943,1.63733509604374,0.970054474677916,0.884584486102075,1.04067725823407,1.08543221555611,0.714505442131386,0.956965232414965
"1939",0.99384498294968,1.36922714838295,0.865106175650152,0.92682367655195,1.00211102317397,1.07260745452143,1.07243764245773,0.847804414533519,0.772599604942971,1.14867973759111,1.039883019675,0.903750890522541,1.03605572402083,0.93927097390379,1.06524679473961,1.10398661570035,0.875502914228968,1.17717506732917,0.624063106153168,0.901337048813677
"1938",0.815880552545626,1.10408569226293,1.07879715792175,0.982476961782507,0.978761218942463,1.043489445966,0.880545193538864,0.958849235162478,0.799986189909569,0.987456241724684,0.844012729034927,1.21579753489844,1.11296943744133,1.05834036767654,1.39167690089431,0.946491352593419,1.05524926732458,1.0986504248504,0.680692753210942,0.933008145861242
"1937",0.804947410028934,0.703366230675622,1.27999107811733,1.03281500442683,0.808606786372726,0.918955684764577,0.756290167272954,0.924044169976699,0.856425358065711,0.760660109531535,0.754594190751926,1.23094344115996,0.917736978529447,0.984211664357543,0.62963999757087,1.14231848000477,1.00955199664811,0.759159839888447,0.582838006813438,0.910987587287539
"1936",1.36386067051725,0.86685513627535,1.56067173085771,1.22386832523483,1.14573622861528,0.928336766340279,0.894731496060454,1.25151714285195,1.06892372748801,1.00409089738597,0.935764340963007,1.49445599428503,0.901028036788343,1.12718999368855,0.917880883270228,0.891516333135769,1.11377259474693,1.09094936305325,0.733422617514336,0.952802221099655
"1935",1.08423944307742,0.880704050992912,0.944211022841736,1.08084028901106,0.884224622881101,0.894390001909044,0.835363888868788,0.863561828403316,0.819281872691796,0.995420918096055,0.846820244544035,1.01726676592814,0.878471020556628,0.752068115577273,1.4307399736956,1.14533304259878,0.923652722488621,1.03848820345797,0.755802321146412,1.0053397855215
"1934",1.14484975981839,0.974379808487632,0.980379001154899,1.60899391038858,0.868754104247491,1.33167794727545,1.02475180024382,1.28371627606931,1.27804247192334,1.07793123856882,1.27060734978591,1.1403274650011,1.03059180213166,1.23960187107809,1.58721822491816,1.06374432479884,1.02007865041896,0.964931513150326,0.753573855020774,1.09773900426941
"1933",0.816794339306385,0.744177087414624,0.77980195465426,1.17061716616352,0.854541263236624,1.12860001741293,0.907053903197151,0.909682597723813,1.03975376362212,0.977620785370785,0.998988471681109,0.811755115903665,0.827788773299748,0.869344737107615,1.31098578448751,1.12422858600296,0.672701628165594,1.0459006450635,0.764956549426416,0.889025720467492
"1932",0.839421033983598,0.724714276882922,0.671200413964628,0.78963310126525,0.760334812772328,0.956364287374294,0.898561915007231,0.56694439023919,1.03570347488677,0.881238722493809,0.809153962198012,0.6244925790077,0.555917151192693,0.707212007727161,1.01148953487069,1.20152239697882,0.773774870098181,0.831333606992278,0.614111703606924,0.81170170512965
"1931",0.961543602287891,0.938260499077177,0.840727062690281,0.693457330261021,0.968859900485534,1.06803535814528,1.0285920813995,0.706986948880384,1.20836859181387,0.926361652059592,0.989341258395413,1.06401849862866,1.22969832277253,0.794283493643011,1.11029803054361,1.23967004136915,1.0631730206881,0.815162507979401,0.770338979220837,0.714862274467038
"1930",0.904497530253148,0.964078599521284,0.797435458101857,0.818859641242036,1.01194816037708,1.02906634929182,1.18011230236548,0.831394387770478,1.33677174512178,1.00516404361328,1.06972285771156,1.10737003240428,0.995601422843666,0.776353965608162,0.988497546399426,1.33484759330544,1.2065835882534,0.862806935555473,0.840599753860456,1.35181467080201
"1929",0.840783696702853,0.798060087450507,0.543148073556997,0.818878307715261,0.807728280216321,0.903561776588504,0.9549870433586,0.768186142497459,0.933082253579024,0.936279339690639,0.928670895758399,1.00746421875998,0.838032313841218,1.00253468758107,0.840337053435328,1.22590059481502,1.37316297457115,0.830517018711908,0.731219521282875,1.10291157351262
