"","R05","R15","R21","R23","R25","R26","R28","R30","R32","R39","R40","R48","R51","R53","R55","R59","R29","R34","R46","R27"
"2003",1.33165738802886,0.957150808837832,1.00907851394372,1.10051273270534,1.08997548397086,1.31357400753804,1.07701545078362,1.17458902472446,1.22803038096861,1.57111867052339,1.24005964401392,0.988975396706671,1.09748006353269,1.17481730109759,0.895090618724586,1.04884952364626,0.922455619900914,1.55983477142239,1.40537271919348,1.06085001100902
"2002",1.07857965257427,0.979484293380134,0.74364575622569,1.07015407793582,0.979262754363616,0.769701835332179,0.711883576586012,1.11942039724652,1.06274630314396,0.903046386682432,0.940830769187813,0.978518815235109,0.937953102633262,0.890690436859643,0.795369618559986,0.85499799940556,1.11966792561787,1.06142932313171,0.715081391945678,1.01168557468996
"2001",1.18541084704237,0.928187432247591,1.09954413349688,1.23242113514233,1.37632323347868,1.01205960256533,0.896660631356393,1.23265800391979,1.1824983119281,1.17613569632385,1.34560733382852,1.20428721230968,0.936549265322021,1.25783385469757,1.14600698393595,1.22729022597133,1.28066781757316,1.56514511174318,1.21927497574072,1.16769076304525
"2000",1.10532453797362,1.32979912813811,1.12399932088054,1.35236421751782,1.15422120310154,0.862849735310032,1.37119979421384,1.09579766301577,0.920370033313774,1.18873310826806,1.15538242389008,1.10593788751451,1.12965395925006,1.35283204189422,1.48648089432362,1.21022470758819,1.22515150274994,1.32092466432011,0.993837362822511,1.15131296174428
"1999",0.697775279582504,0.847901758543532,0.698677669820074,1.01470199659397,0.696387856433635,0.578084025334024,0.836022302801439,0.814044817242017,0.63189963908923,0.670525316370342,0.793182112754892,0.750738352711063,0.647690924825566,0.74164228817464,0.970007168198055,0.63905321877838,0.987514232952836,0.716281428743949,0.257516122937563,0.848645950863031
"1998",1.02178214198748,1.31621181104231,1.16163432627927,1.6065103708438,1.33742033959007,0.810024827501774,1.14220194882552,1.09321924408971,1.13311136781537,0.770965125656808,1.38843372152468,1.10844525016981,1.00894392789294,1.14309444486384,1.05069131246849,1.02829189116762,1.33021932933086,1.32108924525378,0.876000535694848,0.799667685730484
"1997",0.571527661226802,1.0767209300454,0.702939481516221,0.68039430927471,0.565151874091657,0.724117156275991,0.514627622868002,0.752809527216913,0.922634818385979,0.534588990413747,0.789802882069938,0.781490831992132,0.793640997244026,0.79834322536401,0.693333053986382,0.610206707917162,0.817883390600769,0.660021354697943,0.286663771813499,0.581598821598251
"1996",0.970414996804338,0.976602987031732,0.906220242328118,1.05548134516812,0.984499283686155,1.10615792686412,1.29288570061474,0.918929191147483,1.23279514963352,0.972341073313558,1.16621996055614,1.01961121218053,0.981911920684466,0.999917142984285,1.29792828592542,1.0569412613675,0.884057325919456,1.20385999787014,1.13026793596566,0.849781454569846
"1995",1.09288489391192,1.10279523509898,0.92795535639757,1.14040689236988,0.905588890977032,1.16768979442248,1.248193439481,0.892357797799979,1.50592832117282,1.38137931159373,1.05254977686146,1.01415831489283,0.939717843556762,0.994933427146968,0.849672758449275,1.0063299335686,0.922411928852527,1.33333209748024,1.22906059603148,0.925363617318331
"1994",0.985124879533007,1.27342507547391,1.10948104470402,1.1100657276357,1.04902269424913,1.17358370752415,1.16174467315664,0.838929913325269,1.57007727070535,1.45106655614087,1.08243390048404,1.03915370013407,0.972926773629803,0.992480989756961,0.900575363984712,1.02881675970219,0.97459182758453,1.24281372848384,1.06440674689897,0.837108961062621
"1993",0.704562932006871,0.782124966686692,0.795878559912244,0.97394708778888,0.664512124495446,0.80858415321726,0.609568404070213,0.692554814880538,1.17179466477801,0.626059530962625,0.87937279708055,0.851575323816245,0.626199489883612,0.857066892568078,0.700937332293568,0.808389960402293,0.704278576939769,0.72900001577117,0.785434193356935,0.725250916836379
"1992",1.11801030700277,1.04645238988406,1.38164989844837,1.11214537379918,1.19954436133658,1.66202512120559,1.02920707638158,1.09925341182052,1.29912287156594,1.69429953146366,1.25459830814016,1.03570032045646,0.969216421217772,1.30089858465132,1.25834294961759,1.38950505298276,1.04496631132156,1.24894306556394,1.29563082235114,1.10875530256837
"1991",0.863251992621397,0.961148788675705,1.03918794889841,0.926336582971549,0.945431009021439,1.25297820036163,0.982745152859052,0.895338667927023,0.908284937492973,0.904265175755944,0.927408284885426,0.996258705767802,0.905318333449153,0.836457101950324,1.03180803945721,1.08524551945501,0.841294688515996,0.784005570291651,0.432867970245821,0.986812957193826
"1990",0.990898729671939,1.25713870193097,1.4613508863197,1.24612192357009,1.16868963504952,1.24481426744768,1.24772068441732,1.33138123115147,1.180815440419,1.0578968861226,1.16713981473528,1.4220851884425,1.01657818839235,1.11505401196329,1.19493788967391,1.56043394993394,1.12348173651609,0.996360159426421,1.13924609482142,1.27374673007164
"1989",1.01908589616849,1.01806203632576,1.23387186425281,1.01209619557696,0.890287011686149,1.18860380941406,1.16796899483351,1.00827064616694,1.27430462638301,0.808266780947584,0.954662934617627,1.35440259455506,0.960179951200839,1.28110520617829,1.15919294992274,1.1638664469333,1.28681782849997,0.904867246266082,1.15793306465695,1.10588684014302
"1988",0.972686015581116,1.19383001035989,1.19319053639658,1.00722598111166,1.020262707807,1.47042736764049,1.25758435278862,1.17222633061945,0.937180691650118,0.996629443594561,0.767232618303483,1.12680623537409,1.09561712200454,1.1365543797017,1.20698146849557,1.04766946976144,1.02675042806067,1.01548708111781,1.3252658882691,1.12654955728349
"1987",0.94178123320043,1.11465344998859,1.04576482277528,0.92461009502408,0.897403758817032,1.10012408525877,0.970085231538765,0.925839264976562,0.79810502612989,1.0112936824022,0.728503001002829,0.945833265471,1.16084971257466,0.972853025599418,0.826780151692316,0.803912297193125,0.953427475048861,0.935063738234815,1.42320820294887,1.03958039112014
"1986",0.999372615753332,0.928362954949953,1.15810206507435,1.06673837079753,0.870125533233989,1.39245738856222,0.86031334963206,0.988689017093272,1.07691972250938,1.08361726021513,0.548817125859268,0.917150192934222,1.10137700004389,0.904914351616227,0.775350057824118,0.807555100457649,0.807595812113792,0.747183833348776,1.32549067410225,0.876278978835973
"1985",0.993894701395342,1.29073396029811,0.979021541381896,1.19685992480611,0.872898378997697,1.27043972358781,1.3120432629278,0.983107648389239,1.14377018901973,0.922007808024181,0.745167055101024,0.997148767033993,1.1200303381065,0.888366215320923,0.966005450417295,0.92889366093214,1.04810748441226,0.949505524988861,1.04206982380781,1.01250812380865
"1984",0.846307656081639,0.937233836181542,1.039986021478,0.980720222705841,0.885837256667417,0.748642420523151,1.34371614907407,1.02959886958588,0.938197477982296,0.908172807832019,0.783964756950576,1.05209263426633,1.25658118626902,0.857448996159858,1.0127858072451,0.970546822186428,0.957692769915973,0.953955218678769,0.992899843213237,1.09793945756203
"1983",0.894036140163644,0.918245840016706,0.932556155945817,1.01538376731237,0.911299396305082,0.939621160376794,0.850969067340463,0.863793112584675,1.24790706880186,0.797161499081996,0.799456629519423,1.17445184243907,1.10580130138726,1.03639636876083,0.772469407710003,0.846788692088905,1.10671768931122,0.805050247778725,1.12377151503005,1.1585416294221
"1982",0.924714773295405,0.910361985131797,0.792573418684738,0.887029248064067,0.776291659475148,0.953598505857306,0.671158393503716,0.888816308934003,0.919279654298997,0.831366642917897,0.75836480374857,0.981588796916163,1.23412742115693,0.960263058173167,0.937176690481581,0.653236221832016,0.88258562783896,0.609136131277205,0.883890228189636,1.15967044690291
"1981",0.981931734574273,0.905928573972713,1.08817448303555,1.26842351555642,1.18198388414053,1.17926547735568,0.812976679061294,1.10266563908414,1.3369099664898,0.922869530659719,1.05791791906135,1.36399231792677,1.2808012399566,0.938569150594172,1.1029887766013,1.06649772035278,0.867604860449758,1.00077426352964,1.40565530331304,1.16741351195241
"1980",1.02073987416554,0.702546430740206,0.87679382314956,0.852017329184522,0.898767032876232,1.01401755826552,1.02160287316128,0.997821920115346,1.10874166577821,0.864942657634261,0.921121537032242,1.18448283990761,1.07865736692824,0.851106824123871,1.06067267883276,0.914681811550748,0.85196498546652,0.950839141969935,1.1584136959276,1.02917884766589
"1979",1.06874807525369,0.867552516290898,0.793228287621511,0.825164075728673,1.04891998988872,1.005987679821,0.827081859250541,1.10411940585433,0.906306743558572,0.777610980075647,0.892609114599189,1.096748251618,1.09772766478903,1.03742042531696,1.09694346334286,0.747985646345122,0.777772653645314,0.750064429263672,0.977767965400112,1.01644066638691
"1978",1.10789595393934,0.776791896145017,0.78053662053995,0.77337118558379,0.839430021312687,1.03907996037348,0.994449515654272,0.860062776890198,0.758558707273063,0.842683259767851,0.998920454521747,1.22668311957157,0.990619739235765,0.789370019368984,0.939611396795767,0.802910695998802,0.794011813572426,0.859472113146658,1.21805457666915,1.15352707552405
"1977",0.914316254645901,0.878779079959023,1.04415936037245,0.526498313254,1.02473037253997,1.01201170904293,1.02238667152261,1.03120649779744,1.02932444505089,0.843256243072643,1.12281588894926,1.17476793776835,1.11228496213317,0.945144082358924,0.931995857535912,1.07036582762785,0.886103288523195,0.89008217664376,1.39598123885607,1.25858071058472
"1976",0.774463382148231,0.798179646595758,0.73638842434472,0.542776348271924,0.633682998586433,0.598864709745623,1.00680867061018,0.792184894009426,0.667307054024571,0.536423447220813,0.621222362379766,0.887300605955923,0.897525381426282,0.76392430638107,0.739650973691852,0.896609249338893,1.00622578803368,0.770039447308574,0.922581794500261,1.01319306703912
"1975",1.04795120832803,0.978172024452566,0.780328499728104,0.661196718485917,0.736083135052147,0.802145789643035,1.19113063810882,0.907546492357578,0.44600601535781,0.95161221650746,0.637387870969106,0.96779333161712,1.10594102286645,0.907414815500717,0.899433555201644,0.798821790385822,0.923652769487054,0.919184639099352,1.08566318711089,1.03812839620836
"1974",0.648018525636577,1.10172949959426,0.63257508897437,0.393460957040254,0.476571639940107,0.623279862544245,0.952450590499727,0.658501472961365,0.24244683201851,0.594350426906729,0.630432840860207,0.644873729359057,0.913432492760606,0.503811391382652,0.58106215225122,0.563675751746539,0.609208589922977,0.58580642155329,0.339391116102756,0.805338979160699
"1973",0.900754722897014,0.846000233894847,0.695610662395313,0.503898681353399,0.912002356598225,0.74029689940611,0.999395179012943,0.709588333227438,0.47965037622065,1.0777269954762,0.923505207837093,1.02527722946636,1.07996589561242,0.976045209998225,0.787402488944455,0.855273137984148,0.811584711676867,1.13030404920175,0.90595275245365,0.954803012870569
"1972",0.994274256888002,1.28354485026157,0.718092267132991,0.675316055033641,0.992159258819734,0.554698737862793,0.941333094932302,0.811961757237843,0.622882337899857,0.976343235904689,0.790696724210698,0.969630092191231,0.916248780196678,0.855004548571565,0.724262156306661,0.781487379555996,0.936823862562599,0.894347157666704,0.28401916992044,0.732840501399758
"1971",1.4275744158597,1.29953265544109,0.832860950404369,1.03964128125794,1.06791332640335,0.835694698451021,1.05730279352155,1.12289271078214,0.591976113028947,1.16589025975391,1.19472285823552,1.06960992262925,1.19317130095315,0.801224080219447,0.909725646897323,0.991870316607886,1.1926141824254,0.993285920941602,0.595931788546241,1.01867910424621
"1970",1.30628322760821,1.08185295344664,0.949744807937125,0.99255558670619,1.11816375969858,0.769712129763822,0.96089926645028,0.851339624799114,0.604319818556408,1.11790139462219,1.20352765661848,1.3499276643676,1.12731434428018,1.09678852942994,0.875890929902015,0.910082082498409,1.24000359602599,1.17102268055345,0.883403864576252,1.29285761939711
"1969",1.06588532844099,0.796027654973983,0.938859408776364,1.04546258863841,1.14795812586049,0.865708162611919,0.899642083979448,0.797339697576561,0.68235654761724,0.87750966253579,1.11169855845333,0.995993067886813,1.00698907513561,1.14415188378996,0.907500255934808,0.955306371976835,1.29887132973146,1.05199662069324,1.20696384904357,1.2362450432844
"1968",1.0209602945246,0.784309996958466,1.31404764852671,1.2006906162739,1.11861236394972,1.1855563668878,0.895999387235038,0.901805220247174,0.560467411042187,1.20908279471093,1.09546773905882,1.03457346803915,0.936869423901742,1.26012713761383,0.851910913954397,1.18295778579018,0.954788478190707,1.35667378426571,1.11997971944099,1.24287898848428
"1967",0.997782151439552,1.07257193636881,1.33085234552794,1.38253800748961,1.06093182838886,1.28013031546237,0.827770866370589,1.0058492508824,0.662330103176615,1.04472076624751,0.973448906340498,1.27704621834648,1.24331511825395,1.11566246061007,0.95141190343781,0.930060209285969,1.01627467317093,1.17184389802358,0.594304838083701,1.27518136825796
"1966",0.871158250493599,1.32264533969661,1.20736967388218,1.50832061989827,1.225558316892,1.25890773901241,0.964249010576094,1.10128949890425,1.09931470081232,1.4394659774648,1.18101496325194,1.33439430709119,1.07487387025699,1.32869571967647,1.33164217399907,1.24622148697774,1.17444163775833,1.06252980934004,1.2080949036283,1.45809417399852
"1965",1.20595489938983,1.28395724634651,1.31482101911768,1.37133335457334,1.40651471391979,1.13856128153545,1.13345094782224,1.24827209629384,1.25431222024068,1.57757021358888,1.30258666382682,1.38820503510136,1.15453975461488,1.54914160787758,1.41589683595885,1.58206809330721,1.35104431284195,1.22316614476225,1.31122220489959,1.49943915989395
"1964",0.735864281314829,0.678448330304647,0.823623235538676,0.920675856088778,0.54171799018923,0.410727045404474,0.528744033720708,0.566523907243402,0.755526818724265,0.82489116577305,0.700968840123737,0.725132879801717,0.614177213580165,0.699830414726225,0.960933085534982,0.907687574502395,0.733623241512598,0.655686745399865,0.428424383401792,0.901516402699518
"1963",1.12082583988264,0.901186974043825,1.38294979972914,0.899054017341001,1.23457654260612,0.933303339162591,0.821585685295369,1.07405157312939,0.752373611286072,1.18251483869259,1.04876463560474,0.668101765997083,1.0205565967037,1.19714697301413,1.12511019895558,1.45829248643575,1.08119906527657,1.25172705932417,1.13222224266715,1.04716015143485
"1962",1.03784641016066,0.890238249816764,0.934730366056358,0.999695705621419,1.22337680862342,1.03117060260126,1.1939166906992,1.18635919740423,0.618641145889628,0.850208905991448,1.01880676395652,0.621843818821129,0.987553652217609,1.09428317932349,1.1042618512573,1.31330465837499,0.797906199015407,1.11043871801392,1.25783689711386,0.794219268349768
"1961",1.34877582621462,0.862201253289176,1.35880264151153,1.22549409113419,1.43166640616953,1.35271324062231,1.17813855757373,1.55620490535239,0.695330002633991,1.34389188126839,1.03216850078007,0.747841092139386,1.45138674566912,1.54502388085019,1.07534663672471,1.34681537417025,1.26320015566974,1.35493034213863,1.5260401713006,0.799329512823509
"1960",1.1449758907725,1.27321120033307,1.51444469621623,1.32784814354425,1.32208352097217,1.45025040327717,1.71265814560139,1.28004984762887,1.29390730107735,1.26752242860471,1.41102027486252,0.946193284350975,1.12502198805685,1.39330923560786,1.13997344624338,1.47360312310518,1.21017627901231,1.31544929014943,1.3588976534585,0.821704316116941
"1959",0.813650171983814,0.759998342600463,0.975975661876811,0.936230202863821,0.813701373136825,0.880820140342462,1.09241649948243,1.23166411488751,0.655409142701485,0.836293364648326,1.05913242564692,0.660573491291532,0.451437141178515,0.769035821417068,0.770444659433639,0.784017965483461,0.852874964388757,0.78515401042093,0.826349722909886,0.510002799309051
"1958",1.14808122067719,1.10487602283482,1.16600309229841,1.3197696895335,1.1454166012412,1.22864979371759,1.19147483826958,1.37928959101931,0.923604577587281,1.15617663265959,1.25473054989388,0.774594999524571,0.775909081330082,0.700712945399062,0.940320422500428,1.02137789798965,1.11742450224767,1.3195252199096,1.58007876508732,0.893266648834069
"1957",0.578407498477437,0.746532531784412,0.754483430981073,1.00606244368907,0.591364680522882,0.628965889264558,0.789411788251066,0.763747424973564,0.767025426018542,0.603144214845757,0.772088650953567,0.506984796991751,0.604260470346414,0.354993638544597,0.736370513055877,0.89362358065542,0.592468532875818,0.545144234860799,0.80141139690133,0.607245050554852
"1956",0.878184617874335,0.977442246571616,0.866098799511389,1.09163280044459,0.932009595606208,0.88772720803056,1.10773280453659,0.705438383287822,0.821496680222661,0.521018427147283,0.995951782448855,0.664779276984983,0.502253619390779,0.709977494490532,0.91023200803424,1.07405919220915,0.879461837379655,0.765019980341734,0.647609550925248,0.82089793490929
"1955",0.915573250805684,0.72724171681273,0.974225089011909,1.02680355764382,0.965378563782774,0.667383449772956,0.566824594127778,0.952181879890453,1.07834709156468,1.16401265348413,1.12265565736984,1.09348366795044,0.994726866244951,0.816761351898615,0.839845132784331,0.849781722192193,0.829467405713097,0.854960565787676,0.416529062526689,0.876222026825286
"1954",0.80261393927539,0.736735998782655,1.00941128939233,0.889415173669582,0.741064735691711,0.627723290700967,0.844273046308141,0.682781333054836,0.969961981193896,0.395455246329794,1.1053369358964,0.834385646005522,0.93708814117164,0.794818359034744,1.02716098320735,0.854521773264823,0.972069225839146,0.609749000004855,0.472343089814893,0.883887722484727
"1953",1.25246596135182,0.987577973647302,1.11790217891097,1.19811764919967,1.18055187053673,1.36379154830235,1.28652850935331,1.1151349690317,1.26366104438826,0.83070094744492,1.55129058631395,1.00323947789529,1.16679500223441,1.00232027763582,1.50341659806915,0.978048671964048,1.03270926925701,0.991211662435015,0.900523816827995,1.01846113537928
"1952",1.31332800552281,1.01274413817722,1.08844820086943,1.23037836804445,1.42362896390874,1.44409467926488,1.41299596136989,1.23602755542751,1.38109248609027,1.19799524162269,1.40482193310517,0.941810203623709,1.23870917177205,1.11700334786086,1.43117940608499,1.19339184002446,1.32280793052752,1.71264705919286,1.36013850048873,1.48022700178401
"1951",1.0717441469003,0.925887885156831,0.993191545247721,0.943196218263116,1.21743331056755,NA,1.32320401111346,1.22871525330699,1.29724573996317,0.924472570246558,1.0309535366675,0.865085788630618,1.03518841189939,1.28577975160954,0.98898050258617,1.10656096637045,1.12616004287454,1.38013816138834,1.58894907755597,1.20241627215211
"1950",0.693957826616719,0.99935093366963,0.72037598319011,0.624464451519752,0.650948424660662,NA,0.638476557562587,0.999875841799888,1.2692591103762,0.797961071394581,0.698169393624669,0.767118061887564,0.894139613292486,0.714307393613044,0.684710048426393,0.522085610545076,0.845326179349386,0.97403544216796,0.4595260254221,0.675835061854814
"1949",0.75148686659922,0.988429464857275,0.90667343257062,0.850503800182885,0.753084769320578,NA,0.704911812570089,0.982241630461475,1.54124733131451,0.848322327888076,0.857816413742207,0.885398257984071,0.91332235790954,0.834035866263027,0.954101140813629,1.07892265200186,0.986782711984479,0.964551627769537,0.576105248264773,1.00738562669371
"1948",0.928963341013047,1.08473390633021,0.800648182303289,0.911299698008668,0.795513902053493,NA,0.767418447264642,1.01560478037833,1.23420032459983,0.769977436546369,1.03165667764182,0.761266951012005,0.990626265930499,0.823822403208236,0.986986975777398,1.03330282051595,1.0114663450297,1.00572192694113,0.854578858819841,1.23601676384065
"1947",0.900267137325389,1.11264713237074,0.822359359953446,1.01775092982903,0.755754443198841,NA,0.704952385384773,0.753104970279097,1.5842563963728,0.891282843721435,0.815320362641231,0.885781828362704,0.81069970926868,1.09358219579257,1.17607660331375,1.01240254871237,0.978048578523337,0.870171225386988,0.964897366323074,0.917610925450346
"1946",0.891449812334079,1.03470684744351,0.984410740368782,1.16837136894773,1.00575172291064,NA,0.902001528145855,1.01105238327901,1.4284594933641,0.92998290992153,1.02495332294012,0.764994747620874,0.841961795273068,1.08201870448123,1.33411074933956,1.22312103961639,1.10231120143125,0.926356603092199,0.742278464513531,0.799664584213726
"1945",1.2391560239639,0.97262924955961,1.19883827890518,1.71276022305828,1.13507244812346,NA,1.14758958708718,1.45774070552764,1.78534810239714,1.55760889591097,1.11408328153693,0.955380326323434,1.11692699106063,1.28321675883279,1.29345859537866,1.29201602643428,1.12891826598893,1.3336645986833,1.47331202637295,0.895547491029376
"1944",1.01167878148267,1.04610539097599,1.09500951355021,0.963118775453435,0.927684623820764,NA,0.971505351389841,1.12358544676716,1.49420629228028,1.55773073035398,0.985050308235003,1.04238359887859,1.00860154053228,1.09146252693398,1.18703922174063,1.2361086720052,0.983251830773315,1.27242018268792,1.43877165100717,0.90703512654049
"1943",0.985321437640284,0.953559208262673,0.956769760641007,0.858096837338605,0.88070488539869,NA,0.983108814216754,1.16181441975418,1.61257263856396,0.899832409036752,0.880741154224493,0.79771835170549,0.803360896954523,0.817966670152697,1.19301982568478,1.04409966499098,0.904178690895614,0.725334315317762,1.12146773216665,0.754844572675514
"1942",1.19791568710999,0.863055435993238,1.14259269230752,0.972541387385419,1.14633008490808,NA,0.966584473188539,1.23577830669663,1.5823639002986,1.21863984056323,1.13412941754231,1.18709484160333,1.04413633137199,1.06399749487628,1.20207170491784,1.30143861525883,1.13531078070886,0.80731756342862,1.00467410578434,0.995713638664182
"1941",1.25329011381397,1.19770266150784,1.50812598260501,1.02024710812868,1.19957962314551,NA,1.15358367352249,1.13257972446724,1.31721284966147,1.25997143926017,1.32950694986317,1.28537571800892,1.15491772715146,1.18564794649258,1.35299400843679,1.4252928004913,1.33828147228258,1.15127842738828,1.47318859671231,1.21093745399712
"1940",1.26290632485807,0.995073607372259,1.2525328594198,1.06607546601839,1.15159751068904,NA,1.14391764537561,1.09868823002573,1.17814198772528,1.37311479709727,1.10294510418032,1.05495940658485,1.15393600635921,1.27474221129859,0.922794972405922,1.17898599155443,1.08606203751209,1.08701379759389,1.29061968879302,0.94800986409941
"1939",1.16402675110236,1.24392877402325,1.37075320450983,1.24477900570776,1.44947741093281,NA,1.2705657769143,1.11250911876252,1.0666309050257,1.08648195255025,1.21105351488725,1.09854119576137,1.15729483517063,1.08717497263152,1.30236926663252,1.20789557596849,1.39548298149979,1.0010642943866,1.16878749833745,0.895211699493018
"1938",1.2834276687334,1.15749905694576,1.26160771965373,1.2480277103205,1.3924309029799,NA,1.38638605698025,1.1290593473574,1.08222952288257,1.28054689890291,1.3114455123377,1.28284680731354,1.14231125501213,1.29574331901604,1.19270423284894,1.15191355531912,1.47094231459165,1.44257937531539,1.53670879062751,1.04137992810109
"1937",0.740465552608729,0.981713348943545,0.979058671543076,0.853131232909193,1.0067681789366,NA,0.813526145253897,0.852300927409288,0.702163275601101,0.747808537977452,1.07384483658496,1.03968534431275,0.916698940450692,0.916661596111984,1.05301147818532,1.0116258386346,1.07160031302443,0.981962855792726,0.64646639644187,0.786593789938857
"1936",0.861021696119743,0.887223391539291,0.90562431246395,0.779991830627043,0.805870693063566,NA,0.812005350999409,0.891398909715613,0.742833028745254,0.678175725745626,1.02473269074145,1.1422731160101,0.732508585707996,1.0547798934858,0.930846735512266,0.91828469752162,1.14131487124783,0.727904673800893,0.848423030247137,0.648559625629507
"1935",0.903209475666538,0.855449475898863,0.829708566154754,1.03159731292531,0.931105402335065,NA,1.14304674602947,1.04584230253594,0.510971563084591,0.645153903920016,0.987229014529293,0.930733309149146,0.821006030696765,1.19705343364855,0.989953284132516,0.86539190067643,0.968495729634492,0.848081153686779,1.10295887897762,0.754731445996981
"1934",0.78050121895347,0.596981671856387,0.843240053474218,0.669940008529394,0.874773901614562,NA,0.684594251467529,0.876278318838478,0.621048332360277,0.952225090544013,0.75178815938659,1.2137861017639,0.921706045063512,1.11957426305038,0.849785171072948,0.906220483569926,0.89198884732882,0.477530313641169,0.740577625210857,0.870022855457893
"1933",0.680914480237524,0.994157766805385,0.580414620754961,0.669233989719003,0.950328761567116,NA,0.669560475103588,0.796557126960208,0.371903085344779,0.696843919171904,0.815352108337714,0.845621711475706,1.05799263702543,0.627417479467254,0.706397226924617,0.539019525992433,0.808241050082377,0.560712637675115,0.282194497562049,0.756853516436062
"1932",0.846170663331167,1.01207485856899,0.712673788238194,0.993175199926522,1.00034614296361,NA,0.978425210663867,0.757144590062911,0.446320548209069,0.690321834608318,0.960520529086171,0.903484690587632,1.1135589172017,0.834778941444186,0.838034880121951,0.772964707903623,0.881272141533071,0.71188949267317,0.679897594338906,0.801698489687982
"1931",1.09569609395683,0.944017088313884,0.946945336776745,1.08673631508035,1.0169559245213,NA,1.12113455750665,0.794361006617937,0.612660900927364,1.24694163757557,0.900461189651109,0.947101121009701,1.14838548952247,1.09005669662844,0.745390962382069,0.769781268388863,1.05310786902617,1.05017323885993,1.44041949601384,0.956968104481586
"1930",0.996662516061985,0.977678441766459,1.01448724302166,0.917962489314589,1.16962653070054,NA,1.18099776689714,0.832353511395622,0.628112063685732,1.15087258255513,0.926288386015459,1.1170562086634,1.07754425012476,1.19757069725872,0.956497639966973,0.838253520837189,0.993757338208957,1.2164053926391,1.19791291636568,0.900431137956481
