"","P01","P02","P03","P11","P12","P13","P14","P15","P16","P18","P19","P41","P04","P05","P06","P07","P08","P09","P10","P17"
"1990",1.08986373236251,1.28240742928095,1.05389533308599,0.872984872257477,0.716139420770425,1.30126984907144,1.45699742429677,0.855752823217768,0.938095922297232,1.32767852182263,1.33461759915841,1.45976540284439,1.10533775702686,1.12545673839241,1.03159477056862,1.0813468390072,1.15099207457077,1.18474528110972,1.37688903455354,0.971432377794954
"1989",0.902749813860103,0.806419694037836,0.607427049946845,0.723451045377233,0.355300594991329,1.00178018927363,0.800986691815943,0.553319272407587,0.653012879051916,0.744318372267067,0.939259856530454,0.793906475514686,0.767381918838819,0.878920211959813,0.70291714184475,0.749376254399038,0.799179801844069,0.765425101717103,1.0329936494903,0.553384003871574
"1988",1.21663807022564,1.091349906413,1.11302869317749,1.52842265888815,1.17960689891707,1.23854355706775,1.18653965941741,0.968835759600434,1.18965737897343,1.05411036726529,1.13462576403312,1.07346821620409,1.10906939067664,1.1029944473559,1.22095205197194,1.17752295938505,1.17906494379018,0.976935883229201,1.51515207847281,1.29712771541594
"1987",1.29152197138955,1.23381263819994,1.18403263590679,2.12618818941332,0.995272164423417,1.22349083935211,1.26988907540402,1.25553613956223,1.44184410207937,1.12730262328446,1.22078724454636,1.40751972493271,1.19293216863332,1.21479477703528,1.35930811905354,1.32706315372269,1.38205649341669,1.05596528047251,1.46400473144892,1.3456747318147
"1986",1.26627733500694,1.13973831928066,0.995357740797216,2.14749059809779,0.844017903039028,1.00711651156868,1.05085880502028,1.13879515834572,1.35674010402804,1.31214739520669,1.2849368920535,1.82670721664873,1.03298925166023,1.02389273287062,1.14487971288007,1.30254249401153,1.22193964001386,1.16183456090827,1.27485264920253,1.17482960867871
"1985",1.22532805368489,1.04930536882457,1.08475776790555,2.55864930440104,1.15676195721103,1.12525748705067,1.35550664160433,1.20373329172558,0.992741662584338,1.59244625432086,1.27478108342785,1.85324561785287,1.11494947207971,0.963272216873281,1.34599225848707,1.14258091857684,1.42887015853378,1.40012983285544,1.57877068554368,1.5514644655229
"1984",1.03513912384485,1.00427251458289,1.04000394886707,1.59474192660138,1.16204222144658,1.25307037220808,1.1588388835098,1.16775069373876,1.07276819156694,1.35095089077136,1.14969620149871,1.88487253563805,1.14751216493477,0.891423796087438,1.21116867346404,0.999075832841792,1.20514311598595,1.1921218397355,1.30133110347926,1.34619338758509
"1983",1.03200491974576,0.827167635352081,0.806077381759678,0.623354539298513,0.947063936739783,0.769536300809473,0.689280195011384,1.06408896332051,1.03033189068091,0.761029309772905,0.963543808649042,1.40628585536944,0.918970257593764,0.816024197867393,0.907903188955582,0.855125355964166,0.701244452768188,0.857674597420848,0.973307166824968,0.769927083188826
"1982",0.78370373606206,0.736521129415264,0.696327300490885,0.976485143159243,0.547184288151781,0.768489030273947,0.645682461426887,0.689093739863926,0.731948095700726,0.6872214577115,0.857845596326045,0.994703562081175,0.761800399450106,0.627881168893398,0.792657822195553,0.78086354672105,0.832565307390668,0.758027314945127,0.758286233589061,0.679504753839933
"1981",1.42820122552686,1.23848403110785,1.23436536274254,1.17767749935403,0.965278960226548,1.19664917779646,1.2664912600616,1.16780708927541,1.09170677975153,1.06249936328661,1.24610215320547,1.3145198032405,1.22644556481082,1.34238543524017,1.36976160648781,1.23358358427439,1.31670075044042,1.31725409234695,1.02250881361754,1.33841470321827
"1980",0.965477018404267,1.04719361850688,1.16160489275959,1.06474916338089,0.806400723446637,1.01478453242885,0.936499073437158,0.970838206195408,0.951205048984609,0.710323215237439,1.06690073251572,1.02371475397812,1.07032823632501,1.08054290384995,1.28015233009682,1.02587876531154,1.26485822912387,1.00625499713428,1.03518186342423,1.10851023046558
"1979",0.96969510282318,1.13242251268022,1.05358892997238,1.06155023072942,0.819041733283037,1.02934831755745,0.932521416661583,1.15261310442139,1.00009427185879,0.781570329158823,1.35758320794154,1.24400738444798,1.0079952369788,1.01874983559061,1.22977968281161,0.941382405211157,1.09722329944355,0.975597480242116,0.987726468066006,1.1943160798352
"1978",0.789248796194482,1.13447887944643,0.994223283544014,0.922165519793365,0.811613011973578,1.07986224084818,0.843797502841,1.1761435955539,1.03861764904759,0.893816589637675,1.36339278138927,1.22295885307832,1.16100026372439,0.937583498314188,0.816995978258945,0.733176191067506,0.763174584382186,0.864083136929794,0.957273357269676,0.850103261636928
"1977",1.06621034771201,1.20579935457522,1.28404067155603,1.1217886552508,0.828568859966003,1.05634720370328,1.14275263629781,1.1928871375077,1.38208270018376,0.967736568809998,1.18804340669794,0.851851780547717,1.33327501215157,1.4982226449996,1.10281399610501,1.00055682771093,1.19384576997211,1.10043812421759,1.18040688917031,1.17194662727034
"1976",0.611646030095125,0.774359922101102,0.857745999353932,0.840359821250706,0.682557917321784,0.803290492976613,0.698478004891444,0.724713886164172,0.780764465255664,0.722160854481199,0.7438028719531,0.606502135039635,0.898326746028148,0.94896295843402,0.641967466037134,0.550631453500141,0.608680808408959,0.741301344940567,0.900481794271328,0.733278304721861
"1975",0.662085002827205,0.752340068886589,0.990192462801585,0.770534412263644,0.520029981940337,0.689391049592891,0.734814617066521,0.778830592956932,0.836240924543409,0.694124644787291,0.608162059698434,0.657137035479545,0.894928553447205,0.968048158630764,0.679767044959211,0.587360019108572,0.678036235386666,0.786705593468476,0.853441240660748,0.86951558209431
"1974",0.656246177155311,0.662786465487291,0.715332881573724,0.722183870892121,0.51149001065135,0.541603538305816,0.466234328588703,0.561815207403457,0.610221330204838,0.466989267057237,0.650513374555036,0.506871310989875,0.93293374024489,0.653175499457105,0.611247925024191,0.496838108116376,0.637540138214691,0.617583601428441,0.808362512652156,0.619971966553741
"1973",0.948632152974718,0.860780902434742,1.2655951137042,0.819276235170745,1.16046142240285,0.919975438429391,0.901540348043447,1.33686017938458,0.955193982004257,1.04694764899167,1.39008346722994,1.09716331636496,1.43460818094616,1.56662942545247,1.0014167382057,0.856673298123849,0.967617041374856,0.998697002921449,1.01803652435607,1.71740799387888
"1972",0.739805998406332,0.674800509366026,0.813174203983294,0.529674305069486,0.672999183873642,0.626972671320159,0.606405243565375,0.758110710549992,0.487925169060238,0.862732837149712,0.766241081149283,0.526366431679117,0.990160434676556,0.965864115749695,0.738085373061712,0.611580859699753,0.675750827880182,0.56379458271112,0.535809087599497,0.592088780812591
"1971",0.852457405980864,0.861094640931211,1.05443563503523,0.688153939668352,0.919605593589035,0.798353002709485,0.999736515331089,0.673325345858981,0.790927465315126,0.691003205639037,0.741332307689909,0.614466333279937,0.984718136019009,0.6660029336801,0.772389174369969,0.580300442470581,0.76458857693187,0.7997865453044,0.798649257479092,0.647454878606619
"1970",1.06621667377966,0.931586479277376,1.10837616786179,0.809782144952608,1.24144644466869,0.72378770890527,0.9609592979676,0.92614775221999,1.24540990579881,0.869418358704614,0.910611907759266,0.749542858878865,1.07997819776265,0.95553785411413,0.945293998532267,0.876778224961062,1.0199645379783,0.931420832434847,0.891537699276477,0.909248867797812
"1969",1.24596245592914,1.04575740073353,0.823273492763706,0.803203280883775,1.13534606724708,0.692877918614276,0.975949553228891,0.923181384203677,1.23295474268038,0.937349717610745,0.87745246166362,0.615751549952848,1.11450382185892,1.00028732952761,1.06019590675063,0.973981793202915,1.06141317452039,0.913562910262325,0.967614696537731,0.813780595708323
"1968",1.19302291674745,1.1600776175605,1.60856379307384,0.671816423793627,1.3519091326511,1.15806305838193,1.29258944541408,1.4415977918102,1.50049595004693,1.32216372052184,1.22527789257651,0.96469631889651,1.28090482339669,1.22078801378989,1.15655668138359,1.26561041350229,1.50781967930705,1.11143752958722,1.17223675254276,1.6377580918383
"1967",1.28432647829648,1.0972914641794,1.23857006288169,0.591611539790792,1.18773309668485,1.01283357003659,0.953343135207825,1.05151493668082,1.17698486646185,0.996268678087857,1.01157064087166,0.681995352010473,1.31563864687702,1.39564871503838,1.14625258679626,1.20614240396559,1.14848752780925,1.00064623585518,1.02147977932971,1.27851202710475
"1966",1.51536283120874,1.15935911994706,1.22551141217823,0.637884575657356,1.40923823830972,1.10428653382093,1.30708364965037,1.23416218176356,1.2750844039897,1.06788824823694,1.14982843465702,0.906850606814337,1.23879543125502,1.42114571125761,1.36606780177328,1.2123599716373,1.39203260048546,0.872576210447549,0.889488354124747,1.28071182360441
"1965",0.993730796117659,1.10189347094989,1.06887180516935,0.60175108374866,1.09139631562907,1.13006173841536,1.22821015823088,1.00518310531247,1.12413009807214,0.868424277163227,0.864513110864886,0.926663226888624,0.975602243840248,1.44995893204566,0.896584775338222,1.09539493616722,0.894460157079926,0.687945789272488,0.733970901054488,1.06549281157777
"1964",0.767644284213841,0.864707699771864,0.80761084457061,0.387909664458792,0.798565671061267,0.771044789152393,0.64562188855207,0.820403232053633,0.778653693796236,0.584917041823878,0.591572562984537,0.379902790998905,0.892004259122888,0.824368169857937,0.938251769579737,0.869065169763831,0.688460933441035,0.586153528927586,0.770971284245076,0.454973058660834
"1963",1.11566521596227,1.26904265670051,1.30563620973097,0.589611977210158,1.43079050815548,1.17218562438291,0.999592002981772,1.46612159148803,1.38533515706477,1.08164376066983,0.945315622192244,0.838881610945352,1.02658444421551,0.991629153582637,1.07613794848691,1.42054113717618,1.28346698212723,1.08020759334687,1.13106287776045,1.07428238766159
"1962",0.78636952292477,1.07121379695925,0.762633864981583,0.486602109566971,0.422174310822372,1.07122457805558,0.923034777841022,1.19226440424441,0.98594193816101,1.16727855319946,1.04243513074539,0.828105956736695,0.841901358530777,0.76766075569446,1.04862962568472,0.855146258386532,1.02105114453595,0.895015992401114,0.934234057053763,1.03776833539605
"1961",0.955583646106586,1.23416926028334,0.754899678992092,0.497945117935004,1.15460849671242,1.10844272867583,1.11527253375306,1.39971020057901,1.0945649102665,1.19917022517581,1.19141734084937,0.797211067688032,0.812990846385871,1.02957887500686,1.11638239017178,1.22879445963799,1.12693568193947,0.994867788637262,0.922831594261344,1.02035187664409
"1960",1.14793788855983,1.70198517054962,1.32049844443911,0.794366404990515,1.6624471460435,1.80600686937887,1.49496965008514,1.63795072962762,1.38261983773737,1.70319773496837,1.50304837090032,1.41923426331278,0.968494646946119,1.29062916590679,1.25459685040725,1.36561017521137,1.49590477667969,1.53112842815394,1.22171722410012,1.55515918830545
"1959",0.77157065419045,0.987987128641211,1.04883147068722,0.73397234407539,1.21653062671094,1.21917090269151,0.996355575975388,1.09946243720733,0.895639057501516,1.00003479405447,0.864541639585405,1.10898085893604,0.669304451264479,0.934758745232156,0.777837513002994,1.02545185172635,0.999230257199282,0.942866742716904,0.714218287511638,1.25442902105556
"1958",0.997381471593069,0.899012464613465,1.08899890193803,1.10408224198306,1.04444808408524,1.11685548827878,1.23912259532397,1.34035634422402,1.04992097710318,0.970707418935767,0.887892746992871,1.20649936149307,0.97172330852753,1.27730387116244,1.12169015371376,1.20592875895116,1.03005287370541,1.03517884490285,1.07015304565787,1.37764673899758
"1957",0.957845066892195,0.746312977461529,0.918212227537816,1.06620263002159,1.48819530528241,0.827546941558941,1.01184147458149,0.976856269750784,0.970786631505519,0.788916674383133,0.707813603923807,0.637839939006665,0.853091738067206,0.819841300272272,0.943617584864137,1.23941229827594,0.967724872718578,0.878553109172106,1.02583618582894,0.97359732607401
"1956",0.768823514092707,0.775362261286151,0.792109332789927,0.675480080136074,0.94814394740251,0.689038798492912,0.778530010611012,0.801241090271032,0.732561774186615,0.805601767170674,0.720104030650898,0.568472821091378,0.767620279310879,0.567217682057516,0.825590917081416,0.513041180540098,0.640894172045024,0.618361170717253,0.775109014191451,0.586032295804786
"1955",0.91195355994839,0.704810269386645,0.831805727507807,0.985668332816467,0.730207976190419,0.98498037471384,0.913164545091696,0.870996125472856,0.880510512198413,1.03582251526487,0.88099268954216,0.757602892823605,0.822050369362301,1.08293985902281,0.941409620637655,0.742151149938261,0.749610181026724,0.91671557669026,0.867618313710242,0.714451537964569
"1954",0.690918532988749,0.692468711620825,0.757072641710653,0.622218956372023,0.716117221369751,0.926825055004757,0.608565115946747,0.739052147480861,0.78322575560671,0.674067254758807,0.616874879033313,0.482533763870158,0.666069878909677,0.710408781789245,0.834199428972343,0.680589458745148,0.511512553957612,0.565244499201954,0.650876288251119,0.455646080919299
"1953",0.872789683804931,0.94307631095821,0.977879926444702,0.77697967346454,0.968506264541815,0.934946490117848,0.877378993231515,0.929588037185087,0.964847953482985,0.936390046455625,0.945137234506516,0.776219271199957,0.722857582372972,0.89579594086363,0.809878993193359,0.915662853509771,0.674013528752614,0.725820555197114,0.657400062521641,0.659525410648182
"1952",1.13073950214113,1.2255510223374,1.11332058785236,0.839630314269588,NA,1.00149989720814,0.887447474396869,1.024292712562,1.01167815857805,1.01548945359765,1.22521238320973,1.39970853682677,1.00507832086157,1.18827129534861,0.91149083724041,1.21775339093021,0.969304830874504,1.1039724475429,0.870394180922949,1.14843545088669
"1951",1.1340697891408,1.19310216374584,1.12004432563182,0.987018876547018,NA,1.33224707560219,1.12644983871591,1.06768615516715,1.12553173897385,1.14930138033042,1.22288568285504,1.49476827281786,1.10462569831613,1.2452421553757,1.03183104472397,1.23319222332547,1.07061529441613,1.23726733831654,0.999520017485208,1.33426489675037
"1950",1.0954480361207,0.909688978786526,0.901723301320961,1.04969170736744,NA,0.952872430745831,0.886660935967251,0.883004943626384,0.719107599070876,0.978430999855002,0.893081873400398,1.05274799514522,0.962757211913692,1.18329350483934,0.979369127221513,1.38390243001803,0.73299013322603,1.06231182167845,0.76561547966631,0.958441957092692
"1949",0.936626339883819,0.969939276065539,0.839975427847042,1.02860151418599,NA,0.859391828228152,0.913789282620756,0.900968035755802,0.739115139740673,0.947192774843151,0.750827650807803,0.691928802336286,0.948143013307811,1.13538326888233,0.940323770351826,1.1286806915511,0.843403665464943,1.09595267830034,0.891481895762498,0.720918785081612
"1948",0.959674630377672,1.02679184287857,1.05482844636912,1.30745891781724,NA,0.995078096374643,1.1647118751464,0.884881628308153,1.028592513963,1.02060113629516,0.886303507614312,0.998362573857249,0.999385001111313,1.16926474577536,1.1421461022996,1.41062867992717,1.10804920852497,1.28258920421164,1.11583375257435,0.881123899512791
"1947",0.874988711141936,1.07082254006236,0.854159232017422,0.791590964312246,NA,0.687281252183848,0.574423953403314,0.706183169123428,0.946627213896491,0.857472583286323,0.741122787730324,0.660769061356581,0.805996302571432,0.855775623993631,0.919024095218309,1.05514624828676,0.651580818058611,1.06850175575054,0.921515076015944,0.440071779740385
"1946",0.918244270093499,0.905313297839201,1.01164598454276,0.873349150358297,NA,0.897600294908816,0.883796268054802,0.773923895104604,0.841336827825582,0.946370413184018,0.817828136925914,0.996243686218377,0.868346893085397,0.992244197467051,0.914479591576012,1.01651759562989,0.813599348886678,1.31987616624376,1.09437203367884,0.760147059055572
"1945",1.228896825636,1.26675065887464,1.23897615874161,1.45652539770119,NA,1.06422024831408,1.2078126619389,0.771069618916963,1.13488670846461,1.2292811619105,1.11525597150457,1.2246934113232,1.06491593656588,0.83567848088456,1.32354004386848,1.22463608245454,1.25902462211705,1.46627873457521,1.48632157925625,1.31019472004927
"1944",1.04460978637511,1.02605045403504,1.08081768725821,1.41316408717969,NA,1.02881970474895,1.17119110353355,0.863908272708048,1.15732653724923,1.159275074022,1.13914860994441,0.993713970649865,1.08857150656978,0.893879534394613,1.4503956936555,1.40105088400059,1.29260170207867,1.41734348202351,1.56590338019049,1.09527896787355
"1943",0.796377196888168,0.737471583380118,0.899916578502235,1.42899033321401,NA,0.894791743436655,1.21033325067023,0.651671744997415,0.916823782169548,0.96845675816384,0.85259594886783,1.00473055634379,0.92877908799354,0.629909543041839,1.13208364969651,0.68709339303123,0.883559200313267,1.09133443948667,1.23039312168846,0.791663282985193
"1942",1.24611547914337,0.978176898209265,1.37054328284528,1.6484251406314,NA,1.17322693534264,1.45044789571742,0.863012787017467,1.05968237254882,1.37050512174721,1.19280167132045,1.44202852502882,0.941529524850809,0.720053656532724,1.11315345986222,1.06551809815936,1.06337338909609,1.29397067146386,1.53679418099522,1.16655045964424
"1941",1.14731400345741,1.21463110377106,1.50863960737074,1.20861406620613,NA,1.33727621019092,1.33631448252868,0.973130590308251,1.27751518969126,1.20711431260645,1.24058884380184,1.30553816921998,1.11832181509704,0.891464460977603,1.24542729187682,1.14057746517948,1.29800802382283,1.22685102808779,1.51058975743667,1.09281878602053
"1940",1.31118655760907,1.17537914508375,1.116178314321,1.24710529210373,NA,1.19744150187913,1.4060559240683,1.01481144062794,1.07336212975839,1.23756980711942,1.21721888165682,0.935553460906131,1.07207611523817,0.881528548627492,1.41004224326663,1.05140040782958,1.38901931934757,1.13212336449227,1.40466650980733,1.27661524165547
"1939",0.991073469036661,1.14584776716866,0.956257382520569,0.697896045290726,NA,1.06568681874153,1.00816328384987,1.18504763008625,0.936318004097589,1.10855917493982,0.975841569909937,0.982754805177964,0.862691491233019,1.00200860929166,1.11030898958846,0.885170397376896,0.896914168090389,1.01536841051244,0.995332263305674,1.02947837355233
"1938",1.14667941116154,1.18340535984737,1.21423207185574,0.846212459235491,NA,1.04101157495439,1.20644819728271,1.0395414879711,0.949192046359495,1.21818166837484,1.08874481151705,1.12491873661765,0.844732792226192,1.05888679518822,1.26776686341294,0.885587517832575,1.0184373656991,1.01265969877096,0.963083366430143,1.09223023192954
"1937",0.935587398642501,1.12948300787924,0.945388544166448,0.815625079829705,NA,0.977456365567368,0.983508856508037,0.941996259009907,0.921213642254239,1.15721086591594,0.954017605521331,0.802564201333803,0.771414831455139,1.00909606668458,1.03523567395758,0.967565702007312,0.973631225253809,0.766248995895635,0.83711748707892,0.815607784702953
"1936",0.901093404449345,1.09715403044424,0.812071517082739,0.884319240581107,NA,0.867893510828621,0.943216821246225,1.01822471229252,1.00134903880947,1.06823605436135,1.05716054171598,0.960117881003187,0.853733769611446,1.16951320891412,0.974668231800206,0.904231521907689,0.976712236944896,0.766995094616037,0.922929094754304,0.847016256175519
"1935",0.667985633731828,0.946320391289275,0.62528468463485,1.44448263616394,NA,0.971280571571814,1.1771315233248,0.931303271031709,0.987304001085522,1.04955967199757,1.07734313315722,0.923202000707487,1.07866719031771,1.09242658085825,1.12311550461503,0.933229138857985,1.07199136571626,0.943610678328104,1.24729821750248,1.13384525647309
"1934",1.26467670777788,1.26171386989962,0.745293689589232,1.33696751468629,NA,1.23018763081527,0.964752126966678,1.19136113089514,1.11308972651274,1.02000124115124,1.51230430188235,0.837151151160941,1.24836192137687,1.23226111691755,0.992965818874359,1.16219251955282,1.12544393736166,1.01288931497561,1.34223529077288,1.12577860416237
"1933",1.21832210002517,1.06337767505338,0.544356249583568,1.15103503726733,NA,1.04590964851333,0.855825835141161,1.19319935049487,0.668717239948709,0.947101646010266,0.842310374396233,0.947891219264723,1.10604435373814,0.907729227069867,0.839842861025832,0.825098553448751,0.912219562227864,1.00057298198938,1.0828879833952,0.797443577713025
"1932",0.922792252255163,0.625394261294921,0.513231065784882,0.676324012335647,NA,0.689119653266345,0.772409688590792,0.732383468281715,0.623304845926982,0.786303047207022,0.691769095887115,0.748144395474269,0.871819991121549,0.703400167299973,0.67850068006999,0.739673777731483,0.691885853566238,0.726843467294408,0.783804401210078,0.606711526739423
"1931",0.781284432547844,1.02306071284374,1.15819298115159,0.969246017545421,NA,0.88632200437948,1.1598338619826,0.904638405580431,1.30346921528896,0.98190888667477,NA,0.810296294038822,1.15027859407552,0.910896838750639,0.836101244675078,1.11599533579304,1.06830269966748,0.959740610484668,1.09494516079607,1.06692221738893
"1930",NA,0.909641594073742,1.15627968423938,0.896610655283421,NA,0.9281998432214,1.13225444402681,1.09496830775783,1.47234864869063,1.27389604292659,NA,1.15717050019016,1.16501769989589,0.963862019717885,0.939828214183032,1.09624106678213,1.18099236501442,1.04388099231307,1.20206920282622,1.49446790028013
"1929",NA,0.902582451801228,1.11371692957949,0.856058940500021,NA,0.982907047848894,1.2290787575652,0.894616187719294,1.51440289125159,1.1832831563837,NA,1.19750139652754,1.04523101862356,0.9609608559357,0.911026153875763,0.841346564957675,1.01165210281825,0.936776118720929,0.876991185922358,1.27237101432234
"1928",NA,0.892299768746559,1.00793210952146,0.823900802712208,NA,1.15409084143241,0.992924058259675,0.803532738365397,1.57821419354188,0.989376658166192,NA,1.27842635809902,1.08366960359061,0.907018395648134,0.836359674685226,1.04849101790312,1.07048084114431,0.695938300735503,0.854510083316531,1.02637166314053
