tree,n_missing_total,n_missing_1980_on,n_outliers_total
GRA02A_raw,586,35,0
GRA02B_raw,579,35,0
GRA09A_raw,587,35,1
GRA09B_raw,595,35,0
GRA09C_raw,601,35,0
GRA12A_raw,713,45,0
GRA12B_raw,599,45,3
GRA13A_raw,606,45,3
GRA13B_raw,610,45,3
GRA16B_raw,631,45,0
GRA17A_raw,622,45,0
GRA17B_raw,621,45,0
GRA18A_raw,714,45,1
GRA18B_raw,683,45,0
GRA19A_raw,634,45,0
GRA19B_raw,696,45,0
GRB02A_raw,612,34,0
GRB02B_raw,627,34,2
GRB02D_raw,636,45,0
GRB03A_raw,657,45,0
GRB03C_raw,670,45,0
GRB05A_raw,631,45,3
GRB05B_raw,675,45,2
GRB05C_raw,645,45,1
GRB07A_raw,650,42,0
GRB07B_raw,623,41,0
GRB07C_raw,652,45,0
GRB07D_raw,637,40,0
GRB13A_raw,643,34,1
GRB13B_raw,715,45,0
GRB13C_raw,716,45,1
GRB16B_raw,601,45,2
GRB16C2_raw,601,45,1
GRB19A_raw,635,34,0
GRB19B_raw,590,34,2
GRB19C_raw,578,34,2
GRB21A_raw,558,45,5
GRB21B_raw,530,45,3
GRC04A_raw,639,45,2
GRC04B_raw,716,45,0
GRC04C_raw,722,45,0
GRC05A_raw,597,45,1
GRC06A_raw,618,45,0
GRC06B_raw,663,45,2
GRC07A_raw,613,45,0
GRC07B2_raw,694,45,0
GRC07B3_raw,618,45,1
GRC07C_raw,660,45,1
GRC07D_raw,480,45,5
GRC11B_raw,706,45,0
GRC11C_raw,622,45,0
GRD08A_raw,602,45,1
GRD08B_raw,669,45,0
GRD13B_raw,632,45,0
CMP15A_raw,262,45,5
CMP15B_raw,440,45,7
CMP21A_raw,562,45,1
CMP21B_raw,715,45,0
CMP21C_raw,440,45,8
CMP21D_raw,539,45,3
CMP23A_raw,558,45,1
CMP23B_raw,564,45,1
CMP23C_raw,571,45,0
CMP29A_raw,649,45,1
CMP29B_raw,679,45,0
CMP32A_raw,360,32,1
CMP32B_raw,378,33,5
CMP32C_raw,337,33,3
CMP44A_raw,317,45,6
CMP44B_raw,218,45,10
CMP55A_raw,485,33,2
CMP55B_raw,565,33,0
CMP56A_raw,579,45,4
CMP57A_raw,564,33,0
CMP57C_raw,568,45,5
CMP65A_raw,611,45,2
CMP65B1_raw,702,45,0
CMP65B2_raw,596,45,0
CMP71A_raw,600,45,1
CMPFH07A_raw,514,45,3
CMPFH08A_raw,573,45,3
CMPFH08B_raw,576,45,1
PET01A_raw,525,45,2
PET01B_raw,531,45,4
PET02A_raw,540,45,3
PET02B_raw,552,45,2
PET02E_raw,549,45,3
PET03A_raw,510,45,1
PET03C_raw,562,45,1
PET05A_raw,537,45,3
PET05B_raw,513,45,6
PET07A_raw,641,45,2
PET07B_raw,613,45,1
PET09A_raw,509,45,0
PET09B_raw,528,45,1
PET27A_raw,383,45,3
PET27B_raw,383,45,2
PET28A_raw,713,45,0
PET28B_raw,626,45,1
PET29A_raw,435,45,2
PET29B_raw,488,45,1
