tree,n_missing_total,n_missing_1980_on,n_outliers_total
BRP26A_raw,192,16,3
BRP26B_raw,188,16,5
BRP27A_raw,183,16,1
BRP27B_raw,183,16,1
BRP28A_raw,94,45,2
BRP28B_raw,16,16,3
BRP29A_raw,47,16,3
BRP29B_raw,25,16,3
BRP33A_raw,191,16,1
BRP33B_raw,195,16,1
BRP34A_raw,277,16,0
BRP34B_raw,277,16,0
BRP37A_raw,230,16,0
BRP37B_raw,230,16,0
BRP38A_raw,260,16,0
BRP38B_raw,260,16,0
BRP41A_raw,228,16,0
BRP41B_raw,228,16,0
BRP42A_raw,237,16,1
BRP42B_raw,237,16,1
BRP44A_raw,43,16,1
BRP44B_raw,43,16,2
BRP44C_raw,35,16,2
BRP45A_raw,37,16,3
BRP45B_raw,42,16,3
