tree,n_missing_total,n_missing_1980_on,n_outliers_total
BFB01A_raw,1303,19,8
BFB01B_raw,1311,19,8
BFB02A_raw,1114,19,8
BFB02B_raw,1219,19,6
BFB03A_raw,1305,19,3
BFB03B_raw,1328,42,1
BFB04A_raw,1378,19,5
BFB04B_raw,1378,19,6
BFB05A_raw,1335,19,3
BFB05B_raw,1335,19,0
BFB06A_raw,1310,19,10
BFB06B1_raw,1416,45,6
BFB06B2_raw,1579,19,0
BFB07A_raw,1191,19,10
BFB08A_raw,1094,19,8
BFB10A_raw,1146,19,8
BFB10B_raw,1154,19,11
BFB11A_raw,1177,19,9
BFB11B_raw,1148,19,5
BFB12A_raw,1389,19,1
BFB12B_raw,1310,19,1
BFB13B_raw,1309,19,4
BFB15A_raw,1273,19,7
BFB15B_raw,1273,19,10
BFB16A_raw,1186,19,5
BFB16B_raw,1186,19,7
BFB17A_raw,1191,19,13
BFB17B_raw,1191,19,7
BFB19A_raw,1326,19,6
BFB19B_raw,1326,19,4
BFB20A_raw,1291,19,8
BFB20B_raw,1291,19,9
BFB21A_raw,1204,19,8
BFB21B_raw,1204,19,8
BFB24A_raw,1023,19,12
BFB35A_raw,1052,45,10
BFB42A_raw,1231,45,13
BFB36A_raw,1173,45,11
BFB34A_raw,1168,45,7
BFB33A_raw,1409,45,3
BFB33B_raw,1330,45,6
BFB43A_raw,999,45,11
BFB32A_raw,1062,45,6
BFB41A_raw,1167,45,11
