tree,n_missing_total,n_missing_1980_on,n_outliers_total
773011_raw,122,45,3
773012_raw,72,45,7
773021_raw,76,45,8
773022_raw,101,45,1
773031_raw,191,45,2
773032_raw,189,45,0
773041_raw,88,45,5
773042_raw,74,45,10
773051_raw,169,45,3
773052_raw,150,45,2
773061_raw,74,45,4
773062_raw,79,45,7
773071_raw,57,45,2
773072_raw,48,45,3
773081_raw,88,45,8
773082_raw,81,45,5
773091_raw,100,45,6
773092_raw,104,45,3
773101_raw,63,45,4
773102_raw,67,45,9
773111_raw,55,45,7
773112_raw,64,45,6
773121_raw,65,45,9
773122_raw,59,45,4
773131_raw,71,45,5
773132_raw,66,45,2
773141_raw,83,45,8
773142_raw,86,45,7
