tree,n_missing_total,n_missing_1980_on,n_outliers_total
JTR02A_raw,481,14,3
JTR02B_raw,475,14,2
JTR05A_raw,455,14,0
JTR05B_raw,414,14,7
JTR06A_raw,409,14,3
JTR06B_raw,317,14,3
JTR07B_raw,72,14,23
JTR11A_raw,437,21,2
JTR11B_raw,365,14,7
JTR13A_raw,447,14,5
JTR13B_raw,434,14,2
JTR14A_raw,280,45,7
JTR14B_raw,111,14,10
JTR15A_raw,255,45,5
JTR15B_raw,288,45,7
JJT17B_raw,460,14,1
JTR51B_raw,307,45,4
JTR51C_raw,21,15,4
JJT53B_raw,460,45,4
JTR56A_raw,401,14,9
JTR56B_raw,403,14,5
JJT57A_raw,525,14,0
JJT57B_raw,509,28,1
JJT57C_raw,423,26,3
JTR58A_raw,442,14,2
JTR59A_raw,357,14,8
JTR60B_raw,487,45,4
JJT76A_raw,397,14,0
JJT76B_raw,453,14,2
JTR84A_raw,492,14,1
JTR84B_raw,552,27,2
JTR92A_raw,528,14,1
JTR93A_raw,496,45,6
JTR93B_raw,437,45,0
JTR105A_raw,397,14,6
JTR105B_raw,392,14,6
JTR106A_raw,481,14,1
JJT113A_raw,382,14,10
JTR113B_raw,384,14,12
JTR118A_raw,408,14,5
JTR118B_raw,461,14,3
JTR123A_raw,434,14,1
JTR123B_raw,553,14,1
JTR124A_raw,446,14,1
JTR124B_raw,497,33,3
JTR882A_raw,287,14,5
JTR882B_raw,328,14,4
