tree,n_missing_total,n_missing_1980_on,n_outliers_total
AZP0401B_raw,58,8,2
AZP0401C_raw,67,8,2
AZP0402B_raw,17,8,0
AZP0402C_raw,17,8,0
AZP0403B_raw,23,8,0
AZP0403C_raw,35,8,0
AZP0404B_raw,72,8,0
AZP0404C_raw,68,8,0
AZP0405A_raw,69,8,1
AZP0405B_raw,69,8,1
AZP0406A_raw,88,8,0
AZP0406B_raw,94,8,1
AZP0407A_raw,40,24,2
AZP0407B_raw,53,24,2
AZP0408B_raw,83,8,0
AZP0408A_raw,90,8,0
AZP0409A_raw,72,24,1
AZP0409B_raw,74,24,1
AZP0410B_raw,45,36,2
AZP0410A_raw,45,36,2
AZP0411B_raw,67,37,0
AZP0411A_raw,65,37,0
AZP0412A_raw,58,24,0
AZP0412B_raw,55,24,0
AZP0413B_raw,55,44,0
AZP0413A_raw,53,44,2
AZP0414A_raw,46,24,0
AZP0414B_raw,8,8,0
AZP0415B_raw,17,8,0
AZP0415A_raw,17,8,0
