age_CE,311091_raw,311092_raw,311101_raw,311102_raw,311111_raw,311112_raw,311121_raw,311122_raw,311131_raw,311132_raw,311141_raw,311142_raw,311151_raw,311152_raw,311161_raw,311162_raw,311171_raw,311172_raw,311181_raw,311182_raw,311191_raw,311192_raw,311091_raw_outlier_flag,311092_raw_outlier_flag,311101_raw_outlier_flag,311102_raw_outlier_flag,311111_raw_outlier_flag,311112_raw_outlier_flag,311121_raw_outlier_flag,311122_raw_outlier_flag,311131_raw_outlier_flag,311132_raw_outlier_flag,311141_raw_outlier_flag,311142_raw_outlier_flag,311151_raw_outlier_flag,311152_raw_outlier_flag,311161_raw_outlier_flag,311162_raw_outlier_flag,311171_raw_outlier_flag,311172_raw_outlier_flag,311181_raw_outlier_flag,311182_raw_outlier_flag,311191_raw_outlier_flag,311192_raw_outlier_flag
1817,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1818,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1819,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1820,2.28,NA,NA,NA,3.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1821,2.19,NA,NA,NA,3.29,3.21,NA,NA,NA,NA,NA,3.87,NA,NA,NA,NA,NA,NA,NA,NA,2.97,NA,FALSE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1822,1.66,NA,NA,NA,3.44,3.03,NA,NA,NA,NA,NA,4.19,NA,NA,NA,NA,NA,NA,NA,NA,2.68,NA,FALSE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1823,1.76,NA,NA,NA,2.76,3.2,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,2.46,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1824,1.42,2.46,NA,NA,2.48,2.7,NA,NA,NA,NA,NA,3.54,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1825,1.99,3.5,NA,NA,3.89,3.68,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,FALSE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1826,1.98,3.15,NA,NA,3.43,3.57,NA,NA,NA,NA,NA,4.31,NA,NA,NA,NA,NA,NA,NA,NA,3.42,NA,FALSE,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1827,1.4,2.21,NA,NA,2.66,3.07,NA,NA,3.95,4.76,NA,3.55,NA,NA,NA,NA,NA,NA,NA,NA,2.73,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,TRUE,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1828,1.26,1.58,NA,NA,2.09,1.98,NA,2.47,3.58,3.96,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,1.99,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1829,1.61,1.75,NA,NA,2.29,2.52,3.57,3.15,3.74,4.67,NA,3.85,NA,NA,NA,NA,NA,NA,NA,NA,2.84,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1830,1.34,1.65,NA,NA,2.1,2.52,2.45,2.74,2.78,3.61,NA,2.98,NA,NA,NA,NA,NA,NA,NA,NA,2.73,3.81,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE
1831,0.7,0.73,NA,NA,1.1,1.57,1.2,1.61,1.91,2.74,NA,1.73,NA,NA,NA,NA,NA,NA,NA,NA,1.48,1.36,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1832,1.22,1.83,NA,NA,1.95,2.58,2.52,2.66,3.81,4.63,NA,3.18,NA,NA,NA,NA,NA,NA,NA,NA,2.7,3.8,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE
1833,1.09,1.25,NA,NA,2.17,2.49,2.52,2.18,3.06,3.03,NA,3.31,NA,NA,NA,NA,NA,NA,NA,NA,1.74,1.88,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1834,1.14,1.21,NA,NA,1.85,2.03,2.32,2.56,2.56,3.37,NA,3.66,NA,NA,NA,NA,NA,NA,NA,NA,1.49,1.48,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1835,1.19,1.01,NA,NA,1.84,1.92,2.4,2.29,2.45,2.75,NA,2.77,NA,NA,NA,NA,NA,NA,NA,NA,1.29,1.66,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1836,1.38,1.15,NA,NA,1.58,1.63,2.29,2.38,2.26,3.25,NA,2.65,NA,NA,NA,NA,NA,NA,NA,NA,1.67,2.12,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1837,1.08,0.95,NA,NA,1.4,1.1,1.74,1.7,2.61,2.68,NA,2.55,NA,NA,NA,NA,NA,NA,NA,NA,1.24,1.5,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1838,1.19,1.04,NA,NA,1.74,1.4,2.23,1.94,3.39,3.66,NA,3.62,NA,NA,NA,NA,NA,NA,NA,NA,1.68,1.83,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1839,1.07,1.15,NA,NA,1.55,1.39,1.85,2.26,3.12,3.31,NA,4.24,NA,NA,NA,NA,NA,NA,NA,NA,1.23,1.25,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1840,1.08,1.02,NA,NA,1.32,1.43,1.65,1.97,2.61,2.51,NA,3.17,2.99,NA,NA,NA,NA,NA,NA,NA,1.72,1.64,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1841,1.16,0.97,NA,NA,1.48,1.95,2.24,2.03,2.32,2.9,NA,3.48,3.4,NA,NA,NA,NA,NA,NA,NA,2.59,1.76,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1842,0.69,0.45,NA,NA,0.92,1.03,1.36,1.08,1.6,1.44,NA,1.58,1.86,2.05,NA,NA,NA,NA,NA,NA,1.26,0.9,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1843,0.69,0.52,NA,NA,0.74,1.08,1.27,1.04,1.87,1.89,2.34,2.13,2.73,2.27,1.48,NA,NA,NA,NA,NA,1.48,0.85,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE
1844,0.8,0.55,NA,NA,1.05,1.24,1.39,1.23,1.71,1.54,1.85,2.23,2.69,2.65,2.09,NA,NA,NA,NA,NA,0.96,0.9,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE
1845,1.12,0.55,NA,NA,1.41,1.4,1.73,1.66,1.8,2.16,2.07,2.23,3.09,2.88,2.62,2.71,NA,NA,NA,NA,1.22,1.44,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1846,1.12,0.8,NA,NA,1.27,1.37,1.67,1.72,1.44,2.08,2.07,2.02,3.27,2.99,2.2,2.7,NA,NA,NA,NA,1.38,1.24,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1847,0.59,0.43,NA,NA,0.75,0.96,1.11,1.11,1.19,1.61,1.08,1.28,2.05,1.99,1.18,1.19,NA,NA,NA,NA,0.83,0.76,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1848,0.8,0.73,NA,NA,0.79,0.9,1.18,1.26,1.64,2.54,1.89,1.94,2.43,2.3,1.53,2.23,NA,NA,NA,NA,0.9,0.93,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1849,0.52,0.39,NA,NA,0.36,0.4,0.54,0.49,1.41,1.48,1.39,1.23,1.55,1.38,1.03,0.94,NA,NA,NA,NA,0.55,0.47,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1850,0.27,0.23,NA,NA,0.3,0.35,0.4,0.44,1.03,1.02,1.15,1.08,1.27,0.89,0.59,0.9,NA,NA,NA,NA,0.36,0.38,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1851,0.35,0.2,NA,NA,0.17,0.23,0.26,0.24,0.96,1.03,0.95,1.21,0.98,0.7,0.54,1.02,NA,NA,NA,NA,0.27,0.23,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1852,0.16,0.12,NA,NA,0.29,0.31,0.16,0.3,0.96,0.87,0.98,1.23,1.25,0.56,0.55,0.65,NA,NA,NA,NA,0.44,0.37,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1853,0.14,0.07,NA,NA,0.57,0.47,0.14,0.33,1.17,1.13,1.13,1.41,1.28,0.82,0.64,0.69,NA,NA,0.65,NA,0.4,0.37,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1854,0.17,0.16,NA,NA,0.4,0.4,0.15,0.32,1.13,1.41,1.3,1.51,1.13,0.89,0.54,0.99,NA,NA,0.63,NA,0.64,0.5,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1855,0.06,0,NA,NA,0.06,0.58,0,0.11,1.45,0.54,0.73,0.94,0.48,0.39,0.3,0.55,NA,NA,0.26,NA,0.11,0.13,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1856,0.21,0.1,NA,NA,0.27,0.72,0.13,0.19,1.89,0.99,0.67,0.89,0.8,1.73,0.73,1.06,NA,NA,0.35,NA,0.2,0.31,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1857,0.25,0.08,NA,NA,0.99,1,0.16,0.32,1.75,2.18,1.05,1.36,1.26,1.84,0.8,1.66,NA,NA,0.41,NA,0.24,0.25,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1858,0.16,0.13,NA,NA,0.86,0.68,0.17,0.51,2.25,2.34,0.99,2.1,1.31,2.22,1.07,2.43,NA,NA,0.75,NA,0.26,0.3,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1859,0.17,0.12,NA,NA,0.64,0.97,0.23,0.59,1.8,2.03,0.79,1.78,1.2,2.14,1.44,1.93,NA,NA,1.29,NA,0.31,0.29,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1860,0.16,0.09,0.57,2.27,0.49,0.69,0.22,0.73,1.96,1.69,0.63,1.44,1.57,2.09,0.79,1.38,NA,NA,0.79,NA,0.33,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE
1861,0.27,0.26,0.99,2.49,0.52,1.26,0.65,1.38,2.12,2.42,1.48,2.27,2.08,2.8,1.3,2.49,NA,NA,0.92,1.73,0.78,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1862,0.19,0.27,0.73,1.69,0.26,0.78,0.53,0.87,1.6,1.65,0.65,0.94,1.12,2.12,0.78,1.3,NA,NA,0.65,1.05,0.37,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1863,0.23,0.25,0.71,1.61,0.3,1.08,0.76,1.11,1.84,1.53,0.85,1.34,1.83,2.16,0.91,1.78,NA,1.69,0.79,0.93,0.45,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0.24,0.33,0.76,1.36,0.45,0.9,0.84,1.21,1.97,2.11,0.94,1.04,2.02,2.02,1.05,2.1,NA,1.36,1.15,1.06,1.11,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.46,0.54,0.69,1.25,0.46,1.01,0.94,1.07,1.44,1.21,1.08,1.03,1.85,2.13,0.91,1.53,NA,1.7,1.05,1.15,0.61,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.58,0.77,0.77,1.73,0.47,0.93,1.07,1.22,1.38,1.34,0.76,0.89,2.52,2.89,1.32,2.21,NA,2.32,1.31,1.42,0.43,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.37,0.58,0.72,1.19,0.37,0.84,0.72,0.84,1.26,1.12,0.97,0.89,1.86,1.81,0.93,1.43,NA,1.45,0.65,0.95,0.64,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.55,0.93,1.3,1.49,0.34,0.95,0.93,1.2,1.44,1.71,2.34,1.14,2.04,2.74,1.05,2.16,NA,1.26,0.9,1.04,0.81,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1869,0.42,0.34,1.08,1.44,0.44,0.61,0.93,1.06,1.12,0.82,1.09,0.69,1.33,1.91,0.72,1.46,NA,1.06,0.47,1.03,0.39,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.52,0.61,0.93,2.55,0.63,0.62,1.07,1.13,1.52,1.2,1.57,0.89,2.01,2.37,1.12,1.73,NA,1.48,0.72,1.2,1.12,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.46,0.5,0.98,1.74,0.67,0.9,0.9,1.06,1.29,1.17,1.45,1.08,1.66,1.94,0.97,1.76,NA,1.45,0.57,1.08,0.64,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.43,0.41,0.77,0.82,0.36,0.5,0.66,0.66,0.89,0.73,0.62,0.69,1.28,1.41,0.81,0.99,NA,1.06,0.55,0.74,0.25,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.47,0.44,0.76,0.8,0.4,0.48,1.03,0.84,1.23,1.14,1.17,1.07,1.6,2.06,1.03,1.9,NA,1.41,0.68,0.86,0.48,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.54,0.64,0.8,1.05,0.4,0.56,0.98,0.72,1.29,1.37,1.26,1.1,1.38,1.92,0.86,1.21,NA,1.1,0.55,0.77,0.37,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.46,0.8,1.2,1.97,0.47,0.66,0.99,0.69,1.53,1.38,1.21,1.06,1.48,2.16,0.7,1.5,NA,1.17,0.53,0.75,0.27,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1876,1.07,1.2,1.45,1.87,0.64,0.98,1.25,1,1.14,1.23,1.16,1.13,1.29,1.94,0.99,1.76,NA,1.76,0.75,0.91,0.52,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1877,1.32,1.53,1.77,2.7,0.77,1.19,1.45,1.52,2.08,2.28,2.16,1.51,2,2.78,0.96,2.03,NA,1.67,0.85,1.58,1.1,1.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1878,1.14,1.27,1.86,3.18,1.19,1.49,1.69,1.53,2.22,2.34,2.49,1.74,2.33,2.67,1.47,1.55,NA,2.01,0.8,1.61,1.18,2.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1879,1.4,1.8,2.1,2.93,0.96,1.56,1.99,1.7,2.38,2.27,1.91,1.59,2.39,2.78,1.92,2.04,NA,2.24,1.31,2.29,1.28,1.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1880,1.16,1.65,1.69,2.5,1.09,1.29,1.53,1.17,2.09,1.52,2.04,1.49,2.22,2.14,1.43,1.91,NA,1.48,0.95,1.07,0.99,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1881,1.24,2.09,1.54,2.53,0.83,1.01,1.55,1.43,1.67,1.43,1.46,1.4,1.91,2.06,1.39,1.88,1.91,1.37,1.04,1.11,0.68,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
