tree,n_missing_total,n_missing_1980_on,n_outliers_total
CPDF101B_raw,132,19,2
CPDF106B_raw,188,19,0
CPDF104B_raw,26,19,2
CPDF107B_raw,145,19,6
CPDF107A_raw,146,19,2
CPDF101A_raw,103,19,2
CPDF103A_raw,42,19,1
CPDF103B_raw,77,19,9
CPDF104A_raw,19,19,0
CPDF108A_raw,183,19,3
CPDF108B_raw,184,19,4
CPDF106A_raw,272,19,0
CPDF019A_raw,257,18,0
CPDF001A_raw,138,18,5
CPDF015A_raw,195,18,4
CPDF017B_raw,166,18,3
CPDF011B_raw,195,18,6
CPDF011A_raw,191,18,2
CPDF013B_raw,193,18,6
CPDF003A_raw,224,18,2
CPDF006A_raw,207,18,0
CPDF017A_raw,249,18,0
CPDF009A_raw,316,18,0
CPDF013A_raw,241,18,0
CPDF001B_raw,158,18,4
CPDF006B_raw,207,18,0
CPDF010A_raw,250,18,0
