tree,n_missing_total,n_missing_1980_on,n_outliers_total
wed727a_raw,1025,24,0
wed536b_raw,1026,23,0
wed527a_raw,591,23,7
wed728a_raw,695,23,3
wed401a_raw,552,23,4
wed404b_raw,529,24,5
wed412a_raw,728,45,2
wed531d_raw,611,23,5
wed403a_raw,659,45,11
wed730b_raw,821,45,4
wed535b_raw,532,23,12
wed404a_raw,644,44,6
wed531a_raw,23,23,12
wed534a_raw,88,23,9
wed411b_raw,677,45,5
wed533a_raw,482,23,3
wed811q_raw,679,23,3
wed731b_raw,521,45,2
wed411a_raw,643,45,8
wed729b_raw,776,45,7
wed533b_raw,475,23,1
wed529a_raw,777,23,3
wed529b_raw,760,23,3
wed535a_raw,556,23,1
wed813b_raw,748,45,4
wed401b_raw,607,23,2
wed403b_raw,808,45,6
wed534c_raw,893,45,0
wed534b_raw,751,45,1
wed730a_raw,804,45,4
wed730d_raw,645,45,5
