tree,n_missing_total,n_missing_1980_on,n_outliers_total
459011_raw,333,45,0
459012_raw,315,45,0
459021_raw,185,45,2
459022_raw,185,45,4
459031_raw,279,45,1
459032_raw,291,45,4
459041_raw,288,45,2
459042_raw,199,45,5
459051_raw,276,45,1
459052_raw,243,45,2
459061_raw,247,45,0
459062_raw,280,45,1
459071_raw,360,45,1
459072_raw,340,45,1
459081_raw,398,45,3
459082_raw,347,45,3
459091_raw,244,45,2
459092_raw,279,45,2
459101_raw,218,45,0
459102_raw,298,45,0
459111_raw,230,45,2
459112_raw,260,45,0
459121_raw,328,45,4
459122_raw,48,45,6
459123_raw,328,45,2
459131_raw,247,45,3
459132_raw,272,45,1
459141_raw,388,45,0
459142_raw,348,45,0
459151_raw,230,45,7
459152_raw,261,45,5
459161_raw,213,45,0
459162_raw,225,45,6
459171_raw,160,45,10
459172_raw,238,45,4
459181_raw,326,45,2
459182_raw,291,45,3
459183_raw,388,45,1
459191_raw,261,45,2
459192_raw,288,45,0
459201_raw,339,45,2
459202_raw,382,45,0
