age_CE,BC2201A_raw,BC2202B_raw,BC2203A_raw,BC2204A_raw,BC2205B_raw,BC2206A_raw,BC2207B_raw,BC2208A_raw,BC2209B_raw,BC2210A_raw,BC2211B_raw,BC2212A_raw,BC2213A_raw,BC2214A_raw,BC2215A_raw,BC2216B_raw,BC2217A_raw,BC2201A_raw_outlier_flag,BC2202B_raw_outlier_flag,BC2203A_raw_outlier_flag,BC2204A_raw_outlier_flag,BC2205B_raw_outlier_flag,BC2206A_raw_outlier_flag,BC2207B_raw_outlier_flag,BC2208A_raw_outlier_flag,BC2209B_raw_outlier_flag,BC2210A_raw_outlier_flag,BC2211B_raw_outlier_flag,BC2212A_raw_outlier_flag,BC2213A_raw_outlier_flag,BC2214A_raw_outlier_flag,BC2215A_raw_outlier_flag,BC2216B_raw_outlier_flag,BC2217A_raw_outlier_flag
1959,0.98,0.76,0.43,0.14,0.4,0.24,0.33,0.2,0.57,0,0.63,0.3,2.01,0.68,0.71,0.16,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,1.41,1.45,0.52,0.14,0.43,0.13,0.35,0.15,0.58,0.11,0.53,0.35,2.03,0.9,1,0.35,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.17,0,0,0,0,0,0,0,0.09,0,0,0,1.73,0.28,0.28,0,0.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,1.21,1.33,0.56,0.16,0.32,0.29,0.39,0.31,0.4,0,0.6,0.43,2.08,0.81,0.91,0.4,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,1.02,0,0.2,0,0.21,0.09,0.4,0,0.22,0,0.46,0.22,1.56,0.41,0.82,0.3,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,1.91,0.82,0.57,0.14,0.62,0.18,0.67,0.12,0.97,0,0.87,0.34,1.73,1.11,2.08,0.46,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,2.97,1.72,0.64,0.28,0.74,0.18,0.6,0.33,0.65,0,0.49,0.15,1.37,0.81,1.78,0.44,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,3.41,2.05,0.76,0.2,0.87,0.25,0.65,0.32,0.81,0.12,0.61,0.21,1.16,1.04,1.35,0.35,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,4.02,1.95,1.11,0.27,1.46,0.41,0.95,0.39,0.69,0.13,0.63,0.23,1.36,0.99,1.75,0.85,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,2.63,2.78,0.96,0.4,0.93,0.29,0.79,0.44,0.6,0.08,0.66,0.27,1.18,0.78,1.75,0.5,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,2.26,2.12,0.89,0.34,1.45,0.51,0.85,0.54,0.5,0.02,0.64,0.26,1.71,0.83,1.45,0.62,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,2.28,2.04,1.05,0.4,1.24,0.47,0.85,0.58,1.07,0.06,1.08,0.29,1.76,0.5,1.09,0.36,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.84,1.69,0.55,0.42,0.47,0.32,0.4,0.49,2.99,0,0.84,0.36,1.59,0.57,1.05,0.44,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0,0.24,0,0,0,0,0,0,1.45,0,0,0.26,0.72,0.18,0.25,0.13,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,1.87,0.63,0,0.49,0.42,0.33,0.4,0.98,1.67,0.23,0.65,0.24,2.48,0.53,0.97,0.51,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,1.96,1.15,0.51,0.5,0.72,0.27,0.66,0.73,1.27,0.19,0.63,0.24,2.65,0.26,1.19,0.37,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,2.73,1.38,0.74,0.42,0.86,0.47,0.72,0.69,1.64,0.22,0.57,0.25,3.16,0.45,1.33,0.39,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,1.62,0.86,0.96,0.24,0.61,0.45,0.75,0.49,1.05,0.19,0.51,0.23,2.57,0.41,0.63,0.24,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,3.13,0.9,2.04,0.19,0.78,0.48,0.49,0.39,1.2,0.22,0.42,0.26,2.19,0.63,0.89,0.27,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,1.5,1.19,1.22,0.19,0.7,0.4,0.65,0.4,0.81,0.2,0.29,0.1,1.19,0.62,1.07,0.38,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,2.17,3.01,1.23,0.32,0.92,0.51,0.74,0.55,0.84,0.17,0.34,0.26,0.89,1.08,1.34,0.49,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,3.98,4.62,1.79,0.63,1.73,0.79,1.34,0.75,1.07,0.25,0.4,0.32,0.97,1.01,1.71,0.64,0.33,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,1.85,2.02,1.39,0.31,0.58,0,1.12,0.41,0.6,0,0.27,0.13,1.35,0.65,1.2,0.36,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,2.49,3.03,1.29,0.42,0.35,0.7,1.27,0.65,0.78,0.11,0.19,0.19,1.94,1.18,2.2,0.66,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,4.33,5.52,2.26,1.09,1.1,0.8,2.16,1.33,1.75,0.19,0.59,0.32,1.3,1.5,3.68,1.47,0.56,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
1984,2.08,1.6,1.66,0.45,0.36,0,0.92,0.44,0.76,0.25,0.4,0.13,0.78,0.24,1.08,0.41,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,2.33,2.04,1.3,0.61,0.45,0.65,0.74,0.59,0.52,0.37,0.52,0.24,1.73,0.78,2.45,0.81,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1986,2.35,2.73,1.18,0.39,0.36,0.55,0.81,0.66,0.45,0.17,0.29,0.15,1.34,0.83,2.45,0.9,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1987,1.82,1.68,1.12,0.38,0.28,0.58,0.53,0.67,0.61,0.16,0.43,0.17,1.57,1.09,2.04,0.71,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,2.33,1.24,0.84,0.19,0.23,0.52,0.37,0.44,0.31,0.07,0.29,0.11,2.19,1.28,2.42,0.61,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
