age_CE,008011_raw,008012_raw,008021_raw,008022_raw,008031_raw,008032_raw,008041_raw,008042_raw,008051_raw,008052_raw,008061_raw,008062_raw,008071_raw,008072_raw,008081_raw,008082_raw,008091_raw,008092_raw,008101_raw,008102_raw,008111_raw,008112_raw,008121_raw,008122_raw,008131_raw,008132_raw,008141_raw,008142_raw,008151_raw,008152_raw,008161_raw,008162_raw,008181_raw,008182_raw,008191_raw,008192_raw,008011_raw_outlier_flag,008012_raw_outlier_flag,008021_raw_outlier_flag,008022_raw_outlier_flag,008031_raw_outlier_flag,008032_raw_outlier_flag,008041_raw_outlier_flag,008042_raw_outlier_flag,008051_raw_outlier_flag,008052_raw_outlier_flag,008061_raw_outlier_flag,008062_raw_outlier_flag,008071_raw_outlier_flag,008072_raw_outlier_flag,008081_raw_outlier_flag,008082_raw_outlier_flag,008091_raw_outlier_flag,008092_raw_outlier_flag,008101_raw_outlier_flag,008102_raw_outlier_flag,008111_raw_outlier_flag,008112_raw_outlier_flag,008121_raw_outlier_flag,008122_raw_outlier_flag,008131_raw_outlier_flag,008132_raw_outlier_flag,008141_raw_outlier_flag,008142_raw_outlier_flag,008151_raw_outlier_flag,008152_raw_outlier_flag,008161_raw_outlier_flag,008162_raw_outlier_flag,008181_raw_outlier_flag,008182_raw_outlier_flag,008191_raw_outlier_flag,008192_raw_outlier_flag
1507,NA,NA,2.89,NA,NA,NA,NA,NA,1.12,0.54,0.59,0.25,0.95,0.89,1.46,NA,2.73,2.09,NA,NA,NA,NA,0.24,NA,0.76,1.11,1.06,1.38,NA,0.61,0.89,NA,1.11,2.44,0.28,0.46,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE
1508,NA,NA,2.14,NA,NA,NA,NA,NA,1.27,0.59,0.71,0.38,1.18,0.93,1.65,1.61,2.1,1.77,NA,NA,NA,NA,0.37,NA,0.67,1.15,1.05,1.4,NA,0.71,1.06,NA,1.22,2.21,0.37,0.36,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1509,NA,NA,2,1.9,NA,NA,NA,NA,1.44,0.57,0.62,0.34,1.07,0.73,1.37,1.27,2.11,2.17,NA,NA,NA,NA,0.4,NA,0.6,0.97,1.08,1.37,NA,0.72,0.89,NA,0.92,2.52,0.42,0.45,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE
1510,NA,NA,1.76,1.65,NA,NA,NA,NA,1.09,0.49,0.58,0.34,1.06,0.93,1.18,1.2,1.93,1.76,NA,NA,NA,NA,0.44,0.35,0.67,1.04,0.88,1.39,NA,0.66,0.84,NA,1.07,2.25,0.51,0.44,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1511,NA,NA,1.1,1.21,NA,NA,NA,NA,0.7,0.39,0.52,0.24,0.83,0.65,0.83,0.9,1.53,1.43,NA,NA,NA,NA,0.26,0.2,0.57,0.75,0.59,0.78,NA,0.51,0.79,NA,0.82,2.34,0.28,0.35,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE
1512,NA,NA,1.3,1.52,NA,NA,NA,NA,0.72,0.59,0.57,0.32,1,0.85,1.31,1.21,1.94,1.75,NA,NA,NA,NA,0.37,0.23,0.48,0.73,0.72,1.04,NA,0.66,0.78,NA,0.76,2.48,0.36,0.45,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE
1513,NA,NA,1.21,1.08,NA,NA,NA,NA,0.52,0.4,0.43,0.23,0.85,0.56,1.06,0.93,1.61,1.41,NA,NA,NA,NA,0.28,0.24,0.45,0.55,0.63,0.8,NA,0.56,0.54,NA,0.87,2.05,0.23,0.39,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1514,NA,NA,1.01,1.1,NA,NA,NA,NA,0.59,0.49,0.44,0.25,0.92,0.7,1.01,0.9,1.37,1.14,NA,NA,NA,NA,0.23,0.27,0.49,0.71,0.67,0.8,NA,0.42,0.56,NA,0.81,1.9,0.23,0.26,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1515,NA,NA,1.12,0.86,NA,NA,NA,NA,0.66,0.47,0.37,0.22,1.06,0.56,0.92,1.17,1.32,1,NA,NA,NA,NA,0.28,0.21,0.39,0.64,0.55,0.75,NA,0.34,0.38,NA,1.11,1.74,0.16,0.25,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1516,NA,NA,1.49,1.11,NA,NA,NA,NA,0.63,0.5,0.43,0.19,0.85,0.61,1,1.13,1.29,0.97,NA,NA,NA,NA,0.28,0.17,0.39,0.59,0.53,0.74,NA,0.4,0.37,NA,1.18,1.68,0.16,0.32,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1517,NA,NA,1.6,1.36,NA,NA,NA,NA,0.7,0.48,0.46,0.27,1.01,0.6,1.1,1.32,1.38,1.04,NA,NA,NA,NA,0.31,0.25,0.38,0.49,0.64,0.91,NA,0.43,0.49,NA,1.33,1.53,0.29,0.49,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1518,NA,NA,1.33,1.36,NA,NA,NA,NA,0.44,0.41,0.38,0.22,0.79,0.57,0.87,1.09,1.48,1.02,NA,NA,NA,NA,0.33,0.2,0.37,0.54,0.54,0.7,NA,0.46,0.44,NA,1.19,1.46,0.17,0.39,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1519,NA,NA,1.57,1.32,NA,NA,NA,NA,0.67,0.45,0.5,0.27,0.92,0.83,0.97,1.16,2.32,1.21,NA,NA,NA,NA,0.34,0.29,0.47,0.72,0.64,0.88,NA,0.52,0.55,NA,1.02,1.5,0.27,0.5,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1520,NA,NA,1.95,1.44,NA,NA,NA,NA,0.84,0.49,0.53,0.33,0.95,0.82,1.45,1.93,2.54,1.47,NA,NA,NA,NA,0.4,0.48,0.41,0.47,0.83,1.42,NA,0.68,0.73,NA,1.2,1.71,0.28,0.51,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1521,NA,NA,2.27,1.35,NA,NA,NA,NA,0.74,0.56,0.52,0.3,0.98,0.85,1.19,1.59,2.07,1.31,NA,NA,NA,NA,0.34,0.36,0.54,0.71,0.92,1.37,NA,0.52,0.59,NA,1.14,1.52,0.11,0.35,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1522,NA,NA,2.33,1.84,NA,NA,NA,NA,0.81,0.55,0.64,0.32,1.06,0.8,1.15,1.56,1.77,1.41,NA,NA,NA,NA,0.35,0.38,0.56,0.83,0.94,1.38,NA,0.55,0.69,NA,0.98,1.59,0.28,0.45,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1523,NA,NA,1.37,1.34,NA,NA,NA,NA,0.79,0.52,0.64,0.36,1,0.72,1.74,1.38,1.6,1.03,NA,NA,NA,NA,0.29,0.29,0.55,0.78,0.86,1.13,NA,0.47,0.72,NA,0.85,2.07,0.32,0.39,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1524,NA,NA,1.4,1.91,NA,NA,NA,NA,0.73,0.49,0.71,0.36,1.38,1.11,1.82,1.45,2.2,1.35,NA,NA,NA,NA,0.31,0.34,0.59,0.83,0.9,1.12,NA,0.69,0.83,NA,0.82,1.87,0.45,0.51,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1525,NA,NA,1.72,2,NA,NA,NA,NA,0.81,0.53,0.71,0.32,1.1,0.99,1.87,1.6,1.98,1.71,NA,NA,NA,NA,0.24,0.38,0.43,0.6,0.94,1.16,NA,0.67,0.77,NA,0.99,1.59,0.4,0.48,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1526,NA,NA,1.91,2.05,NA,NA,NA,NA,0.74,0.49,0.76,0.33,1.23,1.04,1.84,1.78,2,1.59,NA,NA,NA,NA,0.32,0.35,0.52,0.72,1.04,1.17,NA,0.78,0.89,NA,0.89,1.64,0.31,0.57,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1527,NA,NA,1.59,1.94,NA,NA,NA,NA,0.78,0.47,0.61,0.29,1.03,0.79,1.66,1.47,1.67,1.27,NA,NA,NA,NA,0.26,0.24,0.57,0.76,0.9,0.88,NA,0.62,0.72,NA,0.82,1.68,0.27,0.53,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1528,NA,NA,1.63,1.89,NA,NA,NA,NA,0.82,0.54,0.73,0.34,1.13,0.94,1.74,1.43,1.52,1.18,NA,NA,NA,NA,0.31,0.3,0.61,0.69,1.01,1.1,NA,0.63,0.72,NA,0.91,1.53,0.33,0.5,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1529,NA,NA,2.29,1.81,NA,NA,NA,NA,0.71,0.48,0.66,0.32,0.99,0.88,1.39,1.45,1.56,1.18,NA,NA,NA,NA,0.27,0.26,0.46,0.52,0.8,1.11,NA,0.52,0.59,NA,0.88,1.46,0.25,0.37,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1530,NA,NA,2.88,2.2,NA,NA,NA,NA,0.97,0.59,0.76,0.3,1.14,0.86,1.5,1.48,1.95,1.53,NA,NA,NA,NA,0.27,0.29,0.55,0.59,0.9,1.2,NA,0.54,0.64,NA,1.03,1.35,0.36,0.46,NA,NA,TRUE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1531,NA,NA,1.42,1.4,NA,NA,NA,NA,0.61,0.41,0.58,0.22,0.85,0.58,1.08,1,1.23,1.01,NA,NA,NA,NA,0.21,0.21,0.5,0.62,0.7,0.83,NA,0.38,0.4,NA,0.68,1.13,0.18,0.3,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1532,NA,NA,1.7,1.85,NA,NA,NA,NA,0.81,0.55,0.76,0.27,1.04,0.8,1.16,1.06,1.29,1.34,NA,NA,NA,NA,0.27,0.35,0.56,0.67,1.03,1.05,NA,0.45,0.57,NA,0.76,0.98,0.29,0.42,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1533,NA,NA,1.67,1.99,NA,NA,NA,NA,0.65,0.51,0.55,0.32,0.86,0.68,1.15,1.11,1.31,1.08,NA,NA,NA,NA,0.24,0.24,0.42,0.5,0.88,1.1,NA,0.46,0.47,NA,0.72,0.98,0.26,0.36,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1534,NA,NA,2.22,1.74,NA,NA,NA,NA,0.41,0.49,0.35,0.17,0.8,0.66,0.95,1.14,1.23,1,NA,NA,NA,NA,0.24,0.23,0.57,0.59,0.76,1.11,NA,0.63,0.32,NA,0.88,1.11,0.4,0.34,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1535,NA,NA,2.92,1.98,NA,NA,NA,NA,0.54,0.46,0.39,0.21,1.08,0.82,1.01,1.22,1.52,1.36,NA,NA,NA,NA,0.25,0.3,0.43,0.72,0.91,1.28,NA,0.87,0.45,NA,0.98,1.22,0.61,0.41,NA,NA,TRUE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1536,NA,NA,2.58,1.85,NA,NA,NA,NA,0.6,0.43,0.54,0.33,1.2,0.72,1.08,1.13,1.48,1.21,NA,NA,NA,NA,0.22,0.32,0.46,0.56,0.97,1.21,NA,0.67,0.46,NA,0.89,1.02,0.49,0.42,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1537,NA,NA,1.54,1.5,NA,NA,NA,NA,0.53,0.35,0.5,0.31,1.09,0.66,1.15,0.99,1.2,0.94,NA,NA,NA,NA,0.27,0.29,0.46,0.62,0.79,0.78,NA,0.45,0.46,NA,0.67,0.71,0.27,0.31,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1538,NA,NA,1.3,1.27,NA,NA,NA,NA,0.4,0.3,0.41,0.26,0.76,0.6,0.91,1.03,1.08,0.82,NA,NA,NA,NA,0.18,0.24,0.59,0.7,0.61,0.85,NA,0.41,0.4,NA,0.55,0.94,0.3,0.22,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1539,NA,NA,1.47,1.51,NA,NA,NA,NA,0.62,0.47,0.52,0.37,1,0.78,1.18,1.28,1.43,1.06,NA,NA,NA,NA,0.22,0.32,0.39,0.47,0.76,0.95,NA,0.49,0.43,NA,0.62,1.17,0.42,0.25,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1540,NA,NA,1.79,1.46,NA,NA,NA,NA,0.64,0.46,0.5,0.35,0.93,0.9,1.23,1.28,1.34,0.92,NA,NA,NA,NA,0.3,0.36,0.4,0.35,0.83,1.05,NA,0.52,0.44,NA,0.71,1.3,0.38,0.18,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1541,NA,NA,1.78,1.57,NA,NA,NA,NA,0.71,0.42,0.47,0.36,1.17,0.87,0.97,1.21,1.46,1.01,NA,NA,NA,NA,0.25,0.32,0.59,0.62,0.77,1.01,NA,0.64,0.54,NA,0.72,1.41,0.43,0.29,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1542,NA,NA,1.88,1.61,NA,NA,NA,NA,0.99,0.58,0.55,0.4,1.18,0.86,1.15,1.28,1.41,1.11,NA,NA,NA,NA,0.31,0.31,0.54,0.56,0.85,1.08,NA,0.52,0.56,NA,0.73,1.33,0.36,0.27,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1543,NA,NA,1.77,1.28,NA,NA,NA,NA,0.84,0.57,0.54,0.36,1.21,0.83,1.02,1.21,1.14,0.81,NA,NA,1.81,NA,0.24,0.33,0.62,0.55,0.85,0.89,NA,0.49,0.51,NA,0.65,1.16,0.35,0.33,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1544,NA,NA,1.9,1.55,NA,NA,NA,NA,0.71,0.57,0.89,0.34,1.1,0.92,1.11,1.28,1.23,1.03,NA,NA,2.15,NA,0.25,0.28,0.72,0.66,0.99,1.11,NA,0.52,0.54,NA,0.71,1.13,0.36,0.28,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1545,NA,NA,1.83,1.37,NA,NA,NA,NA,0.72,0.64,0.91,0.41,1.23,0.95,1.22,1.93,1.56,0.95,NA,NA,2.81,NA,0.28,0.3,0.67,0.62,0.96,1.24,NA,0.57,0.63,NA,0.85,1.09,0.4,0.35,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1546,NA,NA,1.38,0.99,NA,NA,NA,NA,0.51,0.43,0.74,0.28,0.8,0.55,0.84,1.02,1.07,0.7,NA,NA,2.39,NA,0.2,0.21,0.63,0.64,0.64,0.73,NA,0.3,0.38,NA,0.62,0.74,0.31,0.21,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1547,NA,NA,1.63,1.2,NA,NA,NA,NA,0.78,0.59,0.85,0.48,1.15,0.84,1.13,1.08,1.57,1.22,NA,NA,2.52,NA,0.33,0.27,0.62,0.61,0.85,0.92,NA,0.51,0.5,NA,0.74,0.96,0.41,0.3,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1548,NA,1.89,1.3,0.93,NA,NA,NA,NA,0.61,0.4,0.7,0.3,0.99,0.62,0.96,1.11,1.35,0.84,NA,NA,1.94,NA,0.21,0.21,0.46,0.51,0.73,0.65,NA,0.37,0.4,NA,0.71,1.01,0.28,0.2,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1549,NA,1.82,1.2,1.27,NA,NA,NA,NA,0.68,0.55,0.82,0.48,0.94,0.73,0.96,1.24,1.31,0.9,NA,NA,1.58,NA,0.25,0.23,0.59,0.65,0.74,0.56,NA,0.44,0.45,NA,0.69,0.8,0.35,0.45,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1550,NA,2.24,1.22,1.61,NA,NA,NA,NA,0.56,0.42,0.62,0.36,0.88,0.7,0.76,1.09,1.37,0.87,NA,NA,1.65,NA,0.22,0.23,0.47,0.5,0.67,0.61,NA,0.44,0.51,NA,0.68,0.81,0.39,0.46,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1551,NA,1.27,2.08,2.1,NA,NA,NA,NA,0.94,0.56,0.74,0.49,1,0.82,1.39,1.6,1.58,1.2,NA,NA,1.96,NA,0.26,0.28,0.49,0.57,0.71,0.93,NA,0.61,0.68,NA,0.78,1.03,0.41,0.51,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
