tree,n_missing_total,n_missing_1980_on,n_outliers_total
0A_raw,103,8,0
0B_raw,101,8,0
100B_raw,50,8,0
103A_raw,62,14,0
103B_raw,113,43,0
114A_raw,85,25,0
114B_raw,72,13,0
115A_raw,104,40,0
115B_raw,114,38,1
116A_raw,103,26,1
116B_raw,64,8,0
11A_raw,104,21,0
11B_raw,88,8,0
121A_raw,85,8,1
121B_raw,58,9,0
12A_raw,118,25,1
12B_raw,113,26,0
15A_raw,82,8,0
15B_raw,84,8,0
16A_raw,113,8,0
16B_raw,104,15,0
175A_raw,96,8,1
175B_raw,61,8,2
178A_raw,15,9,0
178B_raw,10,8,2
17A_raw,102,8,0
17B_raw,104,8,0
180A_raw,60,8,1
180B_raw,61,8,1
184A_raw,65,8,1
184B_raw,71,8,3
186A_raw,59,9,4
187A_raw,74,8,0
187B_raw,56,9,2
18A_raw,97,8,0
18B_raw,103,8,0
198A_raw,32,8,1
198B_raw,31,10,0
1A_raw,118,20,0
1B_raw,105,9,0
20A_raw,89,8,0
20B_raw,87,8,0
210A_raw,90,8,1
210B_raw,113,32,0
211A_raw,57,12,2
211B_raw,62,8,1
212A_raw,48,8,2
212B_raw,80,8,1
213A_raw,64,20,3
213B_raw,69,21,3
214B_raw,63,8,1
217A_raw,45,9,1
218A_raw,36,9,1
218B_raw,36,9,0
219A_raw,117,14,0
219B_raw,106,8,0
21A_raw,85,8,0
220A_raw,105,9,0
220B_raw,106,8,0
22A_raw,70,8,1
22B_raw,84,8,0
23A_raw,68,9,1
23B_raw,55,8,0
249A_raw,96,8,0
249B_raw,106,9,0
24A_raw,58,8,0
24B_raw,65,8,0
25A_raw,79,8,1
25B_raw,93,8,0
26A_raw,83,7,0
26B_raw,94,7,0
293A_raw,63,8,0
293B_raw,74,8,0
295A_raw,8,8,1
295B_raw,15,8,2
297A_raw,85,12,0
297B_raw,71,12,0
29A_raw,106,8,0
29B_raw,105,8,0
2A_raw,109,13,0
2B_raw,107,11,0
302A_raw,87,8,1
302B_raw,70,9,0
30A_raw,112,12,0
30B_raw,107,8,0
318A_raw,98,9,0
318B_raw,98,10,0
340A_raw,102,8,0
340B_raw,51,8,2
34A_raw,105,8,1
34B_raw,109,7,0
350A_raw,110,13,0
350B_raw,98,8,0
371A_raw,95,10,0
371B_raw,107,14,0
373B_raw,87,8,0
379A_raw,106,8,0
379B_raw,101,8,0
37A_raw,106,15,0
37B_raw,105,14,0
38A_raw,93,8,0
38B_raw,102,8,0
3A_raw,106,8,0
3B_raw,101,8,0
40A_raw,116,34,0
40B_raw,116,11,0
411A_raw,121,8,0
411B_raw,127,12,0
41A_raw,103,8,0
41B_raw,104,8,0
425A_raw,95,8,0
425B_raw,109,16,0
448A_raw,39,8,2
448B_raw,48,8,2
449A_raw,84,19,0
449B_raw,62,9,0
44A_raw,104,11,0
450A_raw,103,19,1
450B_raw,88,14,1
451A_raw,40,8,2
451B_raw,46,8,1
452A_raw,53,8,1
452B_raw,58,9,0
453A_raw,73,8,0
453B_raw,71,8,1
454A_raw,81,9,1
454B_raw,96,13,0
455A_raw,65,20,0
455B_raw,86,8,0
456A_raw,72,8,1
456B_raw,75,8,1
457A_raw,135,17,0
457B_raw,103,19,0
458B_raw,59,8,1
459A_raw,72,9,0
459B_raw,92,18,1
45A_raw,109,7,0
45B_raw,107,8,0
460A_raw,82,8,0
460B_raw,79,16,1
462A_raw,85,9,1
479A_raw,80,13,0
479B_raw,65,11,2
47A_raw,100,8,0
47B_raw,96,8,0
480A_raw,90,9,1
48A_raw,105,8,0
48B_raw,101,8,0
496A_raw,73,39,1
496B_raw,48,11,2
497A_raw,30,8,3
497B_raw,36,9,0
498B_raw,68,20,2
499B_raw,75,21,0
4A_raw,108,8,0
4B_raw,121,8,0
500A_raw,59,10,1
500B_raw,63,12,0
501A_raw,63,8,1
501B_raw,70,10,0
