tree,n_missing_total,n_missing_1980_on,n_outliers_total
SPR01A_raw,359,0,5
SPR01B_raw,440,0,1
SPR02A_raw,464,0,0
SPR02C_raw,439,0,2
SPR03A_raw,433,0,0
SPR03B_raw,464,0,0
SPR04A_raw,436,0,1
SPR04B_raw,437,0,3
SPR07A_raw,333,0,0
SPR07B_raw,336,0,1
SPR08B_raw,332,0,4
SPR09A_raw,336,0,1
SPR09B_raw,341,0,1
SPR10A_raw,477,0,0
SPR11A_raw,397,0,1
SPR11B_raw,386,0,3
SPR12A_raw,423,0,1
SPR12B_raw,438,0,0
SPR13A_raw,332,0,1
SPR13B_raw,333,0,1
SPR15A_raw,437,38,0
SPR15B_raw,466,0,2
SPR16A_raw,428,0,1
SPR16B_raw,444,0,1
SPR19A_raw,417,0,1
SPR20A_raw,380,0,1
SPR20B_raw,335,0,3
SPR21A_raw,447,0,1
SPR21B_raw,431,0,1
SPR22A_raw,436,0,3
SPR22B_raw,436,0,3
SPR22C_raw,437,0,3
SPR23A_raw,425,0,0
SPR23B_raw,412,0,0
SPR24A_raw,427,0,0
SPR24B_raw,471,0,0
SPR25A_raw,435,0,2
SPR26A_raw,374,0,0
SPR26B_raw,378,0,0
SPR27A_raw,360,0,2
SPR27C_raw,345,0,1
SPR27D_raw,461,0,0
SPR28A_raw,388,0,3
SPR29A_raw,334,102,2
SPR42A_raw,404,0,0
SPR43A_raw,450,0,0
SPR43B_raw,159,0,3
SPR43W_raw,106,377,0
SPR43X_raw,228,139,2
SPR44A_raw,304,10,0
SPR44B_raw,291,27,1
SPR44Y_raw,0,357,3
SPR45A_raw,72,0,4
SPR45B_raw,73,0,3
SPR46A_raw,356,0,0
SPR47A_raw,340,0,0
SPR47B_raw,347,0,2
SPR48A_raw,340,0,5
SPR48B_raw,368,0,3
