tree,n_missing_total,n_missing_1980_on,n_outliers_total
CBR01A_raw,3206,45,4
CBR01B_raw,2253,45,20
CBR02_raw,2365,45,19
CBR03A_raw,2626,45,20
CBR03B_raw,2336,45,28
CBR04A_raw,2625,45,8
CBR04B_raw,3182,45,2
CBR05_raw,1465,45,16
CBR06A_raw,1962,45,13
CBR06B_raw,2846,45,11
CBR10A_raw,3161,45,5
CBR10B_raw,2204,45,20
CBR10C_raw,2988,45,7
CBR11_raw,2427,45,6
CBR12A_raw,3001,45,3
CBR12B1_raw,3231,45,3
CBR12B2_raw,3037,45,5
CBR12B3_raw,3181,45,6
CBR12B4_raw,2904,45,4
CBR13A_raw,2788,45,12
CBR13B_raw,3040,45,3
CBR14A1_raw,3094,45,5
CBR14A2_raw,2332,45,19
CBR14B1_raw,3166,45,2
CBR14B2_raw,3152,45,1
CBR15_raw,1567,45,43
CBR16_raw,2687,45,9
CBR18A_raw,1969,45,18
CBR18B_raw,2779,45,4
CBR19_raw,1567,45,24
CBR20_raw,1609,45,29
CBR21A_raw,3346,45,0
CBR21_raw,1884,45,36
CBR21B_raw,516,45,86
CBR22_raw,2072,45,40
CBR23_raw,1972,45,13
CBR24A_raw,3009,45,3
CBR24B_raw,2896,45,0
CBR25_raw,1920,45,33
CBR26_raw,192,45,40
CBR27_raw,1669,45,16
CBR28A1_raw,2646,45,8
CBR28A2_raw,2974,45,8
CBR29_raw,1512,45,47
CBR30_raw,1748,45,18
CBR31_raw,2155,45,25
CBR31B_raw,3059,45,2
CBR32_raw,2820,45,2
CBR33A1_raw,2715,45,4
CBR33A2_raw,2457,45,8
CBR33C_raw,3138,45,3
CBR34A1_raw,2932,45,11
CBR34A2_raw,2574,45,9
CBR34A3_raw,2518,45,8
CBR35_raw,2289,45,13
CBR36_raw,2790,45,1
CBR37B1_raw,2672,45,10
CBR37B2_raw,2241,45,16
CBR38_raw,2001,45,24
CBR40A_raw,1349,45,58
CBR44_raw,1801,45,26
CBR46_raw,1957,45,20
CBR50_raw,1558,45,58
CBR51_raw,2034,45,27
CBR53_raw,1377,45,27
CBR54_raw,1207,45,48
CBR55_raw,2334,45,7
CBRMSDA_raw,3013,45,4
CBRMSDB_raw,3206,45,4
