tree,n_missing_total,n_missing_1980_on,n_outliers_total
94PF01A3_raw,115,31,8
94PF01B3_raw,60,31,7
94PF02A3_raw,92,31,0
94PF02B3_raw,96,31,3
94PF03A3_raw,87,31,9
94PF03B3_raw,95,31,1
94PF04A3_raw,31,31,10
94PF04B3_raw,60,31,10
94PF05A3_raw,306,31,2
94PF05B3_raw,340,31,0
94PF06B3_raw,280,31,1
94PF07A3_raw,138,31,4
94PF07B3_raw,137,31,9
94PF08A3_raw,164,34,6
94PF08B3_raw,191,34,8
94PF09A3_raw,281,31,4
94PF09B3_raw,314,31,0
94PF10A3_raw,216,31,0
94PF10B3_raw,248,31,2
94PF11A3_raw,184,31,4
94PF11B3_raw,143,31,8
94PF12A3_raw,243,31,0
94PF12B3_raw,232,31,0
94PF13A3_raw,204,31,4
94PF13B3_raw,250,31,3
94PF14A3_raw,200,31,1
94PF14B3_raw,204,31,1
94PF15A3_raw,246,31,0
94PF15B3_raw,216,31,0
