tree,n_missing_total,n_missing_1980_on,n_outliers_total
NVA011_raw,350,37,7
NVA012_raw,463,37,8
NVA021_raw,450,37,6
NVA031_raw,516,37,6
NVA032_raw,498,37,6
NVA041_raw,624,37,4
NVA042_raw,578,37,6
NVA051_raw,478,37,5
NVA052_raw,478,37,9
NVA061_raw,257,37,13
NVA062_raw,471,37,3
NVA071_raw,566,37,8
NVA073_raw,407,45,8
NVA081_raw,483,37,4
NVA082_raw,456,37,4
NVA091_raw,37,37,12
NVA092_raw,644,45,5
NVA101_raw,668,37,1
NVA102_raw,594,37,3
NVA111_raw,435,37,9
NVA121_raw,500,37,2
NVA122_raw,400,37,2
NVA131_raw,613,37,5
NVA132_raw,577,37,7
NVA141_raw,598,45,3
