tree,n_missing_total,n_missing_1980_on,n_outliers_total
JAC01A_raw,295,40,2
JAC01B_raw,414,40,2
JAC01C_raw,84,40,6
JAC02A_raw,260,40,6
JAC03A_raw,259,40,4
JAC03B_raw,194,40,1
JAC03C_raw,540,45,0
JAC03V_raw,589,45,0
JAC03W_raw,572,45,1
JAC03X_raw,516,45,1
JAC03Y_raw,296,45,1
JAC03Z_raw,562,45,0
JAC04A_raw,493,40,0
JAC04B_raw,382,40,2
JAC05B_raw,58,40,10
JAC05C_raw,158,40,1
JAC05D_raw,40,40,4
JAC06A_raw,446,40,6
JAC06B_raw,502,45,1
JAC08B_raw,339,40,5
JAC08C_raw,553,40,1
JAC09A_raw,365,40,3
JAC09C_raw,507,40,4
JAC09Z_raw,584,45,1
JAC10B_raw,370,40,4
JAC10C_raw,552,40,1
JAC10D_raw,456,40,0
JAC10V_raw,601,45,4
JAC10X_raw,494,45,4
JAC10Z_raw,595,45,2
JAC11A_raw,471,40,4
JAC11B_raw,427,45,6
JAC13A_raw,564,40,0
JAC13B_raw,496,40,3
JAC15A_raw,416,40,5
JAC20A_raw,85,40,5
JAC20B_raw,538,45,1
JAC20C_raw,626,45,2
JAC20Z_raw,583,45,3
JAC21A_raw,527,40,3
JAC23A_raw,467,40,3
JAC24B_raw,500,40,3
JAC24C_raw,475,45,2
JAC24W_raw,602,45,1
JAC26A_raw,250,45,2
JAC26B_raw,440,45,2
JAC26C_raw,205,40,3
JAC26D_raw,191,40,8
JAC26Z_raw,608,45,0
JAC27B_raw,652,45,1
JAC27C_raw,285,45,2
JAC27Y_raw,286,45,0
JAC29Y_raw,614,45,1
JAC29Z_raw,580,40,1
JAC30X_raw,276,45,7
JAC31A_raw,529,40,4
JAC32B_raw,558,40,1
JAC33A_raw,424,40,2
JAC33B_raw,516,40,2
JAC33C_raw,435,43,1
JAC34A_raw,543,40,2
JAC34B_raw,503,40,4
JAC35A_raw,268,40,4
JAC35B_raw,344,40,4
JAC36B_raw,465,45,1
JAC38A_raw,592,45,1
JAC38C_raw,529,40,1
JAC40A_raw,349,40,4
JAC40B_raw,440,40,2
JAC40X_raw,508,45,4
JAC43C_raw,493,40,0
JAC43X_raw,610,45,1
