tree,n_missing_total,n_missing_1980_on,n_outliers_total
PRM01A_raw,331,16,2
PRM01B_raw,298,16,0
PRM01C_raw,288,16,2
PRM03A_raw,115,16,6
PRM03B_raw,88,16,5
PRM04A_raw,98,16,5
PRM04B_raw,107,16,4
PRM05A_raw,350,16,1
PRM06A_raw,351,16,1
PRM06B_raw,351,16,0
PRM07A_raw,169,16,2
PRM07B_raw,132,16,6
PRM08A_raw,347,16,0
PRM08B_raw,347,16,2
PRM09A_raw,365,16,0
PRM09B_raw,365,16,0
PRM10A_raw,356,16,0
PRM10B_raw,350,16,1
PRM11A_raw,337,16,1
PRM11B_raw,333,16,1
PRM12A_raw,356,16,0
PRM12B_raw,346,16,1
PRM13A_raw,320,16,0
PRM13B_raw,314,16,1
PRM15A_raw,383,16,0
PRM15B_raw,345,16,0
PRM16A_raw,171,45,5
PRM17A_raw,319,16,0
PRM17B_raw,332,16,0
PRM18A_raw,309,16,1
PRM18B_raw,286,16,1
PRM19A_raw,291,16,2
PRM19B_raw,311,16,1
PRM20A_raw,301,16,1
PRM20B_raw,299,16,1
PRM21A_raw,253,16,0
PRM21B_raw,261,16,1
PRM22A_raw,224,16,4
PRM22B_raw,223,16,5
PDF01A_raw,262,32,1
PDF01B_raw,266,32,0
PDF02A_raw,266,45,0
PDF02B_raw,251,32,4
PDF03A_raw,285,32,0
PDF03B_raw,259,32,1
PDF04A_raw,323,37,1
PDF04B_raw,311,32,3
PDF05A_raw,316,32,3
PDF05B_raw,289,32,1
PDF06A_raw,112,32,3
PDF06B_raw,121,32,3
PDF07A_raw,143,32,4
PDF07B_raw,123,32,5
PDF08B_raw,221,32,2
PDF09A_raw,144,32,2
PDF09B_raw,103,32,3
PDF10A_raw,170,32,2
PDF10B_raw,186,32,3
PDF11A_raw,248,32,4
PDF11B_raw,120,32,2
PDF12A_raw,286,32,0
PDF12B_raw,327,32,2
PDF13A_raw,247,32,6
PDF14A_raw,151,32,2
PDF14B_raw,157,32,3
PDF15A_raw,269,45,0
PDF15B_raw,72,32,7
PDF15C_raw,87,42,9
PDF16A_raw,95,32,2
PDF16B_raw,131,32,3
PDF17A_raw,160,30,0
PDF17B_raw,149,30,3
PDF18A_raw,68,30,5
PDF18B_raw,30,30,4
PDF19A_raw,88,30,2
PDF19B_raw,105,45,3
PDF20A_raw,113,34,3
PDF20B_raw,137,29,3
