tree,n_missing_total,n_missing_1980_on,n_outliers_total
HOR02A_raw,462,0,3
HOR02B_raw,462,0,0
HOR03A_raw,470,0,0
HOR03B_raw,460,0,0
HOR04A_raw,462,0,3
HOR04B_raw,464,0,2
HOR05A_raw,462,0,3
HOR05B_raw,462,0,1
HOR06A_raw,466,0,5
HOR06B_raw,466,0,3
HOR07A_raw,461,63,1
HOR07B_raw,455,0,0
HOR08A_raw,461,13,1
HOR08B_raw,458,0,1
HOR09A_raw,211,0,5
HOR09B_raw,212,0,7
HOR09C_raw,467,0,1
HOR09D_raw,454,0,1
HOR10B_raw,463,0,0
HOR11A_raw,471,0,1
HOR11B_raw,462,0,2
HOR13A_raw,464,0,2
HOR14A_raw,374,0,2
HOR14B_raw,311,0,0
HOR14C_raw,133,0,3
HOR15A_raw,453,0,0
HOR17A_raw,464,0,5
HOR18A_raw,464,0,5
HOR20A_raw,463,0,3
HOR20B_raw,463,0,5
HOR21A_raw,513,0,1
HOR21B_raw,493,0,1
HOR22A_raw,438,0,1
HOR22B_raw,467,48,3
HOR23A_raw,415,0,0
HOR23B_raw,420,0,1
HOR23Y_raw,312,292,0
HOR24A_raw,454,0,2
HOR25A_raw,460,0,1
HOR26A_raw,468,0,0
HOR26B_raw,470,0,0
HOR27A_raw,472,0,2
HOR27B_raw,463,0,3
HOR28A_raw,463,0,3
HOR30A_raw,358,0,1
HOR31A_raw,80,0,13
HOR31B_raw,51,0,18
HOR31C_raw,100,0,12
HOR32A_raw,467,0,6
HOR32B_raw,447,0,4
HOR33A_raw,439,0,3
HOR33B_raw,453,0,3
HOR36A_raw,250,0,7
HOR36B_raw,298,0,7
HOR37A_raw,323,0,9
HOR37B_raw,323,9,8
HOR38A_raw,490,0,0
HOR39A_raw,496,0,0
HOR40A_raw,434,0,1
HOR40B_raw,460,0,2
HOR41A_raw,414,0,3
HOR42A_raw,331,0,1
HOR42B_raw,440,0,3
HOR42X_raw,0,495,3
HOR43A_raw,462,0,2
HOR43B_raw,208,70,6
