tree,n_missing_total,n_missing_1980_on,n_outliers_total
B9240W_raw,138,45,4
B9240S_raw,207,33,2
B9234W_raw,233,33,3
B9234N_raw,209,33,0
B9235E_raw,179,45,1
B9235N_raw,165,45,2
B9236N_raw,257,45,0
B9236E_raw,266,33,4
B9237E_raw,277,45,2
B9238_raw,145,33,4
B9238N_raw,135,33,3
B9243E_raw,150,33,1
B9243N_raw,406,33,0
B9243S_raw,107,33,2
B9244N_raw,70,33,6
B9244E_raw,33,33,1
B9245E_raw,120,33,4
B9245N_raw,130,33,4
B9246N_raw,197,33,1
B9246W_raw,183,33,1
B9248N_raw,220,33,1
B9248W_raw,220,33,0
B9249N_raw,104,34,5
B9752A_raw,376,29,2
B9753AA_raw,213,29,0
B9753AB_raw,212,28,4
B9753B_raw,205,28,0
B9753CA_raw,207,28,0
B9753CB_raw,208,28,3
B9755E_raw,204,28,2
B9755W_raw,204,28,0
B9756W_raw,225,28,4
B9756E_raw,282,29,0
B9757E_raw,229,28,2
B9757W_raw,266,45,0
B9757W2_raw,328,29,0
B9759S_raw,299,28,1
B9759E_raw,283,28,0
