tree,n_missing_total,n_missing_1980_on,n_outliers_total
SRF01A_raw,34,34,0
SRF01B_raw,50,34,1
SRF02A_raw,34,34,1
SRF02B_raw,34,34,0
SRF03A_raw,34,34,0
SRF04A_raw,34,34,2
SRF04B_raw,34,34,0
SRF05A_raw,34,34,0
SRF05B_raw,34,34,0
SRF06A_raw,34,34,0
SRF06B_raw,34,34,0
SRF07A_raw,34,34,0
SRF07B_raw,34,34,0
SRF08A_raw,34,34,0
SRF08B_raw,34,34,2
SRF09A_raw,34,34,0
SRF09B_raw,34,34,1
SRF10B_raw,34,34,0
SRF11A_raw,34,34,0
SRF11B_raw,34,34,1
SRF12A_raw,34,34,0
SRF12B_raw,34,34,1
SRF13A_raw,34,34,0
SRF13B_raw,34,34,1
SRF14A_raw,34,34,1
SRF14B_raw,34,34,3
SRF15A_raw,34,34,2
SRF15B_raw,34,34,2
SRF16A_raw,34,34,0
SRF16B_raw,42,42,0
SRF17A_raw,34,34,1
SRF17B_raw,34,34,1
SRF18A_raw,34,34,0
SRF18B_raw,34,34,0
SRF19A_raw,34,34,0
SRF19B_raw,34,34,1
SRF20A_raw,38,36,0
SRF20B_raw,57,35,0
