age_CE,HHMH01A_raw,HHMH02A_raw,HHMH03A_raw,HHMH04A_raw,HHMH05B_raw,HHMH06A_raw,HHMH07B_raw,HHMH08B_raw,HHMH09A_raw,HHMH10A_raw,HHMH11A_raw,HHMH12B_raw,HHMH13B_raw,HHMH14B_raw,HHMH15B_raw,HHMH16A_raw,HHMH17A_raw,HHMH18B_raw,HHMH19A_raw,HHMH20A_raw,HHMH01A_raw_outlier_flag,HHMH02A_raw_outlier_flag,HHMH03A_raw_outlier_flag,HHMH04A_raw_outlier_flag,HHMH05B_raw_outlier_flag,HHMH06A_raw_outlier_flag,HHMH07B_raw_outlier_flag,HHMH08B_raw_outlier_flag,HHMH09A_raw_outlier_flag,HHMH10A_raw_outlier_flag,HHMH11A_raw_outlier_flag,HHMH12B_raw_outlier_flag,HHMH13B_raw_outlier_flag,HHMH14B_raw_outlier_flag,HHMH15B_raw_outlier_flag,HHMH16A_raw_outlier_flag,HHMH17A_raw_outlier_flag,HHMH18B_raw_outlier_flag,HHMH19A_raw_outlier_flag,HHMH20A_raw_outlier_flag
1763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,0.4,NA,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,NA,0.93,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,0.84,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,0.83,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,1.02,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,0.76,NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,0.61,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,NA,0.83,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,NA,NA,NA,0.67,NA,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,NA,NA,0.79,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,NA,NA,NA,0.6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,NA,0.8,NA,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,NA,1.05,NA,0.35,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1776,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,1.64,NA,1.34,NA,1.32,NA,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1777,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,1.62,NA,1.26,NA,1.11,NA,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1778,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,1.16,NA,1.14,NA,1.09,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1779,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0.9,NA,1.16,NA,1.08,NA,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1780,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,1.18,NA,1.05,NA,0.87,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1781,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,0.81,NA,0.77,NA,0.87,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1782,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,0.47,NA,0.95,NA,0.79,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1783,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,0.87,NA,0.65,NA,1.27,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1784,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,0.67,NA,0.73,NA,1.31,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1785,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,0.51,NA,0.54,NA,1,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1786,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,0.6,NA,0.63,NA,1.24,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1787,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,0.49,NA,0.43,NA,1.09,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1788,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,0.2,NA,0.27,NA,1.1,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1789,NA,NA,NA,NA,NA,NA,NA,0.57,NA,NA,0.32,NA,0.23,NA,1.51,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1790,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,0.15,NA,0.09,NA,1,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1791,NA,NA,NA,NA,NA,NA,NA,1.06,NA,NA,0.5,NA,0.36,NA,2.32,NA,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,NA,NA
1792,NA,NA,NA,NA,NA,NA,NA,0.74,NA,NA,0.74,NA,0.48,NA,1.89,NA,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,TRUE,NA,NA,NA
1793,NA,NA,NA,NA,NA,NA,NA,1.19,NA,NA,0.96,NA,0.9,NA,1.56,NA,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,NA,NA
1794,NA,0.27,NA,NA,NA,NA,NA,1.97,NA,NA,1,NA,1.2,NA,1.64,NA,1.2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1795,NA,0.17,NA,NA,NA,NA,NA,2.29,NA,NA,1.23,NA,1.15,NA,1.57,NA,1.37,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1796,NA,0.13,NA,NA,NA,NA,NA,2.24,NA,NA,1.08,NA,1.2,NA,1.55,NA,1.1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1797,NA,0.1,NA,NA,NA,NA,NA,1.38,NA,NA,0.5,NA,0.8,NA,1.12,0.3,0.69,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA
1798,NA,0.04,NA,NA,NA,NA,NA,2.43,NA,NA,0.6,NA,0.62,NA,1.02,0.26,0.56,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA
1799,NA,0.09,NA,NA,NA,NA,NA,2.09,NA,NA,0.64,NA,0.93,NA,1,0.53,0.78,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA
1800,NA,0.19,NA,NA,NA,NA,NA,1.24,NA,NA,0.85,NA,1.14,NA,1.06,0.36,0.55,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA
1801,NA,0.04,NA,NA,NA,NA,NA,1.2,NA,NA,0.6,NA,0.76,NA,0.68,0.27,0.58,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA
1802,NA,0.16,NA,NA,NA,NA,NA,1.59,NA,NA,0.6,NA,0.75,NA,1.16,0.28,0.47,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA
1803,NA,0.26,NA,NA,NA,NA,NA,1.68,NA,NA,0.37,NA,0.99,NA,1.22,0.74,1.12,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA
1804,NA,0.26,NA,NA,NA,NA,NA,1.02,NA,NA,0.59,NA,1.12,NA,0.8,0.83,0.58,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA
1805,NA,0.24,NA,NA,NA,NA,NA,1.28,NA,NA,1,NA,1.31,NA,0.81,0.87,1.09,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA
1806,NA,0.14,NA,NA,NA,NA,NA,1.03,NA,NA,0.63,NA,1,NA,0.68,0.89,0.71,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA
1807,NA,0.14,NA,NA,NA,NA,NA,1.54,0.42,NA,0.35,NA,0.79,NA,0.66,0.46,0.24,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA
1808,NA,0.16,NA,NA,NA,NA,NA,1.16,0.28,NA,0.37,NA,1.01,NA,0.64,0.27,0.38,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA
1809,NA,0.11,NA,NA,NA,NA,NA,1.45,0.52,NA,0.24,NA,1.08,NA,0.9,0.39,0.66,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA
1810,NA,0.06,NA,NA,NA,NA,NA,0.76,0.16,NA,0.24,NA,0.8,NA,0.47,0.16,0.46,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA
1811,NA,0.11,NA,NA,NA,NA,NA,0.99,0.31,0.7,0.15,NA,0.67,NA,0.57,0.16,0.27,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA
1812,NA,0.14,NA,NA,NA,NA,NA,1.15,0.32,0.61,0.07,NA,0.55,NA,0.74,0.17,0.38,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA
1813,NA,0.12,NA,NA,NA,NA,NA,1.01,0.35,0.58,0.16,NA,0.38,NA,0.73,0.13,0.24,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA
1814,NA,0.14,NA,NA,NA,NA,NA,1.32,0.37,0.67,0.35,NA,0.6,NA,1.15,0.27,0.62,NA,0.8,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1815,NA,0.15,NA,NA,NA,NA,NA,0.86,0.26,0.72,0.43,NA,0.79,NA,0.84,0.32,0.74,NA,0.58,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1816,NA,0.26,NA,NA,NA,NA,NA,1.12,0.43,0.84,0.33,NA,0.97,NA,1.31,0.43,0.7,NA,0.7,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1817,NA,0.29,NA,NA,NA,NA,1.08,1.01,0.39,0.6,0.38,NA,1.07,NA,1.63,0.35,0.72,NA,0.86,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1818,NA,0.35,NA,NA,NA,NA,1.23,1.3,0.4,0.54,0.43,NA,0.96,NA,1.32,0.71,0.69,NA,0.88,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1819,NA,0.19,NA,NA,NA,NA,0.92,0.96,0.21,0.47,0.32,NA,0.61,NA,0.67,0.43,0.45,NA,0.82,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1820,NA,0.22,NA,NA,NA,NA,0.77,0.71,0.11,0.46,0.33,NA,0.7,NA,0.7,0.27,0.75,NA,1.2,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1821,NA,0.2,NA,NA,NA,NA,1.17,1.47,0.39,0.64,0.34,NA,0.66,NA,0.81,0.38,0.6,NA,1.43,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1822,NA,0.17,NA,NA,1.64,NA,0.98,1,0.29,0.61,0.41,NA,0.64,NA,0.84,0.4,0.75,NA,1.14,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1823,1.19,0.31,NA,NA,1.52,NA,1.25,1.44,0.52,0.85,0.39,NA,0.62,NA,0.79,0.45,0.62,NA,1.45,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1824,1.22,0.32,NA,NA,1.56,NA,1.6,1.49,0.44,0.74,0.44,NA,0.8,NA,0.97,0.37,0.48,NA,1.39,NA,FALSE,FALSE,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1825,0.87,0.32,NA,NA,1.36,NA,0.94,1.01,0.44,0.78,0.47,NA,0.88,NA,0.8,0.27,0.63,NA,1.12,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1826,0.4,0.25,NA,NA,1.26,1.8,0.93,0.91,0.43,0.74,0.46,NA,0.79,NA,0.77,0.22,0.56,NA,2.02,1,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE
1827,0.92,0.54,NA,NA,1.56,2.19,1.04,0.96,0.93,0.83,0.51,NA,0.68,NA,0.83,0.25,0.87,NA,2.15,1.64,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE
1828,1.13,0.34,NA,NA,1.66,1.78,1.72,1.33,0.66,1.36,0.53,NA,0.94,NA,0.89,0.48,0.85,NA,1.86,2.3,FALSE,FALSE,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE
1829,0.81,0.54,NA,NA,1.55,1.66,1.77,1.58,0.61,1.36,0.71,NA,1.25,NA,1.01,0.36,0.86,NA,1.38,2.36,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,TRUE
1830,0.45,0.43,NA,NA,1.01,1.48,1.04,1.32,0.44,1.07,0.57,NA,0.99,0.37,0.86,0.38,0.93,NA,0.98,1.74,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1831,0.67,0.34,NA,NA,0.81,1.4,1.06,1.07,0.38,0.94,0.23,NA,0.88,0.29,0.7,0.11,0.59,NA,0.63,1.28,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1832,0.89,0.36,NA,NA,0.96,1.6,0.95,1.09,0.21,1.12,0.78,NA,1.04,0.38,1.05,0.34,0.86,NA,0.7,1,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1833,1.08,0.51,NA,NA,0.96,1.11,1.16,0.89,0.48,1,0.68,NA,0.83,0.54,0.81,0.16,0.3,NA,0.93,0.68,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1834,0.95,0.53,NA,0.93,1.09,1.21,1.07,1.07,0.56,1.18,0.68,NA,0.91,0.56,1.02,0.44,0.72,NA,1.38,1.38,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1835,0.67,0.51,NA,0.73,0.63,0.96,0.73,1.07,0.71,1.12,0.69,NA,0.8,0.48,0.6,0.51,0.82,NA,1.16,0.97,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1836,0.57,0.36,NA,0.39,0.77,0.85,0.75,0.97,0.31,1.25,0.75,NA,1.02,0.52,0.66,0.6,0.12,NA,0.77,1.37,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1837,0.93,0.59,NA,0.71,0.98,1.11,0.88,1.35,0.65,1.74,0.98,NA,1.26,0.58,0.98,0.82,0.25,NA,1.31,1.42,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1838,0.65,0.44,NA,0.46,0.69,0.68,0.83,1.26,0.22,1.53,0.89,NA,1.06,0.53,0.67,0.49,0.3,NA,0.69,1.27,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1839,1.85,1.25,1.25,0.77,1.53,2.28,1.26,1.72,0.93,1.78,1.68,NA,0.82,0.7,1.28,0.78,1.02,NA,1.39,1.93,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1840,0.97,0.41,0.73,0.55,0.62,1.61,0.46,0.68,0.33,1.08,0.69,NA,0.65,0.24,0.52,0.2,0.22,NA,0.59,1.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1841,1.03,0.48,1.09,0.63,0.86,1.21,0.55,1.19,0.68,1.04,0.88,NA,0.67,0.28,0.91,0.26,0.84,NA,0.84,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1842,0.7,0.61,0.96,0.76,0.6,1.04,0.55,1.21,0.47,1.21,0.91,NA,0.83,0.28,0.73,0.49,0.59,NA,0.55,1.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1843,1.09,0.58,0.94,1.07,0.81,1.6,0.66,1.19,0.73,1.37,1.12,NA,1.05,0.45,1.16,0.56,0.83,NA,1.03,1.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1844,1.05,0.58,0.99,0.91,0.6,1.16,0.47,0.94,0.43,1.03,0.85,NA,0.89,0.38,0.71,0.45,0.68,NA,0.71,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1845,0.59,0.23,1.5,0.78,0.49,0.94,0.29,0.67,0.13,0.85,0.83,NA,1.09,0.54,0.71,0.32,0.65,NA,0.57,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1846,1.3,0.33,2.53,1.32,0.93,1.04,0.7,1.12,0.53,1.31,1.06,NA,0.97,0.55,0.96,0.83,0.93,NA,0.97,1.76,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1847,1.13,0.26,1.6,0.73,1.15,0.72,0.82,1.16,0.42,1.4,0.93,NA,0.95,0.42,0.85,0.82,0.59,NA,0.9,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1848,1.09,0.49,1.44,1.03,0.99,0.88,0.55,0.98,0.1,1.25,1.26,NA,0.8,0.47,0.97,0.96,0.69,NA,1.04,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1849,1.15,0.45,1.54,0.76,1.37,1.34,0.64,1.29,0.28,1.1,1.2,NA,0.66,0.45,0.76,0.82,0.64,NA,1.08,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1850,0.81,0.37,0.98,1.64,0.61,0.76,0.67,0.98,0.27,1.19,1.1,NA,0.76,0.45,0.69,0.82,0.66,1.24,0.72,1.1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
