tree,n_missing_total,n_missing_1980_on,n_outliers_total
RG11A_raw,214,4,0
RG11B_raw,203,4,0
RG12A_raw,141,4,0
RG12B_raw,125,4,0
RG13A_raw,103,4,2
RG13B_raw,19,4,4
RG14A_raw,29,4,1
RG14B_raw,33,4,2
RG15A_raw,60,4,0
RG15B_raw,68,4,2
RG16A_raw,103,4,0
RG16B_raw,150,4,0
RG17A_raw,4,4,0
RG18A_raw,125,4,1
RG18B_raw,186,4,1
RG19A_raw,121,4,0
RG19B_raw,164,4,1
RG20A_raw,92,4,1
RG20B_raw,104,4,1
RG10A_raw,177,4,1
RG10B_raw,168,4,0
RG2A_raw,185,18,0
RG2B_raw,166,22,0
RG3A_raw,99,4,0
RG3B_raw,21,4,0
RG4A_raw,91,4,0
RG5A_raw,101,4,0
RG5B_raw,102,4,0
RG6A_raw,208,4,0
RG6B_raw,206,4,0
RG7A_raw,153,4,0
RG8A_raw,36,4,2
RG8B_raw,111,4,3
RG9A_raw,102,4,1
RG9B_raw,119,4,1
RG1A_raw,163,4,0
RG1B_raw,151,4,0
