tree,n_missing_total,n_missing_1980_on,n_outliers_total
WCM01A_raw,368,15,4
WCM01B_raw,311,15,6
WCM02A_raw,389,24,4
WCM02B_raw,416,15,3
WCM04A_raw,324,15,4
WCM04B_raw,419,16,6
WCM07A_raw,404,16,5
WCM07B_raw,367,15,5
WCM08A_raw,570,15,2
WCM08B_raw,548,15,4
WCM09A_raw,484,15,1
WCM09B_raw,471,15,1
WCM10A_raw,488,15,1
WCM10B_raw,488,15,1
WCM11A_raw,517,15,2
WCM11B_raw,536,15,0
WCM12A_raw,376,15,2
WCM12B_raw,438,15,0
WCM13B_raw,578,15,1
WCM14A_raw,279,15,2
WCM14B_raw,314,15,7
WCM16A_raw,312,15,6
WCM16B_raw,302,15,7
WCM19A_raw,470,15,2
WCM19B_raw,454,15,1
WCD01A_raw,318,35,5
WCD01B_raw,283,35,8
WCD02A_raw,334,35,4
WCD02B_raw,341,35,3
WCD03A_raw,310,35,8
WCD03B_raw,308,35,5
WCD04A_raw,75,35,17
WCD04B_raw,86,35,11
WCD05A_raw,67,35,6
WCD05B_raw,63,35,6
WCD06A_raw,205,35,10
WCD06B_raw,219,35,6
WCD07A_raw,270,35,9
WCD07B_raw,270,35,9
WCD08A_raw,340,35,1
WCD08B_raw,395,35,1
WCD09A_raw,388,35,1
WCD09B_raw,340,35,3
WCD10A_raw,372,35,4
WCD10B_raw,363,35,4
WCD11A_raw,382,35,3
WCD11B_raw,436,35,1
WCD11C_raw,354,35,5
WCD12A_raw,301,45,3
WCD12B_raw,465,35,1
WCX01A_raw,404,45,1
WCX01B_raw,411,45,2
WCX02A_raw,99,45,22
WCX02B_raw,130,45,22
WCX03A_raw,191,45,10
WCX03B_raw,89,45,3
WCX04A_raw,195,45,8
WCX04B_raw,393,45,4
WCX04C_raw,366,45,2
WCX05A_raw,324,45,5
WCX05B_raw,284,45,9
WCX06A_raw,380,45,4
WCX06B_raw,345,45,1
WCX07A_raw,353,45,7
WCX07B_raw,297,45,5
WCX08A_raw,343,45,6
WCX08B_raw,345,45,3
WCX09A_raw,350,45,3
WCX09B_raw,422,45,0
WCX10A_raw,384,45,4
WCX10B_raw,334,45,2
WCX11A_raw,329,45,5
WCX11B_raw,323,45,6
WCX12A_raw,380,45,2
WCX12B_raw,372,45,4
WCX13A_raw,386,45,4
WCX13B_raw,379,45,6
WCX14A_raw,503,45,0
WCX14B_raw,418,45,2
WCX15A_raw,505,45,0
WCX15B_raw,367,45,4
WCX16A_raw,181,45,12
WCX16B_raw,168,45,11
WCX17A_raw,454,45,1
WCX17B_raw,372,45,3
WCX17C_raw,362,45,2
WCX17D_raw,418,45,2
WCX18B_raw,194,45,5
WCX19A_raw,457,45,0
WCX19B_raw,530,45,1
WCX20A_raw,52,45,22
WCX20B_raw,74,45,11
WCX21A_raw,262,45,2
WCX21B_raw,480,45,0
WCX21C_raw,480,45,1
WCX21D_raw,359,45,2
