tree,n_missing_total,n_missing_1980_on,n_outliers_total
POK691a_raw,330,0,1
POK630a_raw,430,0,0
POK631a_raw,440,0,1
POK628a_raw,381,0,4
POK065a_raw,180,100,4
L103732a_raw,360,0,1
L103697a_raw,303,0,1
E2066196_raw,430,0,0
E2064096_raw,261,131,2
E206T15c_raw,328,136,1
P199002a_raw,133,232,0
P1990010_raw,280,50,2
P1490036_raw,343,30,2
E220006b_raw,344,30,0
E215014b_raw,353,80,0
E214007B_raw,447,0,1
E211002_raw,315,0,7
E210011a_raw,354,0,4
E210002b_raw,394,0,2
L301015b_raw,186,30,7
L100003a_raw,360,0,3
L1033829_raw,382,0,4
L1033646_raw,287,0,1
L1033637_raw,267,0,3
L1033629_raw,339,0,5
L1033546_raw,403,0,1
L1033426_raw,399,0,1
L1031079_raw,286,23,3
L1030760_raw,176,41,2
L103070B_raw,300,0,3
L103068B_raw,282,80,1
L103067a_raw,280,0,0
L103005A_raw,314,0,3
LA262a_raw,170,12,9
LA253A_raw,330,0,6
LA211C_raw,327,99,2
LA199B_raw,375,0,0
LA0911A_raw,357,0,3
LA084B_raw,410,0,2
LA067A_raw,452,0,0
LA062b_raw,275,180,2
LA041B_raw,240,180,1
LA040B_raw,280,0,2
LA028A_raw,250,5,2
LA285B_raw,355,5,2
LA286A_raw,330,0,1
LA288A_raw,280,30,0
LA053A_raw,280,0,3
LD029A_raw,361,0,0
LE017A_raw,394,0,1
POK534a_raw,64,375,0
POK501a_raw,65,387,0
POK177a_raw,66,380,0
POK043a_raw,137,230,0
E2069646_raw,91,180,2
E206964a_raw,102,133,5
E206923a_raw,0,380,0
E206923b_raw,0,380,1
E2192310_raw,480,0,0
E2192312_raw,47,380,0
P301007a_raw,117,282,0
E214005a_raw,138,331,0
E214005b_raw,75,364,0
E210007b_raw,105,272,0
L301014b_raw,120,23,1
