tree,n_missing_total,n_missing_1980_on,n_outliers_total
010011_raw,177,44,4
010012_raw,137,44,2
010021_raw,125,44,4
010022_raw,54,44,19
010031_raw,72,44,11
010032_raw,49,44,14
010041_raw,84,44,7
010042_raw,139,44,4
010051_raw,61,44,17
010052_raw,92,44,3
010061_raw,78,44,12
010062_raw,104,44,4
010071_raw,104,44,9
010072_raw,122,44,2
010081_raw,44,44,19
010082_raw,54,44,14
010091_raw,58,44,17
010092_raw,69,44,11
010101_raw,94,44,5
010102_raw,62,44,10
010111_raw,87,44,3
010112_raw,64,44,13
010121_raw,83,44,8
010122_raw,94,44,1
010131_raw,142,44,2
010132_raw,210,44,3
010141_raw,74,44,9
010142_raw,48,44,15
010151_raw,78,44,8
010152_raw,63,44,11
010161_raw,75,44,7
010162_raw,65,44,13
010171_raw,70,44,17
010172_raw,89,44,13
010181_raw,68,44,9
010182_raw,104,44,6
010191_raw,57,44,15
010192_raw,63,44,8
010201_raw,54,44,15
010202_raw,62,44,14
010211_raw,82,44,4
010212_raw,61,44,10
010221_raw,115,44,8
010222_raw,81,44,8
010231_raw,73,44,7
010232_raw,105,44,4
