tree,n_missing_total,n_missing_1980_on,n_outliers_total
DT0301B_raw,34,34,3
DT0302B_raw,56,34,0
DT0303B_raw,46,34,0
DT0304B_raw,34,34,0
DT0305B_raw,34,34,1
DT0306A_raw,44,34,3
DT0307A_raw,51,34,1
DT0308B_raw,67,34,0
DT0309B_raw,63,34,0
DT0310A_raw,80,34,1
DT0311B_raw,78,34,0
DT0312B_raw,66,34,1
DT0313B_raw,86,34,0
DT0314A_raw,50,34,1
DT0315A_raw,69,34,2
DT0316A_raw,78,34,0
DT0317B_raw,48,34,0
DT0318B_raw,71,34,0
DT0319B_raw,73,34,1
DT0320B_raw,53,34,2
DT0321A_raw,74,34,1
DT0322B_raw,49,34,0
DT0323A_raw,70,34,0
DT0324B_raw,63,34,0
DT0325A_raw,73,34,0
