tree,n_missing_total,n_missing_1980_on,n_outliers_total
KER01A_raw,273,28,0
KER01B_raw,277,28,0
KER02A_raw,288,28,2
KER03A_raw,314,28,2
KER04A_raw,203,28,2
KER05A_raw,334,28,0
KER05B_raw,386,28,0
KER06A_raw,353,28,0
KER06B_raw,319,28,2
KER07A_raw,305,28,1
KER08A_raw,290,28,2
KER08B_raw,344,28,1
KER10A_raw,318,28,2
KER11A_raw,225,28,5
KER11B_raw,219,28,4
KER12A_raw,230,28,5
KER12B_raw,264,28,3
KER13A_raw,354,28,1
KER15A_raw,296,28,2
KER15B_raw,322,28,1
KER16A_raw,139,45,6
KER16B_raw,313,45,2
KER16C_raw,166,45,5
KER17A_raw,217,45,2
KER17B_raw,244,45,3
KER18A_raw,286,28,4
KER18B_raw,231,28,2
KER19A_raw,317,28,0
KER20A_raw,268,28,3
KER20B_raw,270,28,2
KER21A_raw,243,28,2
KER22A_raw,325,28,0
KER23A_raw,276,28,2
KR201A_raw,319,27,1
KR202A_raw,280,21,3
KR202B_raw,286,21,5
KR203A_raw,239,30,3
KR203B_raw,219,21,6
KR204A_raw,306,21,3
KR204B_raw,298,21,2
KR205A_raw,376,21,2
KR206A_raw,332,21,3
KR207A_raw,371,21,0
KR208A_raw,336,31,0
KR209A_raw,366,21,0
KR210A_raw,376,21,0
KR212A_raw,374,29,0
KR213A_raw,308,21,1
KR214A_raw,355,21,2
KR215A_raw,357,21,0
KR216A_raw,280,24,1
KR217A_raw,341,21,2
KR218A_raw,329,21,0
KR219A_raw,356,21,2
KR220A_raw,270,21,3
KR221A_raw,295,21,0
KR222A_raw,298,21,3
KR223A_raw,295,26,2
KR224A_raw,264,21,2
KR225A_raw,349,29,0
KR226A_raw,312,27,0
KR227A_raw,356,21,2
KR228A_raw,346,21,1
KR229A_raw,346,21,1
KR230A_raw,389,34,2
KR231A_raw,388,45,1
KR232A_raw,345,29,1
KR234A_raw,294,21,3
KR235A_raw,306,21,1
KR236A_raw,315,21,1
KR237A_raw,332,21,3
KR238A_raw,356,21,4
KR239A_raw,379,44,1
KR240A_raw,322,21,0
KR241A_raw,336,45,1
KR242B_raw,300,45,1
KR242C_raw,379,45,0
KR243A_raw,326,21,0
KR244A_raw,254,21,3
KR244B_raw,230,21,3
KR245A_raw,223,21,4
KR252A_raw,302,21,0
KR253A_raw,306,21,0
KR254A_raw,119,21,5
KR261A_raw,306,45,0
KR261B_raw,304,45,2
