tree,n_missing_total,n_missing_1980_on,n_outliers_total
AZA0201A_raw,46,8,0
AZA0201C_raw,26,8,0
AZA0202B_raw,110,12,0
AZA0202C_raw,107,9,0
AZA0203A_raw,113,15,0
AZA0203C_raw,107,9,0
AZA0204A_raw,106,8,0
AZA0204B_raw,113,15,0
AZA0205C_raw,94,8,0
AZA0205A_raw,90,8,0
AZA0206A_raw,76,8,0
AZA0206B_raw,87,8,0
AZA0207A_raw,25,8,0
AZA0207B_raw,24,8,1
AZA0208A_raw,18,8,1
AZA0208B_raw,25,8,1
AZA0209A_raw,20,8,0
AZA0209B_raw,16,8,1
AZA0210B_raw,86,8,0
AZA0210A_raw,37,8,0
AZA0211B_raw,19,8,1
AZA0212A_raw,18,8,1
AZA0212B_raw,8,8,0
AZA0213B_raw,55,8,0
AZA0213A_raw,63,8,0
AZA0215A_raw,86,8,0
